pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_radeerr1,pl_radeerr2,st_teff,st_rad,radius_frac_error
Kepler-154 b,Kepler-154,2014,Transit,33.040532,2.26,0.44,-0.44,5690.0,1.001,0.1946902654867257
Kepler-332 c,Kepler-332,2014,Transit,15.995622,1.09,0.08,-0.08,4955.0,0.72,0.07339449541284403
TOI-4010 b,TOI-4010,2023,Transit,1.348335,3.02,0.08,-0.08,4960.0,0.83,0.026490066225165563
Kepler-66 b,Kepler-66,2013,Transit,17.815815,2.8,0.16,-0.16,5962.0,0.966,0.05714285714285715
Kepler-755 b,Kepler-755,2016,Transit,1.269090374,1.76,0.06,-0.31,5043.0,0.77,0.17613636363636365
Kepler-130 d,Kepler-130,2014,Transit,87.517905,1.64,0.16,-0.16,5884.0,1.127,0.0975609756097561
Kepler-304 b,Kepler-304,2014,Transit,3.295709,2.86,0.21,-0.21,4731.0,0.687,0.07342657342657342
TOI-1416 b,TOI-1416,2023,Transit,1.0697568,1.62,0.08,-0.08,4884.0,0.793,0.04938271604938271
Kepler-2000 b,Kepler-2000,2023,Transit,6.383159135,2.73,0.1,-0.17,3757.0,0.576,0.06227106227106228
Kepler-327 c,Kepler-327,2014,Transit,5.212333,1.03,0.05,-0.05,3799.0,0.492,0.04854368932038835
Kepler-538 b,Kepler-538,2016,Transit,81.73778,2.215,0.04,-0.034,5534.0,0.8717,0.018058690744920995
TOI-3896 b,TOI-3896,2026,Transit,4.37730369667,3.14949237,0.25672878,-0.2360017,5110.91,0.747752,0.08151433622936512
Kepler-127 c,Kepler-127,2014,Transit,29.393195,2.66,0.14,-0.14,6106.0,1.359,0.052631578947368425
HD 18599 b,HD 18599,2022,Transit,4.1374354,2.6,0.15,-0.13,5145.0,0.767,0.05769230769230769
Kepler-1301 b,Kepler-1301,2016,Transit,9.08237046,1.4,0.13,-0.08,5188.0,0.81,0.09285714285714286
HD 73583 b,HD 73583,2022,Transit,6.398042,2.79,0.1,-0.1,4511.0,0.65,0.035842293906810034
Kepler-1216 b,Kepler-1216,2016,Transit,4.37034536,1.39,0.22,-0.11,5743.0,0.98,0.15827338129496404
Kepler-149 c,Kepler-149,2014,Transit,55.328328,1.61,0.24,-0.24,5381.0,0.953,0.14906832298136644
Kepler-653 b,Kepler-653,2016,Transit,14.70748976,1.95,0.29,-0.26,5665.0,1.19,0.14871794871794872
Kepler-1458 b,Kepler-1458,2016,Transit,47.9872764,2.76,0.42,-0.21,5653.0,0.94,0.15217391304347827
TOI-4364 b,TOI-4364,2025,Transit,5.424019,2.01,0.1,-0.08,3528.0,0.4684,0.04975124378109454
K2-57 b,K2-57,2016,Transit,9.0073,2.30905002,0.16813471,-0.13450777,4413.0,0.671,0.0728155338964896
Kepler-481 b,Kepler-481,2016,Transit,10.06082567,2.5,0.37,-0.29,5802.0,1.09,0.148
Kepler-345 c,Kepler-345,2014,Transit,9.387427,1.2,0.07,-0.07,4504.0,0.623,0.05833333333333334
Kepler-338 c,Kepler-338,2014,Transit,24.310856,2.34,0.12,-0.12,5923.0,1.735,0.05128205128205128
TOI-4156 b,TOI-4156,2026,Transit,4.46189034133,2.53823825,0.27851908,-0.22332531,5971.64,1.03963,0.10972928959682961
HD 63935 b,HD 63935,2021,Transit,9.058807,2.91575244,0.09298372,-0.07706553,5513.0,0.9598,0.03189012850487403
Kepler-379 b,Kepler-379,2014,Transit,20.09838,1.66,0.31,-0.31,6054.0,1.306,0.18674698795180725
Kepler-1211 b,Kepler-1211,2016,Transit,11.01816836,2.55,0.42,-0.41,5705.0,0.94,0.16470588235294117
Kepler-224 e,Kepler-224,2014,Transit,18.643577,1.97,0.15,-0.15,5018.0,0.676,0.07614213197969542
TOI-1346 b,TOI-1346,2025,Transit,1.7622538,2.39,0.16,-0.16,5099.0,0.78,0.06694560669456066
K2-53 b,K2-53,2016,Transit,12.20772,2.6,0.1,-0.1,5263.0,0.807,0.038461538461538464
Kepler-363 d,Kepler-363,2014,Transit,11.932125,2.05,0.4,-0.4,5593.0,1.485,0.19512195121951223
K2-37 b,K2-37,2016,Transit,4.4434,1.39,0.1,-0.05,5352.0,0.809,0.07194244604316548
Kepler-1149 b,Kepler-1149,2016,Transit,3.73089898,1.44,0.26,-0.17,5833.0,1.01,0.18055555555555558
Kepler-986 b,Kepler-986,2016,Transit,56.4349938,2.36,0.29,-0.19,5642.0,0.98,0.12288135593220338
Kepler-1980 b,Kepler-1980,2023,Transit,33.0257179,2.21,0.36,-0.12,5819.0,0.99,0.16289592760180996
Kepler-733 b,Kepler-733,2016,Transit,20.83424726,2.82,0.46,-0.19,5418.0,0.86,0.16312056737588654
LTT 3780 c,LTT 3780,2020,Transit,12.252284,2.39,0.1,-0.11,3358.0,0.38,0.046025104602510455
TOI-4405 b,TOI-4405,2026,Transit,5.92143995316,2.55505441,0.27294816,-0.21353108,4467.38,0.687025,0.10682675051135213
TOI-5938 b,TOI-5938,2026,Transit,2.260424,3.82,0.11,-0.11,4650.0,0.712,0.02879581151832461
TOI-561 e,TOI-561,2020,Transit,77.144,2.517,0.045,-0.045,5342.0,0.843,0.017878426698450536
Kepler-1034 b,Kepler-1034,2016,Transit,12.12400943,2.26,0.17,-0.14,5198.0,0.8,0.0752212389380531
K2-189 b,K2-189,2018,Transit,2.58812,1.403,0.079,-0.043,5442.0,0.879,0.05630791161796151
Kepler-47 b,Kepler-47,2012,Transit,49.4643,3.05,0.04,-0.04,5636.0,0.936,0.013114754098360657
TOI-2095 c,TOI-2095,2023,Transit,28.17232,1.33,0.08,-0.08,3759.0,0.44,0.06015037593984962
Kepler-732 b,Kepler-732,2016,Transit,9.467814048,2.18,0.12,-0.16,3631.0,0.46,0.07339449541284403
TOI-4511 b,TOI-4511,2026,Transit,10.98090968596,2.75304932,0.30793546,-0.26170202,5418.77,1.00145,0.11185250397185038
HD 110067 e,HD 110067,2023,Transit,30.793091,1.94,0.04,-0.04,5266.0,0.788,0.020618556701030927
Kepler-542 b,Kepler-542,2016,Transit,13.14497566,1.57,0.1,-0.11,5526.0,0.9,0.07006369426751592
HD 23472 c,HD 23472,2019,Transit,29.79749,1.87,0.12,-0.11,4684.0,0.71,0.0641711229946524
Kepler-970 b,Kepler-970,2016,Transit,16.736525,2.609,0.265,-0.203,4290.0,0.71,0.1015714833269452
Kepler-454 b,Kepler-454,2015,Transit,10.5737534,2.37,0.13,-0.13,5687.0,1.066,0.05485232067510548
Kepler-311 c,Kepler-311,2014,Transit,19.738286,1.43,0.28,-0.28,5905.0,1.188,0.19580419580419584
TOI-122 b,TOI-122,2020,Transit,5.07803,2.72,0.18,-0.18,3403.0,0.334,0.06617647058823528
Kepler-223 c,Kepler-223,2014,Transit,9.84564,3.44,0.2,-0.3,5803.0,1.72,0.0872093023255814
Kepler-137 b,Kepler-137,2014,Transit,8.436387,1.47,0.11,-0.11,5187.0,0.802,0.07482993197278912
TOI-5076 b,TOI-5076,2024,Transit,23.443162,3.48935569,0.09975993,-0.09415544,4780.0,0.844,0.028589785296436774
K2-241 b,K2-241,2018,Transit,26.8199,2.55,0.18,-0.1,5262.0,0.75,0.07058823529411765
Kepler-1298 b,Kepler-1298,2016,Transit,7.12811928,1.31,0.23,-0.23,6339.0,2.0,0.17557251908396945
TOI-237 b,TOI-237,2020,Transit,5.436098,1.44,0.12,-0.12,3212.0,0.211,0.08333333333333333
Kepler-289 b,Kepler-289,2014,Transit,34.5383,2.49,0.07,-0.07,5990.0,1.0,0.028112449799196786
TOI-836.01,TOI-836,2021,Transit,8.59545,2.587,0.088,-0.088,4552.0,0.665,0.034016235021260145
Kepler-1411 b,Kepler-1411,2016,Transit,86.1150888,2.82,0.43,-0.24,5664.0,0.92,0.1524822695035461
TOI-3353.01,TOI-3353,2024,Transit,4.6657965,2.6667555,0.230776,-0.230776,6365.0,1.0207,0.08653811719897082
K2-285 c,K2-285,2018,Transit,7.138048,3.53,0.08,-0.08,4975.0,0.787,0.0226628895184136
K2-291 b,K2-291,2019,Transit,2.225177,1.589,0.095,-0.072,5520.0,0.899,0.059786028949024544
Kepler-1564 b,Kepler-1564,2016,Transit,18.0540381,1.47,0.19,-0.13,5528.0,0.9,0.1292517006802721
K2-243 c,K2-243,2018,Transit,24.94598,2.01,0.15,-0.13,6570.0,1.39,0.0746268656716418
Kepler-332 d,Kepler-332,2014,Transit,34.21154,1.18,0.08,-0.08,4955.0,0.72,0.06779661016949153
Kepler-26 c,Kepler-26,2011,Transit,17.2559,2.72,0.12,-0.12,3914.0,0.512,0.044117647058823525
TOI-1233.01,HD 108236,2021,Transit,14.175685,2.539,0.062,-0.065,5660.0,0.877,0.025600630169358013
K2-292 b,K2-292,2019,Transit,16.9841,2.63,0.11,-0.1,5725.0,1.09,0.041825095057034224
TOI-2071 b,TOI-2071,2026,Transit,5.67395386982,2.56484195,0.22555937,-0.19617115,5755.41,1.00286,0.08794279507164175
Kepler-736 b,Kepler-736,2016,Transit,3.60147201,2.93,0.17,-0.53,5217.0,0.81,0.18088737201365188
K2-69 b,K2-69,2016,Transit,7.06599,2.32,0.36,-0.36,4127.0,0.491,0.15517241379310345
TOI-712 d,TOI-712,2022,Transit,84.8396,2.474,0.09,-0.082,4622.0,0.674,0.03637833468067906
Kepler-1046 b,Kepler-1046,2016,Transit,14.37508035,1.71,0.12,-0.11,5913.0,1.04,0.07017543859649122
Kepler-1454 b,Kepler-1454,2016,Transit,47.0319479,1.88,0.19,-0.17,5448.0,0.86,0.10106382978723405
K2-58 b,K2-58,2016,Transit,7.05254,2.68,0.37,-0.37,5413.0,0.86,0.1380597014925373
Kepler-536 b,Kepler-536,2016,Transit,1.827082299,3.1,0.38,-0.22,5524.0,0.89,0.12258064516129032
Kepler-971 b,Kepler-971,2016,Transit,9.59070716,2.13,0.22,-0.24,5431.0,0.85,0.11267605633802817
Kepler-1148 b,Kepler-1148,2016,Transit,1.104463509,1.69,0.1,-0.09,5054.0,0.77,0.0591715976331361
Kepler-844 b,Kepler-844,2016,Transit,2.613020856,1.68,0.07,-0.24,4128.0,0.57,0.14285714285714285
Kepler-124 d,Kepler-124,2014,Transit,30.950851,1.11,0.07,-0.07,4984.0,0.636,0.06306306306306306
Kepler-81 b,Kepler-81,2012,Transit,5.955,2.42,0.38,-0.38,4385.0,0.59,0.15702479338842976
Kepler-1029 b,Kepler-1029,2016,Transit,4.417696479,1.26,0.08,-0.07,5030.0,0.77,0.06349206349206349
TOI-2092 b,TOI-2092,2026,Transit,4.30325528074,2.94892961,0.31576526,-0.26073597,5842.06,1.0519,0.10707792377587473
K2-223 c,K2-223,2018,Transit,4.562546,1.5,0.1,-0.1,5859.0,1.0,0.06666666666666667
Kepler-65 c,Kepler-65,2012,Transit,5.859944,2.58,0.06,-0.06,6211.0,1.41,0.023255813953488372
Kepler-901 b,Kepler-901,2016,Transit,3.517494394,1.37,0.07,-0.06,4184.0,0.57,0.051094890510948905
Kepler-186 b,Kepler-186,2014,Transit,3.8867907,1.07,0.12,-0.12,3788.0,0.472,0.11214953271028036
Kepler-150 e,Kepler-150,2014,Transit,30.826557,3.12,0.55,-0.55,5560.0,0.939,0.1762820512820513
Kepler-1928 b,Kepler-1928,2021,Transit,19.57783,1.992,0.133,-0.078,5720.0,0.92,0.06676706827309237
K2-183 d,K2-183,2018,Transit,22.620344,2.3,0.2,-0.2,5482.0,0.87,0.08695652173913045
Kepler-517 b,Kepler-517,2016,Transit,60.92832271,2.67,0.32,-0.22,5690.0,0.98,0.1198501872659176
TOI-178 b,TOI-178,2021,Transit,1.9145601,1.2,0.041,-0.037,4316.0,0.662,0.03416666666666667
Kepler-217 b,Kepler-217,2014,Transit,5.374943,2.23,0.32,-0.32,6171.0,1.799,0.14349775784753363
Kepler-647 b,Kepler-647,2016,Transit,16.2254649,1.17,0.14,-0.11,6020.0,1.07,0.11965811965811968
Kepler-126 b,Kepler-126,2014,Transit,10.495711,1.52,0.1,-0.1,6239.0,1.358,0.06578947368421052
TOI-2076 d,TOI-2076,2021,Transit,35.12803,3.27,0.13,-0.13,5187.0,0.758,0.039755351681957186
Kepler-174 b,Kepler-174,2014,Transit,13.98179,1.96,0.11,-0.11,4880.0,0.622,0.05612244897959184
Kepler-107 e,Kepler-107,2014,Transit,14.749143,2.903,0.035,-0.035,5854.0,1.447,0.012056493282810886
Kepler-1117 b,Kepler-1117,2016,Transit,4.79028459,1.11,0.17,-0.08,5612.0,0.93,0.15315315315315314
Kepler-984 b,Kepler-984,2016,Transit,43.0342272,2.12,0.13,-0.11,5610.0,0.93,0.06132075471698113
TOI-411 b,HD 22946,2022,Transit,4.040295,1.362,0.04,-0.04,6169.0,1.117,0.02936857562408223
K2-118 b,K2-118,2017,Transit,50.92092,2.54,0.23,-0.2,4726.29,0.734626,0.09055118110236221
Kepler-11 c,Kepler-11,2010,Transit,13.0241,2.87,0.05,-0.06,5663.0,1.065,0.020905923344947733
Kepler-632 b,Kepler-632,2016,Transit,30.99660733,2.21,0.33,-0.08,5322.0,0.84,0.1493212669683258
Kepler-57 b,Kepler-57,2012,Transit,5.72,3.135,0.09,-0.088,5187.9,0.826,0.028708133971291867
Kepler-461 b,Kepler-461,2016,Transit,8.313783059,2.58,0.07,-0.06,5634.0,0.91,0.027131782945736437
K2-185 b,K2-185,2018,Transit,10.616384,1.15,0.07,-0.07,5788.0,0.94,0.060869565217391314
Kepler-1098 b,Kepler-1098,2016,Transit,2.543072855,1.3,0.24,-0.14,5794.0,0.99,0.1846153846153846
Kepler-450 c,Kepler-450,2015,Transit,15.413135,2.62,0.14,-0.14,6197.21,1.64162,0.0534351145038168
HD 86226 c,HD 86226,2020,Transit,3.98442,2.16,0.08,-0.08,5863.0,1.053,0.037037037037037035
TOI-1798.01,TOI-1798,2024,Transit,8.021522331,2.448,0.319,-0.194,5165.0,0.78,0.13031045751633988
K2-177 b,K2-177,2018,Transit,14.155185,2.1162048,0.28262597,-0.15917785,6063.0,1.213565,0.13355322225901764
Kepler-1017 b,Kepler-1017,2016,Transit,7.23400469,1.99,0.29,-0.12,5473.0,0.87,0.1457286432160804
Kepler-467 b,Kepler-467,2016,Transit,24.99324193,2.25,0.3,-0.08,5809.0,1.37,0.13333333333333333
Kepler-964 b,Kepler-964,2016,Transit,13.5225106,2.12,0.09,-0.07,5427.0,0.84,0.04245283018867924
HD 110113 b,HD 110113,2021,Transit,2.541,2.05,0.12,-0.12,5732.0,0.968,0.05853658536585366
Kepler-220 e,Kepler-220,2014,Transit,45.902733,1.33,0.12,-0.12,4632.0,0.666,0.09022556390977443
Kepler-1078 b,Kepler-1078,2016,Transit,3.00725242,1.9,0.3,-0.33,5612.0,0.92,0.1736842105263158
Kepler-1452 b,Kepler-1452,2016,Transit,42.913751,2.7,0.39,-0.35,6101.0,2.06,0.14444444444444443
TOI-5380 b,TOI-5380,2026,Transit,3.77229247873,3.48093238,0.4044094,-0.32385387,6400.78,1.5621,0.11617847055104241
Kepler-1055 b,Kepler-1055,2016,Transit,2.295036233,1.23,0.07,-0.06,5723.0,0.94,0.05691056910569106
Kepler-60 d,Kepler-60,2012,Transit,11.8981,1.99,0.16,-0.16,5905.0,1.257,0.08040201005025126
Kepler-1262 b,Kepler-1262,2016,Transit,8.67900242,1.82,0.32,-0.17,5771.0,0.98,0.1758241758241758
Kepler-1071 b,Kepler-1071,2016,Transit,6.1799844,2.38,0.07,-0.14,5215.0,0.81,0.05882352941176471
TOI-1806.01,TOI-1806,2024,Transit,15.1454693,3.4095367,0.3512672,-0.3512672,3272.0,0.401575,0.10302490658041605
K2-242 b,K2-242,2018,Transit,6.51389,2.54,0.21,-0.19,3459.0,0.37,0.0826771653543307
Kepler-1081 b,Kepler-1081,2016,Transit,3.856918547,1.01,0.1,-0.07,5345.0,0.84,0.09900990099009901
TIC 77319217 b,TIC 77319217,2026,Transit,7.54830765124,3.10879526,0.34451974,-0.29615262,5961.52,1.18439,0.11082098085803181
HIP 29442 c,TOI-469,2023,Radial Velocity,3.5379559,1.551,0.045,-0.045,5289.0,0.98,0.029013539651837523
TOI-5398 c,TOI-5398,2023,Transit,4.77271,3.52,0.19,-0.19,6000.0,1.051,0.05397727272727273
Kepler-1214 b,Kepler-1214,2016,Transit,18.82634264,2.36,0.19,-0.11,5130.0,0.8,0.0805084745762712
TOI-2128 b,TOI-2128,2024,Transit,16.34136,2.08874836,0.08866263,-0.07642236,5968.0,1.1174,0.04244773171240217
Kepler-649 b,Kepler-649,2016,Transit,29.90722674,2.26,0.14,-0.12,5871.0,0.94,0.06194690265486727
EPIC 212587672 c,EPIC 212587672,2021,Transit,23.228555,2.32,0.19,-0.12,6004.0,0.98,0.08189655172413794
TOI-451 b,TOI-451,2020,Transit,1.8587033,1.84,0.11,-0.11,5490.0,0.85,0.05978260869565217
Kepler-939 b,Kepler-939,2016,Transit,14.878296,1.75,0.31,-0.2,5471.0,0.85,0.17714285714285713
Kepler-1291 b,Kepler-1291,2016,Transit,8.63043276,1.66,0.1,-0.18,5216.0,0.8,0.10843373493975904
Kepler-1002 b,Kepler-1002,2016,Transit,4.336429331,1.71,0.06,-0.05,6144.0,1.57,0.03508771929824561
Kepler-992 b,Kepler-992,2016,Transit,20.16034462,1.62,0.04,-0.27,4944.0,0.74,0.16666666666666666
Kepler-1273 b,Kepler-1273,2016,Transit,28.625653,2.49,0.33,-0.19,5566.0,0.91,0.1325301204819277
Kepler-36 c,Kepler-36,2012,Transit,16.21865,3.679,0.096,-0.091,5979.0,1.634,0.026094047295460724
Kepler-172 b,Kepler-172,2014,Transit,2.940309,2.35,0.42,-0.42,5526.0,1.085,0.17872340425531913
TOI-784 b,HD 307842,2023,Transit,2.7970365,1.93,0.11,-0.09,5558.0,0.907,0.05699481865284974
K2-233 b,K2-233,2018,Transit,2.467583,1.315,0.036,-0.036,4796.0,0.71,0.027376425855513305
Kepler-902 b,Kepler-902,2016,Transit,40.1099547,2.54,0.33,-0.18,5647.0,0.93,0.12992125984251968
Kepler-894 b,Kepler-894,2016,Transit,9.803224,2.78,0.3,-0.34,5603.0,0.85,0.12230215827338131
TOI-561 d,TOI-561,2020,Transit,25.71268,2.615,0.059,-0.059,5342.0,0.843,0.02256214149139579
Kepler-298 d,Kepler-298,2014,Transit,77.473633,2.5,0.2,-0.2,4465.0,0.582,0.08
K2-268 f,K2-268,2021,Transit,26.27057,2.23,0.15,-0.09,5106.0,0.78,0.06726457399103139
TOI-1064 b,TOI-1064,2022,Transit,6.443868,2.587,0.043,-0.042,4734.0,0.726,0.016621569385388477
Kepler-884 b,Kepler-884,2016,Transit,5.69919514,1.23,0.05,-0.05,5715.0,0.94,0.04065040650406505
K2-71 b,K2-71,2016,Transit,6.98541,2.15,0.33,-0.33,4006.0,0.426,0.15348837209302327
HD 224018 c,HD 224018,2025,Transit,36.57669,2.42,0.07,-0.08,5784.0,1.147,0.03305785123966942
Kepler-1019 b,Kepler-1019,2016,Transit,1.411229847,1.46,0.05,-0.16,4433.0,0.67,0.10958904109589042
TOI-178 c,TOI-178,2021,Transit,3.238486,1.754,0.032,-0.04,4316.0,0.662,0.02280501710376283
TOI-1136 e,TOI-1136,2022,Transit,18.801,2.639,0.072,-0.088,5770.0,0.968,0.03334596438044714
Kepler-97 b,Kepler-97,2014,Transit,2.58664,1.48,0.13,-0.13,5779.0,0.98,0.08783783783783784
Kepler-169 f,Kepler-169,2014,Transit,87.090195,2.58,0.24,-0.24,4997.0,0.763,0.09302325581395349
Kepler-905 b,Kepler-905,2016,Transit,5.082746517,1.41,0.05,-0.05,5461.0,0.86,0.03546099290780142
Kepler-558 b,Kepler-558,2016,Transit,29.00790538,2.37,0.17,-0.14,5242.0,0.81,0.07172995780590717
K2-374 b,K2-374,2022,Transit,4.521953,1.593,0.061,-0.058,5789.0,0.907,0.038292529817953544
TOI-1736 b,TOI-1736,2023,Transit,7.073076,3.18175535,0.12195694,-0.09508409,5636.0,1.4286,0.038330080909583446
Kepler-130 b,Kepler-130,2014,Transit,8.457458,1.02,0.04,-0.04,5884.0,1.127,0.0392156862745098
Kepler-955 b,Kepler-955,2016,Transit,14.53244172,3.13,0.27,-0.17,5350.0,0.84,0.08626198083067094
TIC 356227008 b,TIC 356227008,2026,Transit,2.96147448702,2.39024009,0.34361461,-0.27903346,5731.86,0.959792,0.1437573620480945
Kepler-224 d,Kepler-224,2014,Transit,11.349393,2.3,0.14,-0.14,5018.0,0.676,0.060869565217391314
Kepler-532 b,Kepler-532,2016,Transit,12.92491623,2.57,0.21,-0.14,5192.0,0.79,0.08171206225680934
Kepler-403 b,Kepler-403,2014,Transit,7.031462,1.25,0.22,-0.22,6090.0,1.329,0.176
Kepler-474 b,Kepler-474,2016,Transit,5.660672935,3.06,0.48,-0.37,5785.0,1.08,0.1568627450980392
Kepler-555 b,Kepler-555,2016,Transit,16.21775407,2.83,0.56,-0.29,5894.0,1.04,0.19787985865724383
TOI-125 c,TOI-125,2019,Transit,9.15059,2.759,0.1,-0.1,5320.0,0.848,0.036245016310257346
Kepler-683 b,Kepler-683,2016,Transit,2.539183179,1.97,0.34,-0.17,5703.0,0.95,0.17258883248730966
Kepler-1977 b,Kepler-1977,2023,Transit,4.53702121,1.66,0.19,-0.11,4805.0,0.688,0.11445783132530121
Kepler-595 c,Kepler-595,2020,Transit,12.38602,1.009,0.024,-0.024,5138.5,0.821,0.023785926660059468
TOI-244 b,TOI-244,2023,Transit,7.397225,1.52,0.12,-0.12,3433.0,0.426,0.07894736842105263
Kepler-1138 b,Kepler-1138,2016,Transit,3.17060005,1.7,0.24,-0.13,5582.0,0.92,0.1411764705882353
TOI-1466 b,TOI-1466,2026,Transit,1.87190602231,2.46741991,0.3321413,-0.25190743,4435.39,0.749646,0.1346107724323259
K2-204 b,K2-204,2018,Transit,7.055908,3.17214154,0.17934369,-0.15692573,5783.0,1.253,0.05653710206134118
Kepler-416 d,Kepler-416,2023,Transit,3.07644709,1.61,0.23,-0.17,5670.0,1.022,0.14285714285714285
K2-233 d,K2-233,2018,Transit,24.3681,2.363,0.062,-0.062,4796.0,0.71,0.026237833262801522
K2-367 b,K2-367,2022,Transit,20.645099,2.413,0.225,-0.196,4348.0,0.625,0.09324492333195193
K2-191 b,K2-191,2018,Transit,2.858646,1.57889322,0.26523273,-0.13201754,5176.0,0.839696,0.16798648992868562
HD 110067 f,HD 110067,2023,Transit,41.05854,2.601,0.042,-0.042,5266.0,0.788,0.016147635524798157
TOI-521 b,TOI-521,2025,Transit,1.54285047,1.98,0.14,-0.14,3544.0,0.421,0.07070707070707072
TOI-4513 b,TOI-4513,2026,Transit,9.76042253684,2.34587608,0.27093052,-0.22436689,5623.93,0.796628,0.11549225566936171
TIC 390586021 b,TIC 390586021,2026,Transit,2.74703755819,2.86009388,0.30567917,-0.28246364,4434.81,0.726565,0.10687732040460154
TOI-4602.01,TOI-4602,2024,Transit,3.9812999,2.45,0.23,-0.23,5966.0,1.08,0.09387755102040816
Kepler-756 b,Kepler-756,2016,Transit,1.224866322,1.12,0.09,-0.1,5282.0,0.79,0.08928571428571429
EPIC 229004835 b,EPIC 229004835,2023,Transit,16.141132,2.332,0.08,-0.094,5868.0,0.999,0.04030874785591767
TOI-178 d,TOI-178,2021,Transit,6.557569,2.695,0.041,-0.046,4316.0,0.662,0.017068645640074213
Kepler-1705 c,Kepler-1705,2021,Transit,11.28,2.05,0.14,-0.15,6312.0,1.259,0.07317073170731708
TOI-3493 b,TOI-3493,2025,Transit,8.1594667,3.22,0.08,-0.08,5844.0,1.228,0.024844720496894408
Kepler-600 b,Kepler-600,2016,Transit,23.67517607,2.9,0.21,-0.39,5279.0,0.81,0.13448275862068967
Kepler-1453 b,Kepler-1453,2016,Transit,47.1611696,2.67,0.44,-0.21,5665.0,0.94,0.16479400749063672
HD 191939 d,HD 191939,2020,Transit,38.353037,2.995,0.07,-0.07,5348.0,0.94,0.02337228714524207
K2-185 c,K2-185,2018,Transit,52.713494,2.39,0.09,-0.09,5788.0,0.94,0.03765690376569037
Kepler-213 c,Kepler-213,2014,Transit,4.822962,2.34,0.45,-0.45,5696.0,1.195,0.19230769230769232
Kepler-26 e,Kepler-26,2014,Transit,46.827915,2.41,0.15,-0.15,4486.0,0.571,0.06224066390041493
Kepler-1359 b,Kepler-1359,2016,Transit,59.4970952,2.83,0.45,-0.32,4709.0,0.72,0.15901060070671377
Kepler-1512 b,Kepler-1512,2016,Transit,20.35972599,1.18,0.07,-0.11,4372.0,0.67,0.09322033898305085
Kepler-99 b,Kepler-99,2014,Transit,4.60358,1.48,0.08,-0.08,4782.0,0.73,0.05405405405405406
Kepler-158 c,Kepler-158,2014,Transit,28.551383,1.9,0.3,-0.3,4623.0,0.624,0.15789473684210525
Kepler-1010 b,Kepler-1010,2016,Transit,34.2685705,2.32,0.44,-0.18,5253.0,0.82,0.18965517241379312
Kepler-1230 b,Kepler-1230,2016,Transit,9.95661537,2.71,0.49,-0.29,5961.0,1.08,0.18081180811808117
K2-80 d,K2-80,2018,Transit,28.867253,2.55211506,0.2762906,-0.13953552,5377.0,0.841458,0.10825946068434704
TOI-1422 c,TOI-1422,2025,Radial Velocity,34.5633,2.61,0.14,-0.14,5840.0,1.019,0.05363984674329503
K2-337 b,K2-337,2021,Transit,16.273563,2.62,0.19,-0.14,5869.0,1.32,0.07251908396946564
K2-393 b,K2-393,2022,Transit,10.413181,2.352,0.175,-0.167,5678.0,1.071,0.0744047619047619
Kepler-920 b,Kepler-920,2016,Transit,6.53192704,2.42,0.22,-0.16,5403.0,0.85,0.09090909090909091
Kepler-687 b,Kepler-687,2016,Transit,20.50586978,3.52,0.16,-0.2,4841.0,0.73,0.05681818181818182
Kepler-1991 b,Kepler-1991,2023,Transit,13.26079792,1.47,0.2,-0.21,5478.0,1.053,0.14285714285714285
HIP 116454 b,HIP 116454,2014,Transit,9.1004157,2.469,0.1,-0.091,5048.0,0.758,0.040502227622519246
Kepler-50 c,Kepler-50,2012,Transit,9.37647,2.17,0.07,-0.08,6225.0,1.58,0.03686635944700461
Kepler-1990 b,Kepler-1990,2023,Transit,1.73513619,3.27,0.54,-0.33,5751.0,1.071,0.1651376146788991
TOI-1749 c,TOI-1749,2021,Transit,4.4929,2.12,0.12,-0.12,3985.0,0.55,0.056603773584905655
Kepler-804 b,Kepler-804,2016,Transit,14.37457351,1.94,0.24,-0.16,5817.0,1.05,0.12371134020618557
Kepler-834 b,Kepler-834,2016,Transit,13.32388301,2.02,0.1,-0.1,4554.0,0.66,0.04950495049504951
K2-249 b,K2-249,2018,Transit,12.409,2.79,0.27,-0.22,6504.0,1.57,0.09677419354838711
Kepler-1565 b,Kepler-1565,2016,Transit,1.538188437,1.19,0.08,-0.12,4940.0,0.73,0.10084033613445378
HD 93963 A c,HD 93963 A,2022,Transit,3.6451389,3.11976057,0.13502367,-0.10446158,5908.0,1.0311,0.04328013864217792
Kepler-85 e,Kepler-85,2014,Transit,25.216751,1.27,0.2,-0.2,5436.0,0.893,0.15748031496062992
Kepler-938 b,Kepler-938,2016,Transit,52.6298417,2.22,0.25,-0.16,5533.0,0.89,0.1126126126126126
TOI-620 b,TOI-620,2022,Transit,5.0988179,3.76,0.15,-0.15,3708.0,0.55,0.0398936170212766
Kepler-1457 b,Kepler-1457,2016,Transit,51.1110243,1.99,0.31,-0.2,5866.0,1.01,0.15577889447236182
K2-148 c,K2-148,2018,Transit,6.9226,1.73,0.24,-0.21,4079.0,0.632,0.13872832369942195
GJ 486 b,GJ 486,2021,Radial Velocity,1.46712127,1.289,0.019,-0.014,3317.0,0.3243,0.014740108611326611
K2-172 c,K2-172,2018,Transit,29.62682,3.20569097,0.18890159,-0.13911768,5569.0,0.868889,0.058926949530634265
