pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_radeerr1,pl_radeerr2,st_teff,st_rad
TOI-2842 b,TOI-2842,2023,Transit,3.5514058,12.84549188,0.57165802,-0.53803107,5910.0,1.265
Kepler-1181 c,Kepler-1181,2023,Transit,8.93484887,1.83,0.64,-0.23,6688.0,1.347
TOI-836 b,TOI-836,2023,Transit,3.81673,1.704,0.067,-0.067,4552.0,0.665
Kepler-31 b,Kepler-31,2011,Transit,20.8613,5.5,1.1,-1.1,6340.0,1.22
EPIC 206024342 c,EPIC 206024342,2021,Transit,0.911724,1.4,0.5,-0.5,5724.0,1.1
Kepler-633 c,Kepler-633,2021,Transit,23.78319931,2.296,,,5877.0,1.265
K2-320 b,K2-320,2020,Transit,1.995,2.62,0.23,-0.15,3157.0,0.3
Kepler-1523 b,Kepler-1523,2016,Transit,0.93875077,1.58,0.27,-0.15,5708.0,0.96
Kepler-1606 b,Kepler-1606,2016,Transit,196.435224,2.07,0.23,-0.15,5422.0,0.86
TOI-6699 b,TOI-6699,2026,Transit,5.32005926761,2.32645266,0.41117107,-0.37089896,4705.1,0.75309
Kepler-30 c,Kepler-30,2012,Transit,60.323105,12.3,0.4,-0.4,5498.0,0.95
TOI-2886 b,TOI-2886,2025,Transit,1.60200105,18.6405349,0.45956821,-0.39231432,6240.0,1.241
Kepler-62 c,Kepler-62,2013,Transit,12.4417,0.54,0.03,-0.03,4925.0,0.64
Kepler-1016 c,Kepler-1016,2016,Transit,105.6551369,3.68,0.65,-0.37,5821.0,1.0
Kepler-1930 b,Kepler-1930,2021,Transit,13.02680016,1.52955541,,,5083.0,0.844
K2-397 b,K2-397,2022,Transit,3.572326,2.417,0.187,-0.183,5387.0,0.966
Kepler-270 c,Kepler-270,2014,Transit,25.262887,1.77,0.37,-0.37,6067.0,1.461
Kepler-589 b,Kepler-589,2016,Transit,16.54964934,2.27,0.18,-0.12,5296.0,0.83
Kepler-1082 b,Kepler-1082,2016,Transit,1.543206604,1.12,0.18,-0.13,5923.0,1.14
Kepler-431 d,Kepler-431,2015,Transit,11.922,1.11,,,6004.0,1.092
KIC 3558849 b,KIC 3558849,2015,Transit,1322.3,6.9,1.0,-0.9,6175.0,1.01
Kepler-11 e,Kepler-11,2010,Transit,31.9996,4.19,0.07,-0.09,5663.0,1.065
K2-387 b,K2-387,2022,Transit,28.735327,7.322,0.268,-0.264,3572.0,0.585
Kepler-1824 b,Kepler-1824,2021,Transit,95.61100006,2.38127597,,,6002.0,1.081
WASP-170 b,WASP-170,2018,Transit,2.34478022,12.285064,0.952765,-0.952765,5600.0,0.938
K2-74 b,K2-74,2016,Transit,19.5666,2.31,0.19,-0.19,6060.0,0.98
K2-239 b,K2-239,2018,Transit,5.24,1.1,0.1,-0.1,3420.0,0.36
Kepler-544 b,Kepler-544,2016,Transit,21.41616926,2.12,0.19,-0.14,6206.0,1.22
TOI-1246 d,TOI-1246,2022,Transit,18.654874,3.43139739,0.14960553,-0.11612674,5213.0,0.8649
Kepler-1326 b,Kepler-1326,2016,Transit,42.3514267,4.18,1.51,-0.76,6725.0,1.74
HATS-9 b,HATS-9,2015,Transit,1.915291,13.85,0.35,-0.35,5599.0,1.56
Kepler-1563 b,Kepler-1563,2016,Transit,3.43276598,0.75,0.12,-0.08,5765.0,0.99
Kepler-1721 b,Kepler-1721,2021,Transit,4.592380047,3.11856756,,,5351.0,0.796
Kepler-256 e,Kepler-256,2014,Transit,10.681572,2.35,0.58,-0.58,5551.0,1.301
TOI-1184 b,TOI-1184,2024,Transit,5.748433803,2.39,0.25,-0.234,4534.0,0.69
TOI-2031 A b,TOI-2031 A,2025,Transit,5.71548654,14.20177855,0.26901554,-0.26901554,6490.0,1.241
HATS-61 b,HATS-61,2018,Transit,7.817953,13.394755,0.751003,-0.751003,5542.0,1.664
HD 15337 c,HD 15337,2019,Transit,17.180546,2.526,0.086,-0.075,5131.0,0.855
Kepler-848 b,Kepler-848,2016,Transit,6.91134416,1.7,0.31,-0.25,5695.0,1.2
WASP-132 b,WASP-132,2016,Transit,7.1335164,10.09929161,0.42594127,-0.42594127,4686.0,0.758
HD 23472 d,HD 23472,2022,Transit,3.97664,0.75,0.067,-0.057,4684.0,0.71
Kepler-1227 b,Kepler-1227,2016,Transit,94.2887577,2.29,0.52,-0.23,5747.0,0.95
Kepler-388 c,Kepler-388,2014,Transit,13.297004,0.86,0.11,-0.11,4498.0,0.586
WASP-141 b,WASP-141,2016,Transit,3.310651,13.56289,0.89672,-0.89672,5900.0,1.37
TrES-2 b,TrES-2,2006,Transit,2.47063,15.24424,0.89672,-0.89672,5850.0,1.12
Kepler-1586 b,Kepler-1586,2016,Transit,15.6049212,1.52,0.65,-0.34,6681.0,1.75
Kepler-1355 b,Kepler-1355,2016,Transit,1.289588112,1.46,0.12,-0.1,5352.0,0.83
Kepler-1747 b,Kepler-1747,2021,Transit,6.230319977,4.26508,,,5477.0,0.865
Kepler-411 d,Kepler-411,2018,Transit,58.02035,3.319,0.104,-0.104,4974.0,0.82
Kepler-909 b,Kepler-909,2016,Transit,13.93290318,1.47,0.16,-0.11,6154.0,1.23
Kepler-169 b,Kepler-169,2014,Transit,3.250619,1.13,0.08,-0.08,4997.0,0.763
Kepler-1557 b,Kepler-1557,2016,Transit,3.74032496,1.53,0.5,-0.21,6099.0,1.17
Kepler-30 b,Kepler-30,2012,Transit,29.33434,3.9,0.2,-0.2,5498.0,0.95
TOI-4156 c,TOI-4156,2026,Transit,12.82282706375,2.92303762,0.33738824,-0.2707665,5971.64,1.03963
Kepler-1710 b,Kepler-1710,2021,Transit,14.91110039,3.19744103,,,5650.0,0.899
Kepler-842 b,Kepler-842,2016,Transit,1.21956827,1.6,0.08,-0.09,4848.0,0.73
Kepler-185 c,Kepler-185,2014,Transit,20.729042,2.02,1.17,-1.17,5208.0,0.806
Kepler-245 d,Kepler-245,2014,Transit,36.277108,3.03,0.21,-0.21,5100.0,0.795
Kepler-81 c,Kepler-81,2012,Transit,12.04,2.37,0.37,-0.37,4385.0,0.59
Kepler-1001 c,Kepler-1001,2020,Transit,9.18186,1.57799279,,,5376.0,0.836475
Kepler-763 b,Kepler-763,2016,Transit,1.19655156,1.22,0.09,-0.08,5166.0,0.8
Kepler-738 b,Kepler-738,2016,Transit,24.58721573,2.5,0.2,-0.17,5327.0,0.82
EPIC 211945201 b,EPIC 211945201,2018,Transit,19.49221,5.76,0.3,-0.3,6069.0,1.39
TOI-2796 b,TOI-2796,2023,Transit,4.8084983,17.26183028,,,5764.0,1.069
Kepler-317 c,Kepler-317,2014,Transit,8.77501,1.72,0.79,-0.79,5497.0,0.941
K2-37 d,K2-37,2016,Transit,14.09229,2.31,0.21,-0.07,5352.0,0.809
NGTS-31 b,NGTS-31,2025,Transit,4.162734,18.04645893,1.79343691,-1.79343691,5710.0,1.7
Kepler-1498 b,Kepler-1498,2016,Transit,48.051405,1.33,0.11,-0.09,5256.0,0.81
Kepler-256 b,Kepler-256,2014,Transit,1.620493,1.59,0.39,-0.39,5551.0,1.301
TOI-3984 A b,TOI-3984 A,2023,Transit,4.353326,7.9,0.24,-0.24,3476.0,0.47
Kepler-801 b,Kepler-801,2016,Transit,11.41928253,2.0,0.08,-0.1,4435.0,0.63
TOI-2525 c,TOI-2525,2023,Transit,49.2519,10.13291855,0.11208981,-0.11208981,5096.0,0.785
Kepler-167 c,Kepler-167,2014,Transit,7.406106,1.674,0.069,-0.069,4884.0,0.749
TOI-1248 b,TOI-1248,2024,Transit,4.3601561,6.8084859,0.116716,-0.12027714,5205.0,0.8686
K2-381 b,K2-381,2022,Transit,7.9389334,1.075,0.142,-0.104,4473.0,0.675
WASP-110 b,WASP-110,2021,Transit,3.7784022,13.19297028,0.31385146,-0.26901554,5392.0,0.853
Kepler-219 d,Kepler-219,2014,Transit,47.903645,2.81,0.48,-0.48,5786.0,1.491
Kepler-962 b,Kepler-962,2016,Transit,12.05707239,1.97,0.08,-0.08,5478.0,0.86
Kepler-1663 b,Kepler-1663,2020,Transit,17.6046,3.30395896,,,3844.0,0.62859
TIC 52059926 b,TIC 52059926,2026,Transit,175.532,10.71,0.52,-0.57,4505.0,0.72
Kepler-1998 b,Kepler-1998,2023,Transit,3.03267135,0.6,0.08,-0.04,5640.0,0.921
Kepler-921 b,Kepler-921,2016,Transit,51.300634,2.87,0.33,-0.73,5663.0,0.91
Kepler-1137 b,Kepler-1137,2016,Transit,23.9210791,2.2,0.83,-0.4,6807.0,1.84
K2-63 c,K2-63,2016,Transit,25.4556,3.9,1.2,-1.2,6771.0,1.63
KOI-4978 b,KOI-4978,2024,Transit,0.941967,0.7,0.1,-0.1,5050.28,0.966
TOI-3364 b,TOI-3364,2023,Transit,5.8768918,12.22899794,0.42594127,-0.35868738,5706.0,1.419
Kepler-569 b,Kepler-569,2016,Transit,34.18890521,3.16,0.22,-0.17,5616.0,0.93
Kepler-1539 b,Kepler-1539,2016,Transit,133.3036741,2.7,0.19,-0.15,5176.0,0.8
Kepler-1482 b,Kepler-1482,2016,Transit,12.25383217,1.01,0.1,-0.11,5381.0,0.84
HATS-53 b,HATS-53,2017,Transit,3.8537768,15.02006,0.627704,-0.627704,5644.0,1.101
TOI-5422 b,TOI-5422,2026,Transit,5.377219,9.10169233,0.3474784,-0.28022452,5820.0,1.474
Kepler-117 b,Kepler-117,2014,Transit,18.7959228,8.059,0.269,-0.269,6150.0,1.606
Kepler-1976 b,Kepler-1976,2023,Transit Timing Variations,4.959319244,12.21,1.96,-1.46,5712.0,1.082
Kepler-1676 b,Kepler-1676,2020,Transit,29.9221,3.3769596,,,5878.3,1.06066
LHS 1678 d,LHS 1678,2024,Transit,4.9652229,0.981,0.07,-0.072,3490.0,0.329
Kepler-289 c,Kepler-289,2014,Transit,125.8723,11.23,0.21,-0.21,5990.0,1.0
WASP-161 b,WASP-161,2018,Transit,5.4060425,12.811887,0.728585,-0.650122,6400.0,1.712
Kepler-449 c,Kepler-449,2015,Transit,33.6727,2.764,0.086,-0.086,5649.18,1.467
Kepler-169 e,Kepler-169,2014,Transit,13.767102,2.2,0.29,-0.29,4997.0,0.763
TOI-1347 c,TOI-1347,2024,Transit,4.841962,1.6,0.1,-0.1,5464.0,0.83
Kepler-54 c,Kepler-54,2012,Transit,12.0717249,1.23,,,3705.0,0.5
Kepler-1150 b,Kepler-1150,2016,Transit,2.787868386,1.02,0.06,-0.06,4754.0,0.72
Kepler-390 c,Kepler-390,2014,Transit,13.060022,0.79,0.08,-0.08,5166.0,0.776
Kepler-1092 b,Kepler-1092,2016,Transit,58.6017925,2.07,0.37,-0.24,5862.0,1.0
Kepler-259 c,Kepler-259,2014,Transit,36.924931,2.7,1.31,-1.31,5938.0,0.898
Kepler-1765 b,Kepler-1765,2021,Transit,10.41889954,2.49508857,,,5692.0,1.064
Kepler-138 b,Kepler-138,2014,Transit,10.3134,0.64,0.02,-0.02,3841.0,0.535
K2-285 d,K2-285,2018,Transit,10.45582,2.48,0.06,-0.06,4975.0,0.787
Kepler-1536 b,Kepler-1536,2016,Transit,364.758031,3.14,0.36,-0.53,4434.0,0.67
TOI-1824 b,TOI-1824,2024,Transit,22.808533,2.7438269,0.08672208,-0.07211466,5165.0,0.8123
Kepler-509 b,Kepler-509,2016,Transit,41.74600392,2.49,0.06,-0.06,6060.0,1.2
Kepler-431 b,Kepler-431,2015,Transit,6.803,0.764,,,6004.0,1.092
Kepler-184 d,Kepler-184,2014,Transit,29.022358,2.49,1.41,-1.41,5788.0,0.873
Kepler-813 b,Kepler-813,2016,Transit,19.12947337,2.14,0.42,-0.19,5743.0,0.93
Kepler-1140 b,Kepler-1140,2016,Transit,24.0862707,2.77,0.45,-0.37,4850.0,0.73
TOI-1799 b,TOI-1799,2024,Transit,7.094570865,1.642,0.227,-0.168,5690.0,0.957
K2-65 b,K2-65,2016,Transit,12.6475,1.58,0.38,-0.38,5213.0,0.84
Kepler-104 d,Kepler-104,2014,Transit,51.755394,3.58,0.61,-0.61,5711.0,1.349
K2-72 d,K2-72,2016,Transit,7.760178,1.01,0.12,-0.12,3360.47,0.330989
Kepler-11 g,Kepler-11,2010,Transit,118.3807,3.33,0.06,-0.08,5663.0,1.065
TOI-1269 c,TOI-1269,2026,Transit,9.23786144195,2.22999162,0.2429504,-0.19119088,5554.02,0.848906
Kepler-402 b,Kepler-402,2014,Transit,4.028751,1.22,0.24,-0.24,6090.0,1.264
K2-184 b,K2-184,2018,Transit,16.9780102,1.47,0.11,-0.05,5245.0,0.75
Kepler-372 d,Kepler-372,2014,Transit,30.092568,1.69,0.73,-0.73,6509.0,1.137
TOI-7155 b,TOI-7155,2026,Transit,3.89489711981,2.40821473,0.34326283,-0.25569019,4673.03,0.670748
TOI-941 b,TOI-941,2026,Transit,8.51460888787,6.51165317,0.4529866,-0.44352176,5745.88,1.1849
Kepler-1499 b,Kepler-1499,2016,Transit,44.2008,1.19,0.25,-0.14,5097.0,0.78
Kepler-1073 b,Kepler-1073,2016,Transit,8.67888593,2.3,0.49,-0.25,5792.0,1.0
OGLE-TR-10 b,OGLE-TR-10,2004,Transit,3.101278,14.011,1.569,-1.345,5950.0,1.17
Kepler-436 b,Kepler-436,2015,Transit,64.00205,2.73,0.23,-0.24,4651.0,0.697
Kepler-84 b,Kepler-84,2012,Transit,8.726,2.23,0.1,-0.1,6039.0,1.43
Kepler-1093 b,Kepler-1093,2016,Transit,25.0824626,1.95,0.62,-0.25,6166.0,1.2
KOI-351 e,KOI-351,2013,Transit,91.93913,2.66,0.29,-0.29,6080.0,1.2
Kepler-778 b,Kepler-778,2016,Transit,3.75574426,1.68,0.1,-0.13,5102.0,0.77
HD 101581 b,HIP 56998,2025,Transit,4.46569,0.956,0.061,-0.063,4675.0,0.63
TOI-1883 b,TOI-1883,2024,Transit,4.508,5.65,0.24,-0.24,3554.0,0.506
Kepler-1522 b,Kepler-1522,2016,Transit,1.847889171,1.73,0.23,-0.14,5706.0,0.93
Kepler-1245 b,Kepler-1245,2016,Transit,4.35409304,1.44,0.12,-0.1,5306.0,0.83
SWEEPS-11 b,SWEEPS-11,2006,Transit,1.796,12.666,2.354,-2.354,,1.45
K2-220 b,K2-220,2018,Transit,13.68186,2.37,0.14,-0.07,5612.0,1.026
Kepler-154 f,Kepler-154,2016,Transit,9.91935684,1.5,0.34,-0.21,5769.0,0.98
Kepler-1938 b,Kepler-1938,2021,Transit,13.06260014,1.82828927,,,4522.0,0.655
TOI-2322 c,TOI-2322,2025,Transit,20.225528,1.874,0.066,-0.057,4664.0,0.662
WASP-68 b,WASP-68,2014,Transit,5.0843,14.79588,1.56926,-1.56926,5910.0,1.79
Kepler-658 b,Kepler-658,2016,Transit,1.287076762,1.63,0.06,-0.06,4103.0,0.6
Kepler-227 b,Kepler-227,2014,Transit,9.488015,3.11,1.57,-1.57,5854.0,1.091
Kepler-260 b,Kepler-260,2014,Transit,8.187399,2.01,0.55,-0.55,5250.0,0.862
Kepler-1089 b,Kepler-1089,2016,Transit,5.132485618,1.83,0.1,-0.34,3753.0,0.49
HD 235088 b,HD 235088,2023,Transit,7.4341325,1.982,0.072,-0.069,5075.0,0.772
NGTS-34 b,NGTS-34,2025,Transit,43.12655,3.65,0.22,-0.22,6134.0,1.367
K2-138 f,K2-138,2017,Transit,12.75758,2.904,0.164,-0.111,5356.3,0.863
TOI-1683.01,TOI-1683,2024,Transit,3.0575356,2.6382,0.276387,-0.276387,4402.0,0.7
Kepler-18 c,Kepler-18,2011,Transit,7.64159,5.49,0.26,-0.26,5345.0,1.108
Kepler-831 b,Kepler-831,2016,Transit,5.62153941,1.27,0.1,-0.07,5732.0,0.97
Kepler-221 c,Kepler-221,2014,Transit,5.690586,2.93,0.27,-0.27,5243.0,0.821
K2-257 b,K2-257,2018,Transit,1.60588,0.83,0.06,-0.05,3725.0,0.5
Kepler-27 d,Kepler-27,2021,Transit,6.546289921,2.7061946,,,5251.0,0.817
TOI-270 c,TOI-270,2019,Transit,5.66051,2.33,0.01,-0.01,3506.0,0.38
Kepler-412 b,Kepler-412,2014,Transit,1.7208604,15.031269,0.493196,-0.515614,5750.0,1.287
TOI-2158 b,TOI-2158,2022,Transit,8.60077,10.76062147,0.13450777,-0.13450777,5673.0,1.41
Kepler-651 b,Kepler-651,2016,Transit,21.38521506,2.37,0.22,-0.14,5522.0,0.87
CoRoT-8 b,CoRoT-8,2010,Transit,6.21229,6.39,0.22,-0.22,5080.0,0.77
K2-411 b,K2-411,2022,Transit,3.2141,0.9898,0.0498,-0.0486,5711.0,1.375
TOI-6281 b,TOI-6281,2026,Transit,1.05426244177,1.92416074,0.18572931,-0.16416748,4533.23,0.874219
Kepler-1381 b,Kepler-1381,2016,Transit,25.3842686,2.25,0.29,-0.19,5747.0,0.94
Kepler-1325 b,Kepler-1325,2016,Transit,33.8786838,2.86,0.4,-0.47,5550.0,0.91
Kepler-703 b,Kepler-703,2016,Transit,4.583521756,8.2,3.71,-1.39,6185.0,1.27
Kepler-616 c,Kepler-616,2016,Transit,90.4113556,3.41,0.57,-0.3,5753.0,0.97
TOI-1533 c,TOI-1533,2026,Transit,8.0637926,7.5,,,5146.0,0.849
TOI-1408 b,TOI-1408,2023,Transit,4.42587,25.0,4.0,-4.0,6117.0,1.53
HAT-P-32 b,HAT-P-32,2011,Transit,2.1500082,22.19382,0.504405,-0.504405,6001.0,1.367
TOI-5502 b,TOI-5502,2026,Transit,11.62592988285,4.1287378,0.39975161,-0.33665264,6088.71,1.32375
K2-22 b,K2-22,2015,Transit,0.381073,2.3,0.1,-0.1,3879.0,0.58
Kepler-1322 b,Kepler-1322,2016,Transit,0.962867382,1.61,0.2,-0.13,5488.0,0.87
HAT-P-16 b,HAT-P-16,2010,Transit,2.77596727,14.68376472,0.67253884,-0.67253884,6140.0,1.158
Kepler-1999 b,Kepler-1999,2023,Transit,8.7396758,3.29,0.26,-0.3,4406.0,0.628
Kepler-1285 b,Kepler-1285,2016,Transit,14.7967458,0.97,0.1,-0.08,6170.0,1.28
TOI-3688 A b,TOI-3688 A,2023,Transit,3.246075,13.08088048,0.53803107,-0.49319515,5950.0,1.302
Kepler-1592 b,Kepler-1592,2016,Transit,3.05710069,1.54,0.7,-0.28,6213.0,1.28
Kepler-1003 b,Kepler-1003,2016,Transit,3.554856915,1.78,0.48,-0.22,6109.0,1.17
Kepler-213 b,Kepler-213,2014,Transit,2.46236,1.62,0.31,-0.31,5696.0,1.195
Kepler-305 b,Kepler-305,2013,Transit,5.487,3.6,0.9,-0.36,5080.0,0.8
Kepler-361 c,Kepler-361,2014,Transit,55.188023,2.52,0.48,-0.48,6169.0,1.343
Kepler-1778 b,Kepler-1778,2021,Transit,10.08740044,3.01665969,,,6310.0,1.095
Kepler-1005 b,Kepler-1005,2016,Transit,6.49801525,1.5,0.21,-0.15,5782.0,1.06
Kepler-346 b,Kepler-346,2014,Transit,6.511127,2.66,1.24,-1.24,6033.0,1.021
TOI-5728 b,TOI-5728,2025,Transit,11.49761,1.31,0.05,-0.05,3419.0,0.37
Kepler-421 b,Kepler-421,2014,Transit,704.1984,4.16,0.19,-0.16,5308.0,0.757
Kepler-688 b,Kepler-688,2016,Transit,3.895936844,9.76,1.76,-0.97,5715.0,0.96
Kepler-123 c,Kepler-123,2014,Transit,26.695074,1.48,0.3,-0.3,6089.0,1.264
Kepler-614 b,Kepler-614,2016,Transit,14.03491514,2.39,0.2,-0.17,5268.0,0.81
Kepler-1079 b,Kepler-1079,2016,Transit,13.24503188,1.63,0.33,-0.28,5758.0,1.36
Kepler-211 b,Kepler-211,2014,Transit,4.138575,1.26,0.09,-0.09,5123.0,0.816
Kepler-870 b,Kepler-870,2016,Transit,21.3587621,2.78,0.51,-0.29,5857.0,1.02
Kepler-257 c,Kepler-257,2014,Transit,6.581484,5.41,2.72,-2.72,5180.0,1.037
Kepler-1724 b,Kepler-1724,2021,Transit,6.45442009,2.83677238,,,6092.0,0.943
TOI-5398 b,TOI-5398,2022,Transit,10.590547,10.3,0.4,-0.4,6000.0,1.051
TOI-5515 b,TOI-5515,2026,Transit,8.59225810839,2.65362762,0.25797628,-0.22080259,5483.65,0.835682
K2-348 b,K2-348,2021,Transit,4.688418,3.26,0.22,-0.11,5077.0,0.85
TOI-640 b,TOI-640,2021,Transit,5.003777,19.2794468,0.56044903,-0.56044903,6460.0,2.082
Kepler-187 b,Kepler-187,2014,Transit,4.938864,1.41,0.28,-0.28,6105.0,1.287
Kepler-573 b,Kepler-573,2016,Transit,22.18329658,2.79,0.36,-0.23,5746.0,1.02
Kepler-975 b,Kepler-975,2016,Transit,1.970342457,1.48,0.06,-0.09,4897.0,0.75
Kepler-520 c,Kepler-520,2016,Transit,5.21104261,1.07,0.07,-0.05,6112.0,1.09
Kepler-476 b,Kepler-476,2016,Transit,14.00640607,3.08,0.51,-0.3,5837.0,1.09
Kepler-1073 c,Kepler-1073,2016,Transit,4.02582254,1.64,0.34,-0.18,5792.0,1.0
Kepler-684 b,Kepler-684,2016,Transit,6.770302008,3.36,0.3,-0.3,5493.0,0.86
Kepler-351 b,Kepler-351,2014,Transit,37.054919,3.06,1.55,-1.55,5643.0,0.854
Kepler-1295 b,Kepler-1295,2016,Transit,3.81371974,1.55,0.2,-0.12,5486.0,0.89
HATS-54 b,HATS-54,2019,Transit,2.5441765,11.37711541,0.26901554,-0.26901554,5621.0,1.23
WASP-159 b,WASP-159,2018,Transit,3.840401,15.46842,1.00881,-1.00881,6120.0,2.11
K2-26 b,K2-26,2016,Transit,14.5665,2.67,0.46,-0.42,3785.0,0.52
TIC 9344899 b,TIC 9344899,2026,Transit,8.5821566,9.16,0.4,-0.4,5800.0,1.06
Kepler-670 b,Kepler-670,2016,Transit,2.816504852,13.18,2.94,-1.21,5709.0,0.99
Kepler-118 b,Kepler-118,2014,Transit,7.518496,1.96,0.94,-0.94,5274.0,1.094
GJ 357 b,GJ 357,2019,Transit,3.9306,1.2,0.06,-0.06,3505.0,0.337
LHS 1903 d,LHS 1903,2026,Transit,12.566287,2.5,0.078,-0.077,3664.0,0.539
CoRoT-24 b,CoRoT-24,2014,Transit,5.1134,3.7,0.4,-0.4,4950.0,0.86
Kepler-1062 b,Kepler-1062,2016,Transit,9.30412078,1.76,0.09,-0.1,4597.0,0.7
K2-167 b,K2-167,2018,Transit,9.978541,2.36509493,0.21297063,-0.14571675,6310.0,1.499
Kepler-495 b,Kepler-495,2016,Transit,3.413036221,5.23,0.42,-0.34,5346.0,0.83
Kepler-1151 b,Kepler-1151,2016,Transit,65.6478424,2.22,0.24,-0.17,5470.0,0.85
Kepler-574 b,Kepler-574,2016,Transit,7.65880414,2.39,0.33,-0.16,5612.0,0.91
TOI-3819 b,TOI-3819,2023,Transit,3.2443141,13.13692538,0.40352331,-0.39231432,5859.0,1.538
Kepler-1162 b,Kepler-1162,2016,Transit,32.5637069,2.21,0.5,-0.21,5390.0,0.84
Kepler-401 b,Kepler-401,2014,Transit,14.383035,1.71,0.4,-0.4,6117.0,1.333
Kepler-37 e,Kepler-37,2014,Transit Timing Variations,51.196,0.37,0.18,-0.18,5288.0,0.772
HAT-P-19 b,HAT-P-19,2010,Transit,4.00878322,11.29865255,0.15692573,-0.14571675,4962.0,0.773
TOI-1634 b,TOI-1634,2021,Transit,0.98934551,1.759,0.058,-0.057,3550.0,0.45
Kepler-82 b,Kepler-82,2012,Transit,26.44,4.07,0.24,-0.1,5401.0,0.898
Kepler-446 c,Kepler-446,2015,Transit,3.036179,1.11,0.18,-0.18,3359.0,0.24
KOI-1257 b,KOI-1257,2014,Transit,86.647661,10.54,1.35,-1.35,5520.0,1.13
TOI-5789 c,TOI-5789,2026,Transit,12.927748,2.86,0.18,-0.15,5185.0,0.833
Kepler-1650 b,Kepler-1650,2017,Transit,1.53818001,0.96,0.11,-0.1,3410.0,0.334
Kepler-210 c,Kepler-210,2014,Transit,7.972513,3.62,0.19,-0.19,4559.0,0.65
TOI-1269 b,TOI-1269,2024,Transit,4.2529913,2.40144286,0.15036543,-0.0739539,5499.0,0.8521
Kepler-1551 b,Kepler-1551,2016,Transit,24.4973698,2.66,0.91,-0.42,6136.0,1.22
K2-159 b,K2-159,2018,Transit,12.42205,2.26,0.17,-0.11,5425.0,0.83
Kepler-1352 b,Kepler-1352,2016,Transit,1.877882748,0.89,0.25,-0.11,6118.0,1.16
TOI-2236 b,TOI-2236,2022,Transit,3.5315902,14.36991326,0.35868738,-0.3474784,6248.0,1.573
Kepler-1439 b,Kepler-1439,2016,Transit,8.07392849,1.46,0.14,-0.21,3578.0,0.43
Kepler-1202 b,Kepler-1202,2016,Transit,28.6851324,2.94,0.91,-0.31,5834.0,1.04
HIP 113103 b,HIP 113103,2023,Transit,7.610303,1.829,0.096,-0.067,4930.0,0.742
GJ 9827 c,GJ 9827,2017,Transit,3.648103,1.13,0.07,-0.05,4236.0,0.58
K2-149 b,K2-149,2018,Transit,11.332,1.64,0.2,-0.18,3745.0,0.568
Kepler-139 d,Kepler-139,2023,Transit,7.305699922,1.695,0.061,-0.061,5622.0,1.045
Kepler-1474 b,Kepler-1474,2016,Transit,36.4333452,2.16,0.44,-0.23,5870.0,1.04
Kepler-128 c,Kepler-128,2013,Transit,22.8,1.521,0.047,-0.047,6072.0,1.659
Kepler-1639 b,Kepler-1639,2016,Transit,9.878482,2.58,0.79,-0.34,6150.0,1.18
TOI-2580 b,TOI-2580,2024,Transit,3.39775,17.37392009,0.56044903,-0.56044903,6120.0,1.81
Kepler-485 b,Kepler-485,2016,Transit,3.243259796,14.41,3.38,-1.63,5958.0,1.09
Kepler-1000 b,Kepler-1000,2016,Transit,120.0181272,4.76,0.34,-0.31,6453.0,1.51
HAT-P-7 b,HAT-P-7,2008,Transit,2.20474,16.92559,2.35389,-2.35389,6389.0,2.0
Kepler-33 b,Kepler-33,2011,Transit,5.66793,1.74,0.18,-0.18,5904.0,1.82
TOI-2084 b,TOI-2084,2023,Transit,6.0784247,2.47,0.13,-0.13,3551.0,0.475
Kepler-1602 b,Kepler-1602,2016,Transit,11.17931605,1.34,0.58,-0.23,6296.0,1.36
LHS 1140 c,LHS 1140,2018,Transit,3.77794,1.272,0.026,-0.026,3096.0,0.2159
K2-222 b,K2-222,2018,Transit,15.3889274,2.275,0.1,-0.1,5942.0,1.072
K2-72 e,K2-72,2016,Transit,24.158868,1.29,0.14,-0.13,3360.47,0.330989
K2-195 b,K2-195,2018,Transit,15.852975,3.13,0.12,-0.12,5713.0,0.99
TOI-2458 b,TOI-2458,2024,Transit,3.73659,2.83,0.2,-0.18,6005.0,1.31
K2-146 b,K2-146,2018,Transit,2.6446,2.05,0.06,-0.06,3385.0,0.33
Kepler-644 b,Kepler-644,2016,Transit,3.173917103,3.15,1.16,-0.61,6747.0,1.81
Kepler-120 c,Kepler-120,2014,Transit,12.794585,1.53,0.09,-0.09,4096.0,0.534
K2-172 b,K2-172,2018,Transit,14.316941,1.66608079,0.15959489,-0.09523043,5569.0,0.868889
TIC 365102760 b,TIC 365102760,2024,Transit,4.21285367,6.21,0.76,-0.76,4900.0,3.13
Kepler-1153 b,Kepler-1153,2016,Transit,1.755835327,1.73,0.21,-0.11,5470.0,0.88
TOI-5292 A b,TOI-5292 A,2026,Transit,2.02191,12.64373023,0.43715025,-0.41473229,3919.0,0.611
Kepler-1738 b,Kepler-1738,2021,Transit,7.674630165,2.82472883,,,6063.0,1.001
WASP-7 b,WASP-7,2008,Transit,4.9546416,14.90797,1.042437,-1.042437,6400.0,1.432
K2-283 b,K2-283,2018,Transit,1.921036,3.52,0.16,-0.16,5060.0,0.82
Kepler-226 d,Kepler-226,2014,Transit,8.109044,1.22,0.49,-0.49,5571.0,0.802
