source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp,ruwe,distance_pc,upmask_prob
573744859801213312,15.288810503921267,85.04299040787596,0.5787923981312615,0.123389505,-2.044486480591352,0.16965231,-2.9260036674727803,0.1425404,18.279858,1.4132175,1.0043869,1727.735200442655,0.97
573954591643941888,10.529500971242497,85.33339959617375,0.5635310191239753,0.0661286,-2.171036760575969,0.08057863,-1.0815533037578966,0.07735962,17.555992,1.2296543,0.954559,1774.5252099068618,0.97
573955691155545600,9.664481720161051,85.38002349941958,0.5218078559312319,0.022308242,-2.3718565314317184,0.027832849,-1.1167650348837608,0.028235277,15.398883,0.84114265,1.0105127,1916.4142291713367,0.97
573956206551630720,10.493193594737717,85.37075443103792,0.5987297109420393,0.064261265,-2.7712944753182778,0.080684386,-0.916541828160837,0.07642393,17.48236,1.2760105,1.0486195,1670.2027337621234,0.97
573956962465851904,9.93290728440818,85.43106289118198,0.5421353722784904,0.051264536,-2.3689735547969613,0.061999816,-0.9299688273979324,0.0652103,17.183275,1.1608353,0.959607,1844.557745415491,0.97
573957645363619200,9.150086264430549,85.45092407984691,0.6268747633792328,0.098006494,-2.17727274820149,0.10892606,-1.0181801346159074,0.13703229,18.177591,1.4977417,1.0018668,1595.2149590603988,0.97
573956069112685312,10.51344348854808,85.34707057107225,0.813199937893626,0.011569554,-0.4844110198935965,0.01438064,0.3295455386879373,0.01287625,9.241306,1.7080774,1.1106824,1229.709882406323,0.89
573956825027090944,10.547548192691464,85.42274400827706,0.5383593311726736,0.041976195,-2.209086821569765,0.05013417,-1.038546521935847,0.05357472,16.70401,1.0481243,1.0044805,1857.495434920324,0.97
573959127129360896,8.455872566488694,85.43251835379296,0.4415490611615275,0.110511884,-1.3351443611848612,0.124141976,-0.0862060650595117,0.1668261,18.16251,0.8833332,1.1382504,2264.753994424597,0.96
573972763648663936,13.414637889317946,85.52645804404652,0.5144729817577621,0.12538101,-0.126597731764302,0.14567032,0.1880531689484013,0.16819438,18.611475,1.4689674,1.0208541,1943.736669287031,0.69
573974898249462912,13.905904467414215,85.59972447375252,0.7375926204612452,0.034914777,-5.864232663438033,0.040297687,0.6743224779147892,0.0414594,16.359922,1.1508875,0.96768546,1355.761937225811,0.62
573782346274961280,15.849818160809798,85.3431923058994,0.4897202067498343,0.04960057,-2.2982286494739386,0.057389837,-0.8424634835938197,0.059525374,16.885935,1.1019897,0.98781836,2041.982311975201,0.97
573782792951547904,15.651850223886358,85.40763457676947,0.759441944301076,0.05042386,-6.870521947643175,0.062368855,-1.140489883056206,0.06416381,17.071001,1.3149529,0.9742268,1316.756346556961,0.71
573783720664478464,14.70390361959202,85.41820083808675,0.4946989928586567,0.077724166,-2.3337465674532485,0.09877266,-0.7801961670237277,0.098204754,17.836014,1.334753,1.015469,2021.431242908788,0.97
573786469443537024,15.08076778059798,85.56388671052125,0.9474376808991278,0.26851776,-0.652144639423863,0.3131628,-2.262087325216861,0.32466725,19.73478,2.4039097,0.96468055,1055.4783920468417,0.63
573931433178878592,12.189148326760051,85.10126932537725,0.5017395518028732,0.108899325,-2.325997764063625,0.12504475,-1.0889365590238416,0.11561241,18.167974,1.4089699,1.0148424,1993.065917181045,0.97
573929680833757952,13.014753027757113,84.99092883770145,0.5556742927406965,0.017924592,-0.9040032379393612,0.020385198,-0.1591725287401528,0.02011761,14.591253,0.8509121,0.99504936,1799.6153737251375,0.97
573930952144068352,12.455226110377591,85.057592724895,0.4478589017887127,0.030073166,-3.2649469827436133,0.03438721,-0.1493020860690428,0.03173053,15.873668,0.9423294,0.9599232,2232.846095067174,0.97
573931566323344640,12.233320068466556,85.12346820745312,0.5067103342231368,0.07994747,-2.180379540412945,0.09575084,-1.038104522455474,0.08842485,17.808828,1.3664589,1.0139767,1973.5141213039408,0.97
573931776777774592,12.113423140499483,85.12933283898147,0.4915658874076808,0.03669885,-2.0477555008253048,0.044366434,-0.3455432584068033,0.041303914,16.473116,0.99361706,0.9813607,2034.3152883809623,0.97
573943149851699840,11.68616534483862,85.28246154591767,0.5235231760695304,0.020134138,-2.17216235248252,0.025220476,-1.0080123480032157,0.022559753,15.12881,0.89340115,0.9981379,1910.135110937644,0.97
573943184210829568,11.725992386635948,85.29219445134743,0.5436745542895008,0.06748579,-2.2816097372880075,0.089068875,-0.9693860225790636,0.07742903,17.629501,1.5059681,0.97407436,1839.3356689404868,0.97
573943218570567296,11.570426198117604,85.2916393018048,0.5170316597173822,0.0426428,-2.586584870558657,0.055024903,-0.9444401577158026,0.048144482,16.741335,1.0249348,1.0299641,1934.1175365288384,0.97
573943252930299904,11.559287658218958,85.3031355609145,0.5249226863054486,0.049389172,-2.450138353662153,0.0624438,-0.957681494625686,0.053736906,17.047493,1.1596012,0.96483463,1905.0424492762493,0.97
573943493448464384,11.967430877847033,85.31897004435238,0.4714076430045613,0.037699852,-2.4268964578009755,0.04889159,-1.0192765986776988,0.044453852,16.234488,-0.26693916,1.0315076,2121.3062936918145,0.97
573928409523438464,12.469975642482094,84.98255213557029,0.4348294107495286,0.027151449,-2.482405317633624,0.0316074,-1.048146827589168,0.028695682,15.580566,0.8978176,1.0216593,2299.7524437831144,0.97
573931192662232064,12.016870662780136,85.07937911171875,0.4965309305684123,0.051860943,-2.390831127867263,0.060704835,-1.0808822640544045,0.054900073,16.999674,1.081459,0.98255134,2013.9732259080677,0.97
573931330101188224,12.495233782301264,85.07205137142294,0.507071114473078,0.018491315,-2.332925821611372,0.0207167,-1.0025786147012006,0.01944064,14.776828,0.92413425,1.0256219,1972.109969307063,0.97
573931536259609600,12.28284928874104,85.11730938422033,0.5032839413040547,0.018191628,-2.3370145129793656,0.021085909,-1.0358134432792332,0.019705813,14.896231,1.113411,0.9708248,1986.9499460064403,0.97
573928787480561024,12.049898784327567,84.9720518263179,0.5275244350397925,0.019136384,-2.323080608278253,0.024696946,-0.8884294662697962,0.020663979,14.942541,0.9103861,0.9184649,1895.6467863418827,0.97
573934972233505536,11.181409702715571,85.15532269046514,0.3743229175775807,0.07828768,-2.310876146107784,0.09252631,-1.0133317354926783,0.085456945,17.554146,1.2434673,1.0068561,2671.4901841208907,0.97
