galactic_latitude_approx_deg,feh_approx,pixel_x,pixel_y
48.816483516483515,-0.3729038854805726,609,143
51.24285714285715,-0.3729038854805726,705,143
51.824175824175825,-0.3729038854805726,728,143
51.900000000000006,-0.3729038854805726,731,143
53.012087912087914,-0.3729038854805726,775,143
53.08791208791209,-0.3729038854805726,778,143
53.16373626373627,-0.3729038854805726,781,143
37.67032967032967,-0.38006134969325156,168,144
37.746153846153845,-0.38006134969325156,171,144
39.389010989010984,-0.38006134969325156,236,144
39.464835164835165,-0.38006134969325156,239,144
45.3032967032967,-0.38006134969325156,470,144
48.715384615384615,-0.38006134969325156,605,144
48.791208791208796,-0.38006134969325156,608,144
51.21758241758242,-0.38006134969325156,704,144
51.293406593406594,-0.38006134969325156,707,144
51.36923076923077,-0.38006134969325156,710,144
51.44505494505495,-0.38006134969325156,713,144
51.87472527472528,-0.38006134969325156,730,144
52.986813186813194,-0.38006134969325156,774,144
53.06263736263736,-0.38006134969325156,777,144
37.69560439560439,-0.3872188139059305,169,145
37.77142857142857,-0.3872188139059305,172,145
39.41428571428571,-0.3872188139059305,237,145
45.252747252747255,-0.3872188139059305,468,145
45.32857142857143,-0.3872188139059305,471,145
51.21758241758242,-0.3872188139059305,704,145
51.293406593406594,-0.3872188139059305,707,145
51.36923076923077,-0.3872188139059305,710,145
51.44505494505495,-0.3872188139059305,713,145
51.87472527472528,-0.3872188139059305,730,145
52.986813186813194,-0.3872188139059305,774,145
53.06263736263736,-0.3872188139059305,777,145
37.39230769230769,-0.3943762781186094,157,146
37.46813186813186,-0.3943762781186094,160,146
38.32747252747252,-0.3943762781186094,194,146
39.11098901098901,-0.3943762781186094,225,146
39.18681318681318,-0.3943762781186094,228,146
39.91978021978022,-0.3943762781186094,257,146
39.995604395604396,-0.3943762781186094,260,146
47.70439560439561,-0.3943762781186094,565,146
51.19230769230769,-0.3943762781186094,703,146
51.268131868131874,-0.3943762781186094,706,146
51.34395604395605,-0.3943762781186094,709,146
51.41978021978022,-0.3943762781186094,712,146
51.84945054945055,-0.3943762781186094,729,146
51.92527472527473,-0.3943762781186094,732,146
37.417582417582416,-0.40153374233128836,158,147
37.49340659340659,-0.40153374233128836,161,147
38.32747252747252,-0.40153374233128836,194,147
39.11098901098901,-0.40153374233128836,225,147
39.18681318681318,-0.40153374233128836,228,147
39.91978021978022,-0.40153374233128836,257,147
39.995604395604396,-0.40153374233128836,260,147
41.86593406593406,-0.40153374233128836,334,147
47.65384615384615,-0.40153374233128836,563,147
47.72967032967033,-0.40153374233128836,566,147
51.36923076923077,-0.40153374233128836,710,147
51.44505494505495,-0.40153374233128836,713,147
51.87472527472528,-0.40153374233128836,730,147
37.36703296703296,-0.4086912065439673,156,148
37.44285714285714,-0.4086912065439673,159,148
37.51868131868132,-0.4086912065439673,162,148
38.3021978021978,-0.4086912065439673,193,148
38.37802197802198,-0.4086912065439673,196,148
38.605494505494505,-0.4086912065439673,205,148
39.11098901098901,-0.4086912065439673,225,148
39.18681318681318,-0.4086912065439673,228,148
39.91978021978022,-0.4086912065439673,257,148
39.995604395604396,-0.4086912065439673,260,148
40.47582417582417,-0.4086912065439673,279,148
41.815384615384616,-0.4086912065439673,332,148
41.89120879120879,-0.4086912065439673,335,148
45.050549450549454,-0.4086912065439673,460,148
45.12637362637363,-0.4086912065439673,463,148
47.70439560439561,-0.4086912065439673,565,148
51.34395604395605,-0.4086912065439673,709,148
51.41978021978022,-0.4086912065439673,712,148
37.39230769230769,-0.4158486707566462,157,149
37.46813186813186,-0.4158486707566462,160,149
37.543956043956044,-0.4158486707566462,163,149
38.32747252747252,-0.4158486707566462,194,149
38.55494505494505,-0.4158486707566462,203,149
38.63076923076923,-0.4158486707566462,206,149
39.136263736263736,-0.4158486707566462,226,149
39.21208791208791,-0.4158486707566462,229,149
39.94505494505494,-0.4158486707566462,258,149
40.425274725274726,-0.4158486707566462,277,149
40.5010989010989,-0.4158486707566462,280,149
41.84065934065934,-0.4158486707566462,333,149
41.91648351648352,-0.4158486707566462,336,149
45.075824175824174,-0.4158486707566462,461,149
47.65384615384615,-0.4158486707566462,563,149
47.72967032967033,-0.4158486707566462,566,149
37.39230769230769,-0.42300613496932515,157,150
37.46813186813186,-0.42300613496932515,160,150
37.543956043956044,-0.42300613496932515,163,150
38.32747252747252,-0.42300613496932515,194,150
38.55494505494505,-0.42300613496932515,203,150
38.63076923076923,-0.42300613496932515,206,150
39.136263736263736,-0.42300613496932515,226,150
39.21208791208791,-0.42300613496932515,229,150
39.94505494505494,-0.42300613496932515,258,150
40.425274725274726,-0.42300613496932515,277,150
40.5010989010989,-0.42300613496932515,280,150
41.84065934065934,-0.42300613496932515,333,150
41.91648351648352,-0.42300613496932515,336,150
42.44725274725275,-0.42300613496932515,357,150
45.02527472527473,-0.42300613496932515,459,150
45.1010989010989,-0.42300613496932515,462,150
47.67912087912088,-0.42300613496932515,564,150
47.754945054945054,-0.42300613496932515,567,150
37.46813186813186,-0.4301635991820042,160,151
37.543956043956044,-0.4301635991820042,163,151
38.605494505494505,-0.4301635991820042,205,151
40.425274725274726,-0.4301635991820042,277,151
40.5010989010989,-0.4301635991820042,280,151
41.84065934065934,-0.4301635991820042,333,151
41.91648351648352,-0.4301635991820042,336,151
42.44725274725275,-0.4301635991820042,357,151
45.02527472527473,-0.4301635991820042,459,151
45.1010989010989,-0.4301635991820042,462,151
51.24285714285715,-0.4301635991820042,705,151
51.31868131868132,-0.4301635991820042,708,151
37.49340659340659,-0.437321063394683,161,152
38.55494505494505,-0.437321063394683,203,152
