bp_rp_approx,absolute_g_approx,pixel_x,pixel_y
1.0277272727272728,5.50934065934066,312,298
1.0944385026737968,5.50934065934066,322,298
0.981029411764706,5.533791208791209,305,299
0.9943716577540109,5.533791208791209,307,299
1.014385026737968,5.533791208791209,310,299
1.0277272727272728,5.533791208791209,312,299
0.9877005347593584,5.558241758241759,306,300
1.001042780748663,5.558241758241759,308,300
1.014385026737968,5.558241758241759,310,300
1.0277272727272728,5.558241758241759,312,300
1.0410695187165775,5.558241758241759,314,300
0.9877005347593584,5.582692307692308,306,301
1.001042780748663,5.582692307692308,308,301
1.014385026737968,5.582692307692308,310,301
1.0277272727272728,5.582692307692308,312,301
1.0410695187165775,5.582692307692308,314,301
0.9877005347593584,5.607142857142858,306,302
1.001042780748663,5.607142857142858,308,302
1.014385026737968,5.607142857142858,310,302
1.0277272727272728,5.607142857142858,312,302
1.0410695187165775,5.607142857142858,314,302
0.9877005347593584,5.631593406593407,306,303
1.001042780748663,5.631593406593407,308,303
1.0210561497326203,5.631593406593407,311,303
1.0343983957219252,5.631593406593407,313,303
0.9877005347593584,5.656043956043956,306,304
1.001042780748663,5.656043956043956,308,304
1.0277272727272728,5.656043956043956,312,304
1.0410695187165775,5.656043956043956,314,304
1.0210561497326203,5.680494505494505,311,305
1.0343983957219252,5.680494505494505,313,305
1.04774064171123,5.680494505494505,315,305
1.0277272727272728,5.704945054945055,312,306
1.0410695187165775,5.704945054945055,314,306
1.0544117647058824,5.704945054945055,316,306
1.0677540106951873,5.704945054945055,318,306
1.0343983957219252,5.729395604395604,313,307
1.04774064171123,5.729395604395604,315,307
1.061082887700535,5.729395604395604,317,307
1.0744251336898394,5.729395604395604,319,307
1.0944385026737968,5.729395604395604,322,307
1.04774064171123,5.753846153846154,315,308
1.061082887700535,5.753846153846154,317,308
1.0744251336898394,5.753846153846154,319,308
1.0877673796791443,5.753846153846154,321,308
1.1011096256684492,5.753846153846154,323,308
1.114451871657754,5.753846153846154,325,308
1.127794117647059,5.753846153846154,327,308
1.0544117647058824,5.778296703296703,316,309
1.0677540106951873,5.778296703296703,318,309
1.081096256684492,5.778296703296703,320,309
1.0944385026737968,5.778296703296703,322,309
1.1077807486631017,5.778296703296703,324,309
1.1211229946524066,5.778296703296703,326,309
1.1344652406417113,5.778296703296703,328,309
1.061082887700535,5.8027472527472534,317,310
1.081096256684492,5.8027472527472534,320,310
1.0944385026737968,5.8027472527472534,322,310
1.1077807486631017,5.8027472527472534,324,310
1.1211229946524066,5.8027472527472534,326,310
1.1344652406417113,5.8027472527472534,328,310
1.0877673796791443,5.827197802197802,321,311
1.1011096256684492,5.827197802197802,323,311
1.114451871657754,5.827197802197802,325,311
1.127794117647059,5.827197802197802,327,311
1.081096256684492,5.851648351648352,320,312
1.0944385026737968,5.851648351648352,322,312
1.1077807486631017,5.851648351648352,324,312
1.1211229946524066,5.851648351648352,326,312
1.081096256684492,5.876098901098901,320,313
1.0944385026737968,5.876098901098901,322,313
1.1077807486631017,5.876098901098901,324,313
1.3679545454545454,5.876098901098901,363,313
1.0877673796791443,5.900549450549451,321,314
1.1011096256684492,5.900549450549451,323,314
1.361283422459893,5.900549450549451,362,314
1.3746256684491978,5.900549450549451,364,314
1.3546122994652405,5.925000000000001,361,315
1.3679545454545454,5.925000000000001,363,315
1.3812967914438503,5.925000000000001,365,315
1.361283422459893,5.94945054945055,362,316
1.3746256684491978,5.94945054945055,364,316
1.361283422459893,5.973901098901099,362,317
1.3746256684491978,5.973901098901099,364,317
1.1544786096256685,5.998351648351648,331,318
1.1411363636363636,6.022802197802198,329,319
1.1544786096256685,6.022802197802198,331,319
1.1678208556149732,6.022802197802198,333,319
1.147807486631016,6.047252747252747,330,320
1.1611497326203208,6.047252747252747,332,320
1.1411363636363636,6.071703296703298,329,321
1.1544786096256685,6.071703296703298,331,321
1.1678208556149732,6.071703296703298,333,321
1.1544786096256685,6.096153846153847,331,322
1.1344652406417113,6.218406593406594,328,327
1.147807486631016,6.218406593406594,330,327
1.1344652406417113,6.242857142857143,328,328
1.147807486631016,6.242857142857143,330,328
1.3012433155080214,6.242857142857143,353,328
1.3145855614973263,6.242857142857143,355,328
1.1344652406417113,6.267307692307693,328,329
1.147807486631016,6.267307692307693,330,329
1.2945721925133689,6.267307692307693,352,329
1.3079144385026737,6.267307692307693,354,329
1.3212566844919786,6.267307692307693,356,329
1.1344652406417113,6.291758241758242,328,330
1.147807486631016,6.291758241758242,330,330
1.2478743315508023,6.291758241758242,345,330
1.261216577540107,6.291758241758242,347,330
1.3012433155080214,6.291758241758242,353,330
1.3145855614973263,6.291758241758242,355,330
1.1344652406417113,6.316208791208791,328,331
1.147807486631016,6.316208791208791,330,331
1.2478743315508023,6.316208791208791,345,331
