u_g_approx,g_r_approx,pixel_x,pixel_y,class
0.8995026881720425,0.7173899371069181,491,205,GALAXY
1.062674731182796,0.7173899371069181,511,205,GALAXY
1.0871505376344088,0.7173899371069181,514,205,GALAXY
1.1116263440860217,0.7173899371069181,517,205,GALAXY
1.1442607526881723,0.7173899371069181,521,205,GALAXY
1.1687365591397851,0.7173899371069181,524,205,GALAXY
1.193212365591398,0.7173899371069181,527,205,GALAXY
1.2176881720430108,0.7173899371069181,530,205,GALAXY
1.2421639784946237,0.7173899371069181,533,205,GALAXY
1.2666397849462365,0.7173899371069181,536,205,GALAXY
1.2911155913978494,0.7173899371069181,539,205,GALAXY
1.3155913978494622,0.7173899371069181,542,205,GALAXY
1.340067204301075,0.7173899371069181,545,205,GALAXY
1.364543010752688,0.7173899371069181,548,205,GALAXY
1.3890188172043012,0.7173899371069181,551,205,GALAXY
1.413494623655914,0.7173899371069181,554,205,GALAXY
1.454287634408602,0.7173899371069181,559,205,GALAXY
1.4787634408602148,0.7173899371069181,562,205,GALAXY
1.5032392473118277,0.7173899371069181,565,205,GALAXY
1.5521908602150538,0.7173899371069181,571,205,GALAXY
1.5766666666666667,0.7173899371069181,574,205,GALAXY
1.6256182795698924,0.7173899371069181,580,205,GALAXY
1.6500940860215052,0.7173899371069181,583,205,GALAXY
1.6827284946236554,0.7173899371069181,587,205,GALAXY
1.707204301075269,0.7173899371069181,590,205,GALAXY
1.731680107526882,0.7173899371069181,593,205,GALAXY
1.7561559139784948,0.7173899371069181,596,205,GALAXY
1.7806317204301076,0.7173899371069181,599,205,GALAXY
2.139610215053763,0.7173899371069181,643,205,GALAXY
2.164086021505376,0.7173899371069181,646,205,GALAXY
2.3027822580645156,0.7173899371069181,663,205,GALAXY
0.6465860215053763,0.7079874213836477,460,206,GALAXY
0.6710618279569891,0.7079874213836477,463,206,GALAXY
0.8587096774193546,0.7079874213836477,486,206,GALAXY
1.062674731182796,0.7079874213836477,511,206,GALAXY
1.0871505376344088,0.7079874213836477,514,206,GALAXY
1.1116263440860217,0.7079874213836477,517,206,GALAXY
1.1524193548387096,0.7079874213836477,522,206,GALAXY
1.176895161290323,0.7079874213836477,525,206,GALAXY
1.2013709677419357,0.7079874213836477,528,206,GALAXY
1.2421639784946237,0.7079874213836477,533,206,GALAXY
1.2666397849462365,0.7079874213836477,536,206,GALAXY
1.2911155913978494,0.7079874213836477,539,206,GALAXY
1.3155913978494622,0.7079874213836477,542,206,GALAXY
1.340067204301075,0.7079874213836477,545,206,GALAXY
1.364543010752688,0.7079874213836477,548,206,GALAXY
1.3890188172043012,0.7079874213836477,551,206,GALAXY
1.413494623655914,0.7079874213836477,554,206,GALAXY
1.437970430107527,0.7079874213836477,557,206,GALAXY
1.4624462365591397,0.7079874213836477,560,206,GALAXY
1.4869220430107526,0.7079874213836477,563,206,GALAXY
1.5113978494623654,0.7079874213836477,566,206,GALAXY
1.5521908602150538,0.7079874213836477,571,206,GALAXY
1.5766666666666667,0.7079874213836477,574,206,GALAXY
1.6174596774193541,0.7079874213836477,579,206,GALAXY
1.6419354838709679,0.7079874213836477,582,206,GALAXY
1.6827284946236554,0.7079874213836477,587,206,GALAXY
1.707204301075269,0.7079874213836477,590,206,GALAXY
1.731680107526882,0.7079874213836477,593,206,GALAXY
1.7561559139784948,0.7079874213836477,596,206,GALAXY
1.7806317204301076,0.7079874213836477,599,206,GALAXY
2.1559274193548386,0.7079874213836477,645,206,GALAXY
2.2946236559139783,0.7079874213836477,662,206,GALAXY
2.319099462365591,0.7079874213836477,665,206,GALAXY
0.654744623655914,0.6985849056603772,461,207,GALAXY
1.0545161290322582,0.6985849056603772,510,207,GALAXY
1.078991935483871,0.6985849056603772,513,207,GALAXY
1.103467741935484,0.6985849056603772,516,207,GALAXY
1.1279435483870968,0.6985849056603772,519,207,GALAXY
1.1524193548387096,0.6985849056603772,522,207,GALAXY
1.176895161290323,0.6985849056603772,525,207,GALAXY
1.2013709677419357,0.6985849056603772,528,207,GALAXY
1.2258467741935486,0.6985849056603772,531,207,GALAXY
1.2503225806451614,0.6985849056603772,534,207,GALAXY
1.2747983870967743,0.6985849056603772,537,207,GALAXY
1.2992741935483871,0.6985849056603772,540,207,GALAXY
1.32375,0.6985849056603772,543,207,GALAXY
1.3482258064516128,0.6985849056603772,546,207,GALAXY
1.3727016129032257,0.6985849056603772,549,207,GALAXY
1.4053360215053763,0.6985849056603772,553,207,GALAXY
1.4298118279569891,0.6985849056603772,556,207,GALAXY
1.454287634408602,0.6985849056603772,559,207,GALAXY
1.4787634408602148,0.6985849056603772,562,207,GALAXY
1.5032392473118277,0.6985849056603772,565,207,GALAXY
1.5277150537634405,0.6985849056603772,568,207,GALAXY
1.5766666666666667,0.6985849056603772,574,207,GALAXY
1.6011424731182795,0.6985849056603772,577,207,GALAXY
1.6337768817204297,0.6985849056603772,581,207,GALAXY
1.6827284946236554,0.6985849056603772,587,207,GALAXY
1.707204301075269,0.6985849056603772,590,207,GALAXY
1.731680107526882,0.6985849056603772,593,207,GALAXY
1.7561559139784948,0.6985849056603772,596,207,GALAXY
1.7806317204301076,0.6985849056603772,599,207,GALAXY
2.3027822580645156,0.6985849056603772,663,207,GALAXY
0.6465860215053763,0.6891823899371068,460,208,GALAXY
0.8587096774193546,0.6891823899371068,486,208,GALAXY
0.9402956989247309,0.6891823899371068,496,208,GALAXY
1.062674731182796,0.6891823899371068,511,208,GALAXY
1.0871505376344088,0.6891823899371068,514,208,GALAXY
1.1116263440860217,0.6891823899371068,517,208,GALAXY
1.1361021505376345,0.6891823899371068,520,208,GALAXY
1.1605779569892474,0.6891823899371068,523,208,GALAXY
1.1850537634408602,0.6891823899371068,526,208,GALAXY
1.209529569892473,0.6891823899371068,529,208,GALAXY
1.234005376344086,0.6891823899371068,532,208,GALAXY
1.2584811827956988,0.6891823899371068,535,208,GALAXY
1.282956989247312,0.6891823899371068,538,208,GALAXY
1.307432795698925,0.6891823899371068,541,208,GALAXY
1.3319086021505377,0.6891823899371068,544,208,GALAXY
1.3563844086021506,0.6891823899371068,547,208,GALAXY
1.3808602150537634,0.6891823899371068,550,208,GALAXY
1.413494623655914,0.6891823899371068,554,208,GALAXY
1.437970430107527,0.6891823899371068,557,208,GALAXY
1.4624462365591397,0.6891823899371068,560,208,GALAXY
1.4869220430107526,0.6891823899371068,563,208,GALAXY
1.5113978494623654,0.6891823899371068,566,208,GALAXY
1.5685080645161285,0.6891823899371068,573,208,GALAXY
1.5929838709677413,0.6891823899371068,576,208,GALAXY
1.6337768817204297,0.6891823899371068,581,208,GALAXY
1.674569892473118,0.6891823899371068,586,208,GALAXY
1.699045698924731,0.6891823899371068,589,208,GALAXY
1.7235215053763446,0.6891823899371068,592,208,GALAXY
1.7479973118279575,0.6891823899371068,595,208,GALAXY
1.7724731182795703,0.6891823899371068,598,208,GALAXY
2.2946236559139783,0.6891823899371068,662,208,GALAXY
2.319099462365591,0.6891823899371068,665,208,GALAXY
0.8668682795698923,0.6797798742138363,487,209,GALAXY
0.9321370967741931,0.6797798742138363,495,209,GALAXY
0.9566129032258068,0.6797798742138363,498,209,GALAXY
1.0708333333333337,0.6797798742138363,512,209,GALAXY
1.0953091397849466,0.6797798742138363,515,209,GALAXY
1.1197849462365594,0.6797798742138363,518,209,GALAXY
1.1442607526881723,0.6797798742138363,521,209,GALAXY
1.1687365591397851,0.6797798742138363,524,209,GALAXY
1.193212365591398,0.6797798742138363,527,209,GALAXY
1.2176881720430108,0.6797798742138363,530,209,GALAXY
1.2421639784946237,0.6797798742138363,533,209,GALAXY
1.2666397849462365,0.6797798742138363,536,209,GALAXY
1.2911155913978494,0.6797798742138363,539,209,GALAXY
1.3155913978494622,0.6797798742138363,542,209,GALAXY
1.340067204301075,0.6797798742138363,545,209,GALAXY
1.364543010752688,0.6797798742138363,548,209,GALAXY
1.3890188172043012,0.6797798742138363,551,209,GALAXY
1.4216532258064514,0.6797798742138363,555,209,GALAXY
1.4461290322580642,0.6797798742138363,558,209,GALAXY
1.470604838709677,0.6797798742138363,561,209,GALAXY
1.4950806451612904,0.6797798742138363,564,209,GALAXY
1.5195564516129032,0.6797798742138363,567,209,GALAXY
1.584825268817204,0.6797798742138363,575,209,GALAXY
1.6582526881720425,0.6797798742138363,584,209,GALAXY
1.6827284946236554,0.6797798742138363,587,209,GALAXY
1.7561559139784948,0.6797798742138363,596,209,GALAXY
1.7806317204301076,0.6797798742138363,599,209,GALAXY
2.310940860215054,0.6797798742138363,664,209,GALAXY
0.8668682795698923,0.6703773584905659,487,210,GALAXY
0.9321370967741931,0.6703773584905659,495,210,GALAXY
0.9566129032258068,0.6703773584905659,498,210,GALAXY
1.0545161290322582,0.6703773584905659,510,210,GALAXY
1.078991935483871,0.6703773584905659,513,210,GALAXY
1.1116263440860217,0.6703773584905659,517,210,GALAXY
1.1361021505376345,0.6703773584905659,520,210,GALAXY
1.1605779569892474,0.6703773584905659,523,210,GALAXY
1.1850537634408602,0.6703773584905659,526,210,GALAXY
1.209529569892473,0.6703773584905659,529,210,GALAXY
1.234005376344086,0.6703773584905659,532,210,GALAXY
1.2584811827956988,0.6703773584905659,535,210,GALAXY
1.282956989247312,0.6703773584905659,538,210,GALAXY
1.307432795698925,0.6703773584905659,541,210,GALAXY
1.3319086021505377,0.6703773584905659,544,210,GALAXY
1.3563844086021506,0.6703773584905659,547,210,GALAXY
1.3808602150537634,0.6703773584905659,550,210,GALAXY
1.4298118279569891,0.6703773584905659,556,210,GALAXY
1.470604838709677,0.6703773584905659,561,210,GALAXY
1.4950806451612904,0.6703773584905659,564,210,GALAXY
1.5277150537634405,0.6703773584905659,568,210,GALAXY
1.5766666666666667,0.6703773584905659,574,210,GALAXY
1.6582526881720425,0.6703773584905659,584,210,GALAXY
1.6827284946236554,0.6703773584905659,587,210,GALAXY
1.7643145161290321,0.6703773584905659,597,210,GALAXY
0.8587096774193546,0.6609748427672955,486,211,GALAXY
0.8831854838709674,0.6609748427672955,489,211,GALAXY
0.9484543010752691,0.6609748427672955,497,211,GALAXY
1.0381989247311831,0.6609748427672955,508,211,GALAXY
1.062674731182796,0.6609748427672955,511,211,GALAXY
1.0871505376344088,0.6609748427672955,514,211,GALAXY
1.1279435483870968,0.6609748427672955,519,211,GALAXY
1.1524193548387096,0.6609748427672955,522,211,GALAXY
1.176895161290323,0.6609748427672955,525,211,GALAXY
1.2013709677419357,0.6609748427672955,528,211,GALAXY
1.2258467741935486,0.6609748427672955,531,211,GALAXY
1.2503225806451614,0.6609748427672955,534,211,GALAXY
1.2747983870967743,0.6609748427672955,537,211,GALAXY
1.2992741935483871,0.6609748427672955,540,211,GALAXY
1.32375,0.6609748427672955,543,211,GALAXY
1.3482258064516128,0.6609748427672955,546,211,GALAXY
1.4869220430107526,0.6609748427672955,563,211,GALAXY
1.5113978494623654,0.6609748427672955,566,211,GALAXY
1.5358736559139783,0.6609748427672955,569,211,GALAXY
1.6582526881720425,0.6609748427672955,584,211,GALAXY
1.6827284946236554,0.6609748427672955,587,211,GALAXY
0.8179166666666662,0.651572327044025,481,212,GALAXY
0.8668682795698923,0.651572327044025,487,212,GALAXY
0.9484543010752691,0.651572327044025,497,212,GALAXY
1.0463575268817205,0.651572327044025,509,212,GALAXY
1.0708333333333337,0.651572327044025,512,212,GALAXY
1.1197849462365594,0.651572327044025,518,212,GALAXY
1.1442607526881723,0.651572327044025,521,212,GALAXY
1.1687365591397851,0.651572327044025,524,212,GALAXY
1.193212365591398,0.651572327044025,527,212,GALAXY
1.2176881720430108,0.651572327044025,530,212,GALAXY
1.2421639784946237,0.651572327044025,533,212,GALAXY
1.2666397849462365,0.651572327044025,536,212,GALAXY
1.2911155913978494,0.651572327044025,539,212,GALAXY
1.3155913978494622,0.651572327044025,542,212,GALAXY
1.340067204301075,0.651572327044025,545,212,GALAXY
1.364543010752688,0.651572327044025,548,212,GALAXY
1.4624462365591397,0.651572327044025,560,212,GALAXY
1.4950806451612904,0.651572327044025,564,212,GALAXY
1.5195564516129032,0.651572327044025,567,212,GALAXY
1.5440322580645156,0.651572327044025,570,212,GALAXY
1.674569892473118,0.651572327044025,586,212,GALAXY
0.8097580645161289,0.6421698113207546,480,213,GALAXY
0.8342338709677417,0.6421698113207546,483,213,GALAXY
0.9729301075268819,0.6421698113207546,500,213,GALAXY
0.9974059139784948,0.6421698113207546,503,213,GALAXY
1.0463575268817205,0.6421698113207546,509,213,GALAXY
1.0708333333333337,0.6421698113207546,512,213,GALAXY
1.1197849462365594,0.6421698113207546,518,213,GALAXY
1.1442607526881723,0.6421698113207546,521,213,GALAXY
1.1687365591397851,0.6421698113207546,524,213,GALAXY
1.193212365591398,0.6421698113207546,527,213,GALAXY
1.2176881720430108,0.6421698113207546,530,213,GALAXY
1.2421639784946237,0.6421698113207546,533,213,GALAXY
1.2666397849462365,0.6421698113207546,536,213,GALAXY
1.2911155913978494,0.6421698113207546,539,213,GALAXY
1.3155913978494622,0.6421698113207546,542,213,GALAXY
1.340067204301075,0.6421698113207546,545,213,GALAXY
1.364543010752688,0.6421698113207546,548,213,GALAXY
1.437970430107527,0.6421698113207546,557,213,GALAXY
1.4624462365591397,0.6421698113207546,560,213,GALAXY
1.4950806451612904,0.6421698113207546,564,213,GALAXY
1.5277150537634405,0.6421698113207546,568,213,GALAXY
1.5521908602150538,0.6421698113207546,571,213,GALAXY
0.0918010752688172,0.6327672955974841,392,214,GALAXY
0.8179166666666662,0.6327672955974841,481,214,GALAXY
0.9484543010752691,0.6327672955974841,497,214,GALAXY
0.9729301075268819,0.6327672955974841,500,214,GALAXY
0.9974059139784948,0.6327672955974841,503,214,GALAXY
1.0381989247311831,0.6327672955974841,508,214,GALAXY
1.062674731182796,0.6327672955974841,511,214,GALAXY
1.1197849462365594,0.6327672955974841,518,214,GALAXY
1.1442607526881723,0.6327672955974841,521,214,GALAXY
1.1687365591397851,0.6327672955974841,524,214,GALAXY
1.193212365591398,0.6327672955974841,527,214,GALAXY
1.2176881720430108,0.6327672955974841,530,214,GALAXY
1.2421639784946237,0.6327672955974841,533,214,GALAXY
1.2666397849462365,0.6327672955974841,536,214,GALAXY
1.3155913978494622,0.6327672955974841,542,214,GALAXY
1.340067204301075,0.6327672955974841,545,214,GALAXY
1.364543010752688,0.6327672955974841,548,214,GALAXY
1.3890188172043012,0.6327672955974841,551,214,GALAXY
1.454287634408602,0.6327672955974841,559,214,GALAXY
1.5277150537634405,0.6327672955974841,568,214,GALAXY
0.06732526881720435,0.6233647798742137,389,215,GALAXY
0.0918010752688172,0.6233647798742137,392,215,GALAXY
0.8097580645161289,0.6233647798742137,480,215,GALAXY
0.8342338709677417,0.6233647798742137,483,215,GALAXY
0.9647715053763442,0.6233647798742137,499,215,GALAXY
0.9892473118279574,0.6233647798742137,502,215,GALAXY
1.0137231182795703,0.6233647798742137,505,215,GALAXY
1.0463575268817205,0.6233647798742137,509,215,GALAXY
1.1197849462365594,0.6233647798742137,518,215,GALAXY
1.1442607526881723,0.6233647798742137,521,215,GALAXY
1.1687365591397851,0.6233647798742137,524,215,GALAXY
1.193212365591398,0.6233647798742137,527,215,GALAXY
1.2176881720430108,0.6233647798742137,530,215,GALAXY
1.2421639784946237,0.6233647798742137,533,215,GALAXY
1.2666397849462365,0.6233647798742137,536,215,GALAXY
1.2911155913978494,0.6233647798742137,539,215,GALAXY
1.3155913978494622,0.6233647798742137,542,215,GALAXY
1.340067204301075,0.6233647798742137,545,215,GALAXY
1.364543010752688,0.6233647798742137,548,215,GALAXY
1.3890188172043012,0.6233647798742137,551,215,GALAXY
1.454287634408602,0.6233647798742137,559,215,GALAXY
1.4787634408602148,0.6233647798742137,562,215,GALAXY
0.07548387096774212,0.6139622641509432,390,216,GALAXY
0.09995967741935496,0.6139622641509432,393,216,GALAXY
0.826075268817204,0.6139622641509432,482,216,GALAXY
0.9647715053763442,0.6139622641509432,499,216,GALAXY
0.9892473118279574,0.6139622641509432,502,216,GALAXY
1.0137231182795703,0.6139622641509432,505,216,GALAXY
1.0545161290322582,0.6139622641509432,510,216,GALAXY
1.078991935483871,0.6139622641509432,513,216,GALAXY
1.103467741935484,0.6139622641509432,516,216,GALAXY
1.1279435483870968,0.6139622641509432,519,216,GALAXY
1.1524193548387096,0.6139622641509432,522,216,GALAXY
1.176895161290323,0.6139622641509432,525,216,GALAXY
1.2013709677419357,0.6139622641509432,528,216,GALAXY
1.2258467741935486,0.6139622641509432,531,216,GALAXY
1.2503225806451614,0.6139622641509432,534,216,GALAXY
1.2747983870967743,0.6139622641509432,537,216,GALAXY
1.2992741935483871,0.6139622641509432,540,216,GALAXY
1.32375,0.6139622641509432,543,216,GALAXY
1.3482258064516128,0.6139622641509432,546,216,GALAXY
1.3727016129032257,0.6139622641509432,549,216,GALAXY
1.437970430107527,0.6139622641509432,557,216,GALAXY
1.4624462365591397,0.6139622641509432,560,216,GALAXY
1.4869220430107526,0.6139622641509432,563,216,GALAXY
0.07548387096774212,0.6045597484276728,390,217,GALAXY
0.09995967741935496,0.6045597484276728,393,217,GALAXY
0.5160483870967743,0.6045597484276728,444,217,GALAXY
0.9729301075268819,0.6045597484276728,500,217,GALAXY
0.9974059139784948,0.6045597484276728,503,217,GALAXY
1.062674731182796,0.6045597484276728,511,217,GALAXY
1.0871505376344088,0.6045597484276728,514,217,GALAXY
1.1116263440860217,0.6045597484276728,517,217,GALAXY
1.1361021505376345,0.6045597484276728,520,217,GALAXY
1.1605779569892474,0.6045597484276728,523,217,GALAXY
1.1850537634408602,0.6045597484276728,526,217,GALAXY
1.209529569892473,0.6045597484276728,529,217,GALAXY
1.234005376344086,0.6045597484276728,532,217,GALAXY
1.2584811827956988,0.6045597484276728,535,217,GALAXY
1.282956989247312,0.6045597484276728,538,217,GALAXY
1.307432795698925,0.6045597484276728,541,217,GALAXY
1.3319086021505377,0.6045597484276728,544,217,GALAXY
1.3727016129032257,0.6045597484276728,549,217,GALAXY
1.454287634408602,0.6045597484276728,559,217,GALAXY
1.4787634408602148,0.6045597484276728,562,217,GALAXY
1.5032392473118277,0.6045597484276728,565,217,GALAXY
0.08364247311827944,0.5951572327044024,391,218,GALAXY
0.4997311827956987,0.5951572327044024,442,218,GALAXY
0.524206989247312,0.5951572327044024,445,218,GALAXY
0.8505510752688168,0.5951572327044024,485,218,GALAXY
0.9729301075268819,0.5951572327044024,500,218,GALAXY
0.9974059139784948,0.5951572327044024,503,218,GALAXY
1.0545161290322582,0.5951572327044024,510,218,GALAXY
1.078991935483871,0.5951572327044024,513,218,GALAXY
1.103467741935484,0.5951572327044024,516,218,GALAXY
1.1279435483870968,0.5951572327044024,519,218,GALAXY
1.1524193548387096,0.5951572327044024,522,218,GALAXY
1.176895161290323,0.5951572327044024,525,218,GALAXY
1.2013709677419357,0.5951572327044024,528,218,GALAXY
1.2258467741935486,0.5951572327044024,531,218,GALAXY
1.2503225806451614,0.5951572327044024,534,218,GALAXY
1.2747983870967743,0.5951572327044024,537,218,GALAXY
1.2992741935483871,0.5951572327044024,540,218,GALAXY
1.32375,0.5951572327044024,543,218,GALAXY
1.4624462365591397,0.5951572327044024,560,218,GALAXY
1.4869220430107526,0.5951572327044024,563,218,GALAXY
1.5113978494623654,0.5951572327044024,566,218,GALAXY
0.4997311827956987,0.5857547169811319,442,219,GALAXY
0.524206989247312,0.5857547169811319,445,219,GALAXY
0.7689650537634405,0.5857547169811319,475,219,GALAXY
0.7934408602150533,0.5857547169811319,478,219,GALAXY
0.8423924731182795,0.5857547169811319,484,219,GALAXY
0.9566129032258068,0.5857547169811319,498,219,GALAXY
0.9810887096774197,0.5857547169811319,501,219,GALAXY
1.0055645161290325,0.5857547169811319,504,219,GALAXY
1.0300403225806454,0.5857547169811319,507,219,GALAXY
1.0545161290322582,0.5857547169811319,510,219,GALAXY
1.078991935483871,0.5857547169811319,513,219,GALAXY
1.103467741935484,0.5857547169811319,516,219,GALAXY
1.1279435483870968,0.5857547169811319,519,219,GALAXY
1.1524193548387096,0.5857547169811319,522,219,GALAXY
1.176895161290323,0.5857547169811319,525,219,GALAXY
1.2013709677419357,0.5857547169811319,528,219,GALAXY
1.2258467741935486,0.5857547169811319,531,219,GALAXY
1.2503225806451614,0.5857547169811319,534,219,GALAXY
1.2747983870967743,0.5857547169811319,537,219,GALAXY
1.2992741935483871,0.5857547169811319,540,219,GALAXY
1.32375,0.5857547169811319,543,219,GALAXY
1.3482258064516128,0.5857547169811319,546,219,GALAXY
1.437970430107527,0.5857547169811319,557,219,GALAXY
1.4787634408602148,0.5857547169811319,562,219,GALAXY
1.5032392473118277,0.5857547169811319,565,219,GALAXY
0.4915725806451614,0.5763522012578615,441,220,GALAXY
0.5160483870967743,0.5763522012578615,444,220,GALAXY
0.7526478494623654,0.5763522012578615,473,220,GALAXY
0.7771236559139783,0.5763522012578615,476,220,GALAXY
0.8015994623655911,0.5763522012578615,479,220,GALAXY
0.8423924731182795,0.5763522012578615,484,220,GALAXY
0.9239784946236558,0.5763522012578615,494,220,GALAXY
0.9484543010752691,0.5763522012578615,497,220,GALAXY
0.9729301075268819,0.5763522012578615,500,220,GALAXY
0.9974059139784948,0.5763522012578615,503,220,GALAXY
1.0218817204301076,0.5763522012578615,506,220,GALAXY
1.0463575268817205,0.5763522012578615,509,220,GALAXY
1.0708333333333337,0.5763522012578615,512,220,GALAXY
1.0953091397849466,0.5763522012578615,515,220,GALAXY
1.1197849462365594,0.5763522012578615,518,220,GALAXY
1.1442607526881723,0.5763522012578615,521,220,GALAXY
1.1687365591397851,0.5763522012578615,524,220,GALAXY
1.193212365591398,0.5763522012578615,527,220,GALAXY
1.2176881720430108,0.5763522012578615,530,220,GALAXY
1.2421639784946237,0.5763522012578615,533,220,GALAXY
1.2666397849462365,0.5763522012578615,536,220,GALAXY
1.2911155913978494,0.5763522012578615,539,220,GALAXY
1.3155913978494622,0.5763522012578615,542,220,GALAXY
1.340067204301075,0.5763522012578615,545,220,GALAXY
1.364543010752688,0.5763522012578615,548,220,GALAXY
1.3890188172043012,0.5763522012578615,551,220,GALAXY
1.437970430107527,0.5763522012578615,557,220,GALAXY
1.4869220430107526,0.5763522012578615,563,220,GALAXY
1.5113978494623654,0.5763522012578615,566,220,GALAXY
0.4589381720430108,0.566949685534591,437,221,GALAXY
0.5078897849462365,0.566949685534591,443,221,GALAXY
0.7526478494623654,0.566949685534591,473,221,GALAXY
0.7771236559139783,0.566949685534591,476,221,GALAXY
0.8015994623655911,0.566949685534591,479,221,GALAXY
0.8423924731182795,0.566949685534591,484,221,GALAXY
0.8750268817204296,0.566949685534591,488,221,GALAXY
0.915819892473118,0.566949685534591,493,221,GALAXY
0.9402956989247309,0.566949685534591,496,221,GALAXY
0.9647715053763442,0.566949685534591,499,221,GALAXY
1.0055645161290325,0.566949685534591,504,221,GALAXY
1.0300403225806454,0.566949685534591,507,221,GALAXY
1.0545161290322582,0.566949685534591,510,221,GALAXY
1.078991935483871,0.566949685534591,513,221,GALAXY
1.103467741935484,0.566949685534591,516,221,GALAXY
1.1279435483870968,0.566949685534591,519,221,GALAXY
1.1524193548387096,0.566949685534591,522,221,GALAXY
1.176895161290323,0.566949685534591,525,221,GALAXY
1.2013709677419357,0.566949685534591,528,221,GALAXY
1.2258467741935486,0.566949685534591,531,221,GALAXY
1.2503225806451614,0.566949685534591,534,221,GALAXY
1.2747983870967743,0.566949685534591,537,221,GALAXY
1.2992741935483871,0.566949685534591,540,221,GALAXY
1.32375,0.566949685534591,543,221,GALAXY
1.3482258064516128,0.566949685534591,546,221,GALAXY
1.3727016129032257,0.566949685534591,549,221,GALAXY
1.3971774193548385,0.566949685534591,552,221,GALAXY
1.437970430107527,0.566949685534591,557,221,GALAXY
1.4950806451612904,0.566949685534591,564,221,GALAXY
0.4426209677419357,0.5575471698113206,435,222,GALAXY
0.46709677419354856,0.5575471698113206,438,222,GALAXY
0.7526478494623654,0.5575471698113206,473,222,GALAXY
0.7771236559139783,0.5575471698113206,476,222,GALAXY
0.8015994623655911,0.5575471698113206,479,222,GALAXY
0.8505510752688168,0.5575471698113206,485,222,GALAXY
0.8831854838709674,0.5575471698113206,489,222,GALAXY
0.9076612903225802,0.5575471698113206,492,222,GALAXY
0.9321370967741931,0.5575471698113206,495,222,GALAXY
0.9566129032258068,0.5575471698113206,498,222,GALAXY
1.0055645161290325,0.5575471698113206,504,222,GALAXY
1.0300403225806454,0.5575471698113206,507,222,GALAXY
1.0545161290322582,0.5575471698113206,510,222,GALAXY
1.078991935483871,0.5575471698113206,513,222,GALAXY
1.103467741935484,0.5575471698113206,516,222,GALAXY
1.1279435483870968,0.5575471698113206,519,222,GALAXY
1.1524193548387096,0.5575471698113206,522,222,GALAXY
1.176895161290323,0.5575471698113206,525,222,GALAXY
1.2013709677419357,0.5575471698113206,528,222,GALAXY
1.2258467741935486,0.5575471698113206,531,222,GALAXY
1.2503225806451614,0.5575471698113206,534,222,GALAXY
1.2747983870967743,0.5575471698113206,537,222,GALAXY
1.2992741935483871,0.5575471698113206,540,222,GALAXY
1.32375,0.5575471698113206,543,222,GALAXY
1.3482258064516128,0.5575471698113206,546,222,GALAXY
1.3727016129032257,0.5575471698113206,549,222,GALAXY
1.3971774193548385,0.5575471698113206,552,222,GALAXY
1.437970430107527,0.5575471698113206,557,222,GALAXY
0.4426209677419357,0.5481446540880501,435,223,GALAXY
0.46709677419354856,0.5481446540880501,438,223,GALAXY
0.7608064516129032,0.5481446540880501,474,223,GALAXY
0.785282258064516,0.5481446540880501,477,223,GALAXY
0.8750268817204296,0.5481446540880501,488,223,GALAXY
0.8995026881720425,0.5481446540880501,491,223,GALAXY
0.9239784946236558,0.5481446540880501,494,223,GALAXY
0.9484543010752691,0.5481446540880501,497,223,GALAXY
0.9974059139784948,0.5481446540880501,503,223,GALAXY
1.0218817204301076,0.5481446540880501,506,223,GALAXY
1.0463575268817205,0.5481446540880501,509,223,GALAXY
1.0708333333333337,0.5481446540880501,512,223,GALAXY
1.103467741935484,0.5481446540880501,516,223,GALAXY
1.1279435483870968,0.5481446540880501,519,223,GALAXY
1.1524193548387096,0.5481446540880501,522,223,GALAXY
1.176895161290323,0.5481446540880501,525,223,GALAXY
1.2013709677419357,0.5481446540880501,528,223,GALAXY
1.2258467741935486,0.5481446540880501,531,223,GALAXY
1.2503225806451614,0.5481446540880501,534,223,GALAXY
1.2992741935483871,0.5481446540880501,540,223,GALAXY
1.32375,0.5481446540880501,543,223,GALAXY
1.3482258064516128,0.5481446540880501,546,223,GALAXY
1.3727016129032257,0.5481446540880501,549,223,GALAXY
1.3971774193548385,0.5481446540880501,552,223,GALAXY
1.4461290322580642,0.5481446540880501,558,223,GALAXY
0.4589381720430108,0.5387421383647799,437,224,GALAXY
0.48341397849462364,0.5387421383647799,440,224,GALAXY
0.8831854838709674,0.5387421383647799,489,224,GALAXY
0.9076612903225802,0.5387421383647799,492,224,GALAXY
0.9321370967741931,0.5387421383647799,495,224,GALAXY
0.9566129032258068,0.5387421383647799,498,224,GALAXY
1.0055645161290325,0.5387421383647799,504,224,GALAXY
1.0300403225806454,0.5387421383647799,507,224,GALAXY
1.0545161290322582,0.5387421383647799,510,224,GALAXY
1.0871505376344088,0.5387421383647799,514,224,GALAXY
1.1116263440860217,0.5387421383647799,517,224,GALAXY
1.1361021505376345,0.5387421383647799,520,224,GALAXY
1.1605779569892474,0.5387421383647799,523,224,GALAXY
1.1850537634408602,0.5387421383647799,526,224,GALAXY
1.209529569892473,0.5387421383647799,529,224,GALAXY
1.234005376344086,0.5387421383647799,532,224,GALAXY
1.2584811827956988,0.5387421383647799,535,224,GALAXY
1.307432795698925,0.5387421383647799,541,224,GALAXY
1.3319086021505377,0.5387421383647799,544,224,GALAXY
