SOURCE_ID,ra,dec,l,b,parallax,parallax_error,pmra,pmdec,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,ruwe
728747583811778304,155.55491144009903,26.78797237618208,204.79708725248824,56.87210840685289,27.90223104616676,0.023840075,-284.27508925278306,-267.7069927731857,50.92136,2.7575843,14.435731,3.033327,1.0246046
2559025563172408064,23.124134737795906,2.7982023018812776,142.83465385664027,-58.477988848220065,22.465578454184318,0.031133262,-121.84642202796601,-388.18964368245014,-18.375433,3.4037533,14.787776,2.931387,1.0937467
1935392497866294144,347.06479652176,45.997513039091885,104.84135957229287,-13.218630991076175,22.941556680658945,0.015031464,60.52482120930533,-111.51454399937813,-25.668077,0.52331316,12.837452,2.3034935,1.1914005
5048253711602534528,47.10946097524143,-34.94198160106209,236.44974493890018,-59.79189191450042,25.33057863387326,0.0150828855,111.75122553560828,-117.26693220223504,7.2217,0.16563231,10.195741,1.4513807,1.2226002
5143341366956993408,33.942266145608215,-18.239224668815446,192.75681430054266,-68.65541511621504,43.46419135997425,0.022732439,-68.49384831590376,-154.77100110688036,3.5347354,0.33235115,8.7070055,1.4667754,1.0778322
48664801258770432,63.89475739889263,19.599691418724998,175.10753916422183,-21.979591956080824,33.91948550471057,0.021072233,211.34396660426023,-44.763021920779416,35.589596,2.7256396,13.962045,3.106391,1.0629718
4841626889440784768,60.41011728033712,-43.095882143955485,248.3615942295315,-48.604791894512665,20.44365480722622,0.017392427,41.54104258835953,2.1991463412195733,18.939962,3.5747304,14.603218,2.8072166,1.1674131
3864311616720496640,163.77314368000918,5.995533460994493,245.03704283983996,55.197442976079735,48.9612430401155,0.028040633,-3.6615010436694253,44.17839717490039,-2.3380063,0.4262885,11.776866,2.6514645,1.1146005
5181218202503860992,44.42715958337426,-5.856333409633459,183.3459807095669,-53.21213201035039,24.469885707856974,0.026039278,446.29464830610436,62.052464839808465,41.6961,0.91534185,12.9315405,2.5020847,1.3065195
3750851328223270400,159.12755017119207,-13.843183438771863,260.07717758568845,37.5572974622939,31.48595264068062,0.025045669,-163.74711132634945,22.728717975747283,18.903471,0.13145243,8.45162,1.0892873,0.89040655
1391241478857408640,235.0230821400779,43.49167086132742,69.95961434045954,52.411906211286905,79.83897482577075,0.021856928,1166.730972908428,-315.13624635908263,-119.160866,0.64200646,12.619689,2.9447193,1.2453078
1721438942531602048,231.12780746957523,81.89519422642425,116.93085619271538,33.36300601280469,25.304548848399484,0.014901057,198.14191809839417,34.666365193075194,-6.0580316,0.12862219,7.5837855,0.76210403,1.0082111
6033746945659957376,252.20307314808272,-27.934891330411343,353.6191265999854,10.795551158469905,29.645843055749122,0.022787465,-12.137188956283847,-265.4522369835323,24.905489,1.8019799,13.88298,2.9895945,1.1530194
6675306242381997568,309.7393468070392,-44.55125863449701,356.0197827548648,-37.34703503002648,20.690624168650455,0.025749939,-21.134565136689403,-58.53686491432087,6.316572,4.0183477,14.452465,2.8164797,1.0977389
