source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp,ruwe
66828870789879168,57.08465979450928,24.91505649267501,7.471713201960252,0.10020803,20.48129901648269,0.12169636,-44.44909651673037,0.07914632,16.177582,2.973876,0.96503633
66831172892327680,57.16924995575434,25.022027265858245,7.127345638109044,0.14876708,19.9890283417576,0.21234728,-44.09367382580041,0.122675456,18.0745,3.6694412,0.9548437
66874599304044160,57.486764282604895,24.985148942111245,7.618373716073224,0.25559705,18.710229382715184,0.3467796,-45.81938533840347,0.1987113,18.844503,3.2848835,0.9633543
66930403817997696,57.50781770847946,25.211222315495508,7.3111335986996,0.06535202,18.13843096158596,0.08797633,-46.09848832840133,0.04510397,16.304043,2.9474583,1.0151677
68291977168100480,55.513837871122,24.5368803915992,7.219944321360041,0.034687944,19.159797994693196,0.035958074,-44.290963819389965,0.026707515,15.252396,2.5035162,1.0722638
69834759483788928,56.306465913388266,25.08756084913728,7.505058121310262,0.01632549,20.585544507614465,0.017351627,-46.24529324895428,0.012668061,12.777334,1.4643488,1.0887399
69860293066219136,56.412758094613054,25.224208945373555,7.282245692610075,0.023906868,19.832396859021436,0.025905773,-45.07769249739836,0.018425398,14.256176,2.121193,1.0119166
69877468638718720,55.8662866290358,25.02789517561095,7.44637417462094,0.14614037,18.004377487928323,0.20306514,-45.17427793023197,0.13957778,18.05234,3.8537788,0.97380877
69951449452730752,56.8579741062699,25.440566366115203,7.235428938011102,0.08104551,20.062196487855136,0.106665514,-45.204694104718186,0.065508984,16.65519,3.3346682,1.0557957
64174546641593984,57.66222912452411,23.21722758953147,7.301312904999704,0.035013244,18.264910026129144,0.040552225,-45.37654930409289,0.02482583,15.392325,2.5683336,0.9832702
64891634380723712,57.25428791296075,22.98021186953692,7.479338623504139,0.025225181,19.782617691627937,0.030793412,-45.89295356467363,0.019124938,14.505948,2.2168636,1.049947
64941211186036352,57.14388698332008,23.434590988620933,7.380077777631508,0.01621292,19.371696632671146,0.018467281,-45.077613013343736,0.013893746,10.21041,0.7898922,0.95619994
64986325522809728,57.02080880346131,23.40357707910696,7.452761101984951,0.18260336,19.84477584934094,0.20568083,-47.13858324068734,0.17658637,18.267855,3.2330418,1.100372
65008388771477120,56.71926880123131,23.645138846504032,7.263568493862063,0.063897744,19.341465818406743,0.06765062,-45.10348228374381,0.049843736,16.497435,3.2339296,1.0335654
65013474012743936,56.92168447899226,23.740085880970906,7.415330238219003,0.01706705,19.389676621809908,0.017508078,-44.41979686439394,0.01216655,13.317822,1.6477528,1.0288638
65063707949772672,55.85174576047401,23.22490289942252,7.320884398120752,0.11958122,20.899384242078337,0.25193077,-42.29185439614603,0.1277849,15.693149,1.741106,0.69251686
65169566007289216,56.21366072046201,23.572240548511388,6.783900531431093,0.26716465,20.145383363877254,0.34246856,-45.57401351324285,0.22400114,18.868423,3.601509,0.9954819
65206674525036672,56.75155954236713,23.87989483651996,7.258803479406005,0.12227168,19.58388880290639,0.13785316,-45.499123808652925,0.09306599,17.452063,3.6358585,1.0392975
65210389673469312,56.73249284036852,23.93987222950905,7.0041880075101695,0.08309373,19.462720083764125,0.090952,-42.19345694470355,0.07248405,16.523058,3.149763,1.2676601
65212932294091264,56.78835513699936,24.05197806630918,7.303127989157264,0.042878542,19.443262497972405,0.053262614,-43.83037106514393,0.047040492,15.380993,2.5782223,0.98439646
65244749411766528,56.14763096345229,24.001134217971668,7.328443682577038,0.018997936,21.423837772886003,0.020184925,-45.87308933879669,0.01540891,13.679698,1.8219137,1.1517475
65289004754691200,55.98874523518619,24.22217609900833,7.511405170900618,0.05730281,20.996867317412804,0.060567006,-44.783064841288336,0.046109017,16.33304,2.9795141,1.0448743
66481734354737792,57.85568054293428,23.889171778893992,7.370803781679368,0.018221663,19.113518113426856,0.020081712,-46.862222868873786,0.012158865,13.465058,1.7394867,1.0155
66497952151148544,58.01871116735472,24.24417935611303,7.514225040745198,0.07694303,19.02891889259654,0.10713827,-44.582926550567805,0.06633824,16.873875,2.9686623,1.0511786
66515922294233728,57.48126199309243,24.10123486773792,7.305320987164373,0.06841665,18.959841346880506,0.08601956,-43.54104335376583,0.054137267,16.615265,2.9840288,1.057341
66537981246228096,57.72961087519808,24.19724656530266,7.156892922325294,0.020666307,18.856737930398275,0.023888523,-43.38606614358302,0.016301924,11.425587,1.0269985,1.0684023
66649684754661632,58.19361349953875,24.56127673401437,6.191504851601645,0.070885584,19.10823164437051,0.09292666,-37.36763145080869,0.05221961,16.625406,3.0125246,1.0176418
66652467893487488,58.08614920432304,24.5653041749528,7.180182816201832,0.02191585,18.501039956746688,0.030688416,-44.61576308443143,0.016690245,14.509749,2.2128515,0.98088205
66728128034922624,56.825655460069,24.2305614540442,7.652274856009464,0.14655477,19.7293757744864,0.21076885,-46.55480539729653,0.12792361,17.556929,,0.90118986
66728501697350016,56.7577585320773,24.224328016207984,7.379354659402112,0.28904122,18.826867117987916,0.3898433,-43.79682879291498,0.24267441,18.567303,3.3200836,1.0413917
66738023641737088,56.957489521440976,24.42848980052444,7.336132894725513,0.07787946,20.413652152090823,0.09323788,-45.894555782921664,0.06612515,16.653147,3.0433226,1.0552306
66798496781121792,56.47708455753871,24.55430537374798,7.305275363980725,0.0838769,20.33140314206862,0.094874665,-46.022054798281474,0.06275386,5.752026,-0.02298975,0.8798977
66798977817468288,56.34039171856011,24.54350590311485,7.342700786360437,0.07262516,19.75073677504067,0.10722329,-44.3592580791877,0.058724593,16.209143,2.7984066,1.0740938
66801795315987584,56.51242069315676,24.681988265390725,6.917413037487169,0.1898483,18.971042237502672,0.22627306,-44.08848065433513,0.16803567,17.648338,3.634348,1.2534412
66885942316710784,58.01500229553912,25.02030871800869,7.349344579395844,0.08456238,19.58736083813748,0.10615312,-46.49312161763032,0.07203465,16.95706,3.088049,1.00609
66903293984399872,57.8423312184945,25.165928880530256,7.207573585446735,0.018511295,19.59890343436721,0.02223983,-45.4340940423396,0.012342448,13.613075,1.8187561,1.1168429
68156290560900480,55.27187406487266,23.83735301337884,7.602452973629081,0.20951864,21.337675933042124,0.22189799,-45.28576383275218,0.1790477,17.983885,3.4947357,1.036338
68267680536205440,55.67468787710322,24.199276473366776,6.821304481889428,0.020507503,20.123377100985664,0.02203917,-41.14435023565595,0.015962673,13.848956,1.9044437,1.0886706
68303659479211776,56.04008371332776,24.589372669344755,7.234274294425554,0.04615596,20.89388577967105,0.056015063,-44.31425911868018,0.040558103,15.863776,2.748232,1.0643665
69811364798863744,56.103485703428014,24.768212832129016,7.383367795347211,0.025824912,20.0096511843737,0.036148015,-45.86504913512492,0.021562146,14.463644,2.235385,1.0521954
69811639676769536,56.08380493090035,24.7959610969443,7.509212453253538,0.019412043,19.89864206870716,0.027445775,-46.56763611816304,0.016257709,10.473494,0.8706722,1.2359731
69838302833692160,56.15605465286112,25.137584496242773,7.6355811604397665,0.016303321,22.07741608943766,0.016924562,-46.67145895943276,0.012549923,12.7919235,1.5025406,0.99145377
69841257769938944,56.58284035514152,24.983531138132165,7.002036665353852,0.27587315,18.492129452413486,0.36991233,-45.93613769366885,0.24151513,16.545376,3.0228662,1.2361132
69871219462957952,56.69080914397628,25.45824837858355,7.422793427745172,0.03803826,20.648906381777124,0.05158128,-46.51161940726877,0.032983687,15.6527,2.700879,1.0399888
64131150292139648,57.156918510526815,22.769113512032003,7.232192097987376,0.02286525,19.031578474328004,0.029613242,-44.591028325201925,0.019023916,13.846435,1.9363937,1.3086542
64902281602140928,56.68834249422076,22.95160157484445,3.4212768577467485,0.21642701,29.56649007226285,0.2543658,-39.46356030878479,0.16989553,18.26784,2.6685581,1.0375564
64950625753906176,56.580941040597686,23.01531666211118,7.344796578090292,0.21626209,18.786201329652048,0.26288536,-44.40578012351477,0.18207149,17.653503,3.710434,0.99083465
65008010814357248,56.68002306054683,23.62260295725321,7.331377767684079,0.10076093,19.03295876348433,0.11078766,-44.73395614195889,0.08754032,17.381496,3.1402092,1.0776341
65058760147520000,56.03890906143864,23.146191500145903,7.24755258395974,0.08582432,19.61969983571182,0.078162916,-44.38208098727167,0.07040221,16.57428,3.0747375,0.99937665
65078929312363392,55.676709429387024,23.33896669258058,7.478305728429821,0.09894003,20.645758346090915,0.09537765,-46.35373552612505,0.07207463,16.412167,2.848033,1.06617
65147438335354624,55.39506643063224,23.6375399297184,7.346245651129198,0.10150507,20.6996905766858,0.11160283,-45.86647144833789,0.07535826,17.286898,3.0945377,0.9835673
65163797868281088,56.358294965270254,23.430022924426066,5.95676284789145,0.015438841,16.15513381249811,0.018952651,-35.83494257628211,0.013794754,11.943017,1.2685184,0.9288403
65168844452782208,56.31845658251356,23.56697449592261,7.089320664949418,0.13253304,19.65426186432432,0.16745098,-44.79677199809907,0.104911745,17.820105,3.373333,0.9112794
65194584193758336,56.26375187558317,23.839209317701982,7.434634406907008,0.016497875,20.34332411764256,0.01953231,-45.77202907717511,0.014463554,11.684071,1.1114388,1.0351657
65211145587780992,56.64972601817595,23.966825124571223,7.232270978962829,0.021978041,19.293091542047552,0.021973943,-44.06839315224453,0.016105747,13.736212,1.8533316,1.0316483
65212107660378880,56.767658409458,23.995012914402537,7.401981307676885,0.027329711,21.32317472970832,0.03173103,-45.43698205824119,0.023802638,8.332108,0.411232,0.8982019
65212760495396736,56.855682971871175,24.04895316921223,7.381110433788618,0.04158474,18.361796049409968,0.04725917,-45.82810985983341,0.030816667,15.390224,2.497138,1.0565096
65214409762926720,56.454022199513645,23.852686378846503,7.4607736871596835,0.016927756,21.187427183234853,0.018791787,-45.39186369950472,0.013739385,13.566717,1.7800312,0.9892889
65214856439472640,56.46044167389074,23.873754046000364,7.212553394372475,0.014310282,19.875287535982068,0.015670028,-44.65217552603711,0.011228337,13.134053,1.6774006,1.0177566
65241313437941504,56.13322156163397,23.875211468904485,7.357232412939338,0.03812598,19.612794179791926,0.04893924,-46.53499963859164,0.0379061,14.404743,2.4776735,0.9595992
65671634801986048,57.83124732910963,23.16358608120615,7.282151258469367,0.05306098,18.81693981424189,0.060433485,-43.442427037819215,0.03721254,16.071117,2.8686714,1.0601745
66473178779856768,58.138996019792735,23.851738078375988,7.437968020642974,0.060377244,19.552198149833774,0.06676899,-44.83384243068203,0.044101574,16.476507,2.9268503,1.0843358
66473728535654784,58.18460820130285,23.904011569483767,7.465864814559664,0.1457759,17.715811296632815,0.15758206,-44.78734856986105,0.1148875,17.981903,3.4128265,1.079547
66474450090139008,58.30513663992306,23.92788507727536,8.456039156387316,0.037682142,12.056254148420852,0.04111482,-46.30708322534767,0.026581205,15.295635,2.3547678,1.1325527
66642641008348416,58.07318033775237,24.45532678087492,7.408523325027352,0.062360518,19.24845000057392,0.07894985,-45.38210001648304,0.04863827,16.535604,3.0047407,1.0566463
66665902550940672,57.99514722975079,24.66772413079618,7.266969975379016,0.03739442,18.00523712707878,0.048752718,-44.88706041466088,0.029361319,15.61589,2.651003,1.0646888
66697547870378368,58.04731536299622,24.930009343431188,7.724302179446776,0.07091341,21.713811771635392,0.09471062,-47.75516021794191,0.05136304,16.585989,-0.40345383,0.9997602
66710909511231616,56.9336062153021,24.06547704453837,3.331418594891172,0.19652005,21.89025377600561,0.2601978,-51.413325998924606,0.13147892,18.052387,2.5384617,0.91178495
66765855029760768,57.18905902932668,24.62379553563966,7.247015256692816,0.12882957,18.35317048044745,0.12518986,-47.146310391060766,0.105665684,17.289736,3.2267857,1.0324576
66793583338514816,56.70512196594524,24.599825599962905,7.386768646636278,0.02061157,19.35215923091256,0.027618961,-44.34839052032413,0.018127594,14.310514,2.1480045,1.1212512
66818322350220416,57.09512296362547,24.814693582624564,7.455007092647663,0.054515798,20.02593228253752,0.06398178,-47.51493543992956,0.053829152,15.761837,2.6874208,1.0198263
66852647730267264,57.77331327973776,24.7365778100684,7.243738617452612,0.017676247,19.98616428855798,0.02256341,-45.29769641617262,0.015453374,13.310761,1.6780605,1.1109239
66942189204257408,57.21025857511874,25.298365964198968,7.319272568279367,0.26007798,19.23823883372948,0.3396004,-45.14388680462774,0.18418913,18.907158,3.3837852,1.0521104
68265588889169664,55.512030567887706,24.20989889241827,7.373741972330631,0.035662267,20.322957238161404,0.04109065,-45.86447097899181,0.031692166,15.268429,2.537527,1.0553981
68293729514855040,55.930266895087854,24.37439024188961,7.41282032449915,0.03310445,19.47970969626966,0.032949086,-40.04826146758642,0.02309944,8.198288,0.34831095,1.0340874
68294554148575232,55.90390788823755,24.39378107217672,7.396111724020851,0.018691756,19.55133983597039,0.018595636,-44.492940934097646,0.013181884,13.636955,1.8262539,1.0529833
68296890611072384,56.01485828940102,24.50404176791731,7.386998687843288,0.018833453,22.07258673357898,0.023028173,-45.87187150601032,0.013349686,10.5296545,0.90413,1.0499159
69854348831573504,56.725205994094026,25.24564655686341,7.177210726519302,0.033257093,19.37996475282249,0.036323443,-43.662358221933445,0.026946051,15.038713,2.4484262,1.0530971
69889876800977408,55.98631467387493,25.26208174501833,7.479300400638658,0.02723052,19.99247462636992,0.03125465,-45.78366194612428,0.02348408,14.827288,2.3523836,1.054227
64956123313498368,56.45303174951979,23.147850803372048,7.404869641412335,0.018651934,19.02937718369986,0.024696719,-45.46310824022036,0.014802787,10.126517,,0.9006892
64967569402404480,56.81416804545098,23.43481220068229,7.069719258509363,0.07068639,20.60752142794995,0.082975514,-46.19192929295871,0.06317905,16.54838,3.0180445,1.0966136
65125864716379264,55.21373303656764,23.59821916838355,7.522153825366353,0.017643074,21.13498186162849,0.017057333,-45.75717959178242,0.012303779,12.452076,1.3631744,1.1481409
65169943964429952,56.27833987281683,23.614139359630546,7.230917167248847,0.08655477,19.068891767681063,0.120184906,-44.98068962263365,0.07828888,16.988838,3.4484148,1.0175426
65190838982357760,56.4121662011986,23.81538702478493,7.437462707543171,0.16144858,18.931323025525277,0.18074,-44.77292492460526,0.14192243,18.06143,3.3416843,0.9738739
65204342357685632,56.55990544236619,23.85023132183025,6.945635064720561,0.2986588,19.95902569463454,0.3046253,-43.2989148209852,0.23114647,18.963694,,0.96765167
65211557904569856,56.68172301551613,23.994936841909595,7.2862829876032436,0.034790307,20.50214043405068,0.036663756,-45.335559973427976,0.027594736,15.067968,2.386301,1.047322
65222484301820800,56.42643027295516,24.06962465070194,7.456083562366619,0.26874843,18.6225088774893,0.33995688,-45.332163822789326,0.20400383,18.861753,3.2648067,1.0056384
65223515093523328,56.59787068226333,24.030747315256395,7.373004713955718,0.08887297,19.227117530342717,0.0923055,-44.2090337579528,0.07801971,16.894072,3.0725603,0.9753783
65224442806459008,56.553722556107694,24.05417116891673,7.3324984757352,0.01875288,22.067799911606254,0.021627981,-46.12808704052617,0.016697275,13.603668,1.811161,1.0267986
65279418387728896,56.46397086946799,24.29548137554541,7.41363476324288,0.084674254,18.663634706590376,0.10984064,-44.18651883515772,0.07028102,16.784777,2.992241,1.1398214
65294807253267328,56.19232413412733,24.38398237332896,7.304990403940584,0.18355542,19.564388234148808,0.21331099,-45.3960205422828,0.15816478,18.09578,3.1618252,0.9145
65675895409522048,57.91290560165287,23.367730001000808,8.117417323793795,0.08207245,21.38182935914153,0.1090799,-48.72743631326327,0.061644576,17.106327,3.1555882,1.1122673
66429232674604544,57.61403231496382,23.379012559358603,7.228956227453397,0.06927697,19.83778070687911,0.07689064,-44.85419874781838,0.051321827,16.541801,3.0028334,1.0384145
66452047540860160,57.38016945576194,23.688630836824323,7.362058685060756,0.07405327,19.957750625646163,0.09846682,-44.52370465052084,0.061338767,16.796696,3.1152382,1.0409425
66507882115488128,57.5091413924293,23.862222908526427,7.5888018064744225,0.04286828,19.78431628377371,0.05737617,-45.29047102789216,0.030142255,15.739478,2.7262564,0.946568
66515196441155712,57.46854339143763,24.06178832599802,7.266968856626455,0.1950186,19.946675501238914,0.24409841,-44.744078990753415,0.16138794,18.405195,3.5397453,0.95642775
66712253837994880,57.026765715524206,24.114207274352665,7.217691953294109,0.0763905,20.11224968831819,0.1082183,-46.85380121235583,0.057575002,16.740343,2.988432,0.9946763
66729635568719872,56.84331611744425,24.238406871747408,7.500762900049822,0.14132895,20.214841140132236,0.18410343,-44.31925434107877,0.11010443,17.617458,3.4563828,0.9481336
66791624833561856,56.93522462565709,24.61533104100053,7.365399225658677,0.10403964,20.029976741282752,0.11532048,-43.499459079977576,0.096957035,17.191496,2.9639435,1.1320454
66808220587759104,56.619370547231206,24.75879046514577,7.300009059416653,0.030375024,20.4865665870412,0.035791375,-46.516538720071175,0.027392542,13.698108,1.8476305,1.0965658
66850517426494208,57.67018622911764,24.667248287920746,7.21695823861784,0.11554198,19.463760308571743,0.15915784,-44.37617719432432,0.10476373,17.439728,3.0729103,0.98710555
66926211929978880,57.18360002514792,25.10607888928261,7.336499163047003,0.06379947,18.277633549560008,0.10510221,-45.99954302701701,0.05555033,16.598265,2.9636316,1.004534
66937722442239232,57.48658127066376,25.37279946686077,8.742589010882115,0.0641377,17.27580511064702,0.084540986,-49.08533149809946,0.05854007,16.263834,2.718916,1.024602
68261053403709312,55.57465383102236,24.115879200282908,7.320116788280949,0.077533424,20.98818941876304,0.099938326,-45.19580121506285,0.072081916,17.022444,3.1169596,0.99574137
68262973252098304,55.47065675738656,24.12341385042586,7.273094336703306,0.10837309,19.99213843563659,0.14747542,-46.07738211039895,0.09355751,17.22576,3.0911226,1.0468141
68300326584600448,55.92983392964239,24.54879813387668,6.856196578912851,0.09720247,18.70053415032632,0.11509207,-42.47265477404482,0.07633957,17.220604,3.1797543,1.0279402
68381793524163968,55.41607227662017,24.874865531724303,7.484319407549663,0.12350938,21.256245694455195,0.15015396,-46.41398930723031,0.10350257,17.43678,3.2757912,0.89564085
69811948914407168,56.169922338576605,24.818333957946876,7.489501972504944,0.021575358,20.238677643478304,0.02753543,-45.445803609583365,0.017658161,9.715471,0.7056837,1.1954098
64129294866302336,56.97574688018189,22.656941491685657,7.334420448765222,0.08047028,21.156998323062908,0.09934401,-46.783284011777134,0.06635867,16.8719,3.040782,1.0449551
64796045587678208,56.540045869260496,22.710208696532792,6.90376000521074,0.04675031,18.73483181267488,0.052902505,-42.97917377907939,0.037813224,15.822847,2.984558,1.0199612
64808204638390912,56.66006365313638,22.91958420691597,7.1525685788631295,0.020364206,19.92415292387568,0.022785291,-43.54934665259477,0.017274095,9.306278,0.6573868,1.0373341
64899017426872960,56.696182198354265,22.91437971648443,7.188082380653626,0.01971732,18.7582008702642,0.024406588,-45.00169638409588,0.017078228,10.343078,0.8285723,1.0573627
64926921831988096,57.62835560404351,23.31409913551999,3.9209717050385926,0.22061063,25.391283744245666,0.25763446,-42.31956913846531,0.16413233,18.598324,3.089342,0.9517214
64933621980897536,57.17084540801888,23.23797186912308,8.51124405941673,0.048778493,20.667921284111728,0.058819935,-52.16286906978018,0.04018579,16.0748,3.1378298,1.1162689
64952068862923520,56.58921758662981,23.08569959940112,7.082300122602656,0.17132999,18.17104812163609,0.22342484,-45.3603468650091,0.14870223,17.905458,3.3816452,0.87581253
64964717544035200,56.63706230536038,23.30513098617912,7.433162816846995,0.021423005,20.539250037585216,0.025057968,-45.044832979748406,0.017550686,14.018696,2.011135,1.0649348
64967603762044928,56.78974161914069,23.43215484093026,7.306142286619532,0.08113765,20.74313458821348,0.09041365,-43.89561580660229,0.07165507,17.04237,3.0633802,1.00177
64971722633920768,56.45816034438137,23.32896704028153,7.239831982148124,0.18223085,19.137058011285028,0.2600386,-45.60656363223237,0.15589353,18.135908,3.7835941,1.0437182
64977705525131904,56.64730542253092,23.41153106180494,7.223361814603207,0.018994845,20.29699639771392,0.025167681,-44.83110777745387,0.01568919,14.081177,2.0335312,1.008254
64985127228608128,56.61581566561294,23.592514924329777,7.350579885028082,0.016052943,18.427570634978657,0.019042322,-44.8554791328628,0.013261496,12.563813,1.584384,1.177594
64990349908937984,56.86723342159842,23.44802253199141,7.190891560508792,0.046991937,20.033422449529542,0.050190408,-44.36039825874826,0.037411034,15.722567,2.7443657,1.0598742
64990792288875264,56.900223814089344,23.47393838707442,7.548538567542814,0.10260747,19.302490159035983,0.11040373,-46.086822658837626,0.090910785,17.404692,3.1785507,0.96674895
65003612767943040,56.759854923492746,23.543160259903228,7.582012654647615,0.11968213,20.174479794914443,0.1479145,-47.09982488667018,0.11324481,17.898127,3.6698284,0.94226295
65010549138050944,56.80648230098543,23.71408562077604,7.417636325472424,0.013752326,19.730513631399997,0.016473472,-45.608867809732224,0.011239885,12.215946,1.2616501,0.9788415
65019963707009024,56.87336883957524,23.88023184346377,7.581643669811054,0.24258325,20.56262156862604,0.29356873,-45.80923727841007,0.19965824,18.670362,3.35746,1.046665
65064837524605312,56.09235889438332,23.18174556471273,7.164801526717114,0.2213491,19.2861726644442,0.23403521,-43.28286236857809,0.1661307,18.181866,3.6247978,1.0718024
65181527493208192,56.1322400085094,23.59042529757861,7.24946466059114,0.047923893,20.500960783305388,0.060457066,-45.03641678694634,0.04024333,16.055323,2.8237982,1.0818568
65244646332548352,56.19731354525086,24.01033845340132,7.65386834667479,0.060252145,21.90033906389104,0.06462596,-46.777033740533184,0.05193993,16.130625,2.7916002,1.1976473
66481837433947392,57.87484201908012,23.899035571281136,7.49850135876853,0.024634525,18.763216353022997,0.029313238,-45.89026741192703,0.018829305,13.02816,1.5706215,1.2987894
66542551091588352,57.82952312547876,24.170125158790004,7.705673625166558,0.029058678,20.71478716149459,0.032383334,-48.22463046857448,0.021176737,14.994947,2.4955645,1.0737038
66648409148497152,58.18383452593348,24.51617096632849,6.281402251122866,0.20317596,25.871276417081607,0.25674796,-40.41461258751184,0.15414515,18.444948,2.6692257,1.0480909
66711532283494656,56.94067213271087,24.093478715572004,7.361301794834977,0.058309663,20.163471457940336,0.07229964,-43.67557168646647,0.046178002,16.304049,2.8830748,1.0365573
66722660540945408,57.23194867596918,24.36101370580528,7.320987918447825,0.18028966,19.27202713332321,0.22596273,-44.91266894992003,0.14530519,18.549948,3.7239513,1.0408256
66771764904729984,57.3386267284366,24.69452803992292,7.370698641712576,0.118083775,19.561189732691787,0.13515887,-44.65965919954228,0.08462416,17.683437,3.141058,0.963428
66867800374681344,57.849636200471934,25.097804937613382,7.28649632525377,0.03336538,19.06011331005313,0.042049922,-44.90507734289051,0.024295809,15.381897,2.5497332,1.0132973
64148738180119680,57.691890731725,22.93047700918125,7.329901757417433,0.012998136,19.432050778551144,0.015992705,-44.96311213605481,0.010610592,12.54847,1.4772148,1.0103427
64909153549943296,57.09972473580172,23.135471631187595,7.440941514656794,0.08653669,18.02642279431928,0.110820934,-46.27659449132801,0.07284799,17.242805,3.1104727,0.9964595
64938569783224960,56.98038426983239,23.318137232219545,6.691315293436614,0.04874483,18.10469160214124,0.061020244,-41.39668273635665,0.052604873,15.848128,2.6908627,1.0597136
65011476851589632,56.77419713239273,23.7594911756874,7.356181567875133,0.19532156,18.99170651645838,0.2094001,-44.52505445070616,0.1563945,18.451954,3.3400764,0.97876674
65011481147922560,56.77549159808858,23.755443467081157,7.141353557340774,0.10526337,18.265519303836555,0.113577396,-43.55515692303906,0.082664944,17.294428,3.1273947,1.0635456
65056900424989056,55.96071857429828,23.096430623853067,3.3691197661049026,0.23369832,23.72633237259558,0.25659138,-52.38115299791412,0.18842646,18.771955,3.1308823,1.0357246
65088275162687104,55.75590442819679,23.49166437151513,7.500634830364743,0.091507256,20.33014330525751,0.09720215,-46.80745783805581,0.07303676,16.996695,3.0464563,0.9035413
65128506120036352,55.64182280026504,23.414270375936105,7.11584754651513,0.20951626,19.02766922949857,0.18798088,-45.31072379990417,0.14126666,18.148575,3.555544,0.9598029
65195404530870144,56.30266024809251,23.895691099262624,7.440590196934589,0.20410578,19.701211898142223,0.21620387,-45.37883391111224,0.16133049,18.358519,3.2893085,1.0535712
65196370900147968,56.22443336960459,23.92108582136264,7.226440781576337,0.014336304,21.062076818946014,0.016704356,-45.34634905398168,0.011661332,10.590246,1.0418558,1.1517957
65201249983083392,56.52329273640923,23.757058284763332,7.3094182053318,0.025500584,20.57697227505834,0.025556497,-44.18331512582181,0.019087184,14.375109,2.4468641,1.0223185
65217222966811264,56.57734998420722,23.983901774187085,7.590686889973629,0.22254379,19.0351746770752,0.23392755,-43.87898685857528,0.18701506,18.16214,2.987852,1.0145491
65269144826531968,56.23468045950656,24.113558491366867,6.248955184425424,0.19737199,13.587329789122908,0.18566726,-38.926129871512586,0.1393824,17.903252,2.1390514,0.9100948
65295430026352512,56.23507805711012,24.432404748893703,7.397105402364088,0.023178987,19.698151724297123,0.02821788,-46.135081435179735,0.022394326,10.2749605,0.8318968,1.1424334
65712488530853120,58.09386516372074,23.644663086556115,7.842320091834718,0.016344896,20.351204373725437,0.022247579,-48.34159308538509,0.011299197,13.523306,1.8280773,1.0522459
66462939577861248,57.66705812772511,23.932844783221917,7.251408520456074,0.021524437,18.70635797044318,0.026679248,-44.35811453871019,0.016209349,10.161764,0.7804346,1.2033594
66509634462127360,57.60485631103719,23.92810758936979,6.838599741356637,0.07411512,17.828451126462845,0.10199941,-41.79215628014446,0.049891695,16.713524,2.9917746,1.086405
66729880383767168,56.87281395748792,24.288130246334337,7.230057778664303,0.048574015,18.551020432929977,0.057043727,-46.92179879334844,0.0325241,6.815936,0.10141754,1.1449239
66731731512764416,56.72077961223352,24.25201618213724,7.476143292239719,0.32966778,19.23052312108462,0.49898404,-44.242619250346365,0.26610258,18.698895,3.3802395,0.9338337
66737095928811648,56.918616532110974,24.364356080566463,7.396118503759566,0.021419695,19.31659473316272,0.025703246,-45.4554205499203,0.016754748,10.402332,0.8469839,1.023037
66737576965143296,56.90697333793039,24.40625196187756,7.342869628062257,0.109597206,20.067565805501125,0.15285268,-47.76913267954702,0.08762533,16.923494,3.240552,0.91802347
66765855029900288,57.18629978083451,24.623029399523727,6.970635383546771,0.30071032,20.04551676152852,0.28085324,-45.13253593302453,0.24934174,18.507313,3.3674278,1.0612152
66783722091045248,56.63354647408333,24.4760483947069,7.456182470065161,0.26541588,19.98737098394188,0.37567928,-46.09776784709469,0.22040243,18.931995,3.1605492,1.0464764
66785852397412224,56.474158220254864,24.46890649577369,10.704195851873392,0.03305397,23.98688373117443,0.050575737,-48.64427761617867,0.027378766,14.150265,2.46743,1.3704021
66789872486779520,56.747585269534376,24.51991333978582,7.271150194177561,0.035358343,22.27184551476769,0.04342187,-47.52140397943802,0.028225876,6.8028107,0.034648895,0.92515117
66800180408292992,56.52358628170517,24.61215923225824,7.342569093725325,0.036498327,21.31815347205297,0.04826905,-44.54099990974814,0.033042442,15.064789,2.4615822,1.0981
66807464672814336,56.57483292830163,24.68579851334693,7.373324442202136,0.040124435,20.78256686357881,0.048379093,-44.5278180928463,0.035523467,15.306499,2.5445137,1.110405
66880307319457408,57.68484167578124,25.11793981048808,7.099560650653931,0.14553106,18.834909505189653,0.19883217,-44.74324177291879,0.09745601,17.491455,3.6058884,1.0818169
68152820227358720,55.26256117985148,23.72247915263373,7.500368854873981,0.048109494,20.539656838226605,0.052792262,-44.917294566974064,0.037831794,15.784899,2.7386227,1.0471059
68233531252642432,55.112406328123726,24.237139167005697,7.448122361236067,0.06566874,20.505100504678424,0.090103574,-45.80671035626917,0.054836407,16.483887,3.0038986,0.97000706
68306099020642432,56.00122131401905,24.556792926212825,7.412449484379191,0.027752403,20.53463871701449,0.031506263,-46.18983462732439,0.022334551,8.041619,0.2723384,0.94553983
69856272976786560,56.69669194844695,25.347943524190065,7.555849500708871,0.06928991,20.87602236036224,0.091546774,-46.92357841710108,0.059374213,16.592688,3.1941824,1.0601027
69918979499309952,56.28772677585699,25.546813749362023,7.490897652344597,0.06659034,19.883603965289023,0.088104956,-45.44641569266047,0.060324933,16.726799,3.009122,0.9686813
