id_msa,ra,dec,z_spec,z_spec16,z_spec50,z_spec84,flag_zspec_qual,flag_successful_spectrum,flag_potential_local_background_issue,flag_emission_lines,flag_line_and_break,flag_break_strong_abs_features_only,flag_break_only,flag_stellar_bump_only,method_best_zfit,method_zuncert,texp_tot,masks,id_DR3,sep_DR3
48464,3.548039239968174,-30.33743089862941,3.875906,3.9788280481768536,3.9844230685797934,3.991221836287617,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,61225.0,0.0052335393367435
48510,3.586106765193395,-30.33734620807059,5.633987,5.628223800143125,5.635411084467738,5.642598368738149,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,6,61285.0,0.0098539154261989
48512,3.574890840384879,-30.33753239990904,5.795127,5.7878609662136205,5.7952213525795,5.802581738683445,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,6.800248333333332,"3,6",61280.0,0.0037155410542968
48540,3.545614582719143,-30.33772401944714,1.647474,1.5746748771781005,1.577466714147301,1.580258551116424,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,61321.0,0.010062732691593
48573,3.584987650166063,-30.33713240304541,0.205118,0.1780585929088496,0.2051194622252561,0.2142556983947295,2,1,0,0.0,0.0,0.0,0.0,1.0,templ,templ,7.294441666666666,"5,7",61356.0,0.0028004488013032
48834,3.56255164842299,-30.33684988556001,2.534974,2.524241588105424,2.528166885926276,2.53240222941111,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,61646.0,0.0086427473786406
48984,3.556500649576883,-30.33589146837693,3.685655,3.675269894901725,3.6803597467781337,3.685429376309381,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,61815.0,0.003467511040087
49057,3.566514474320234,-30.33601586586184,3.944648,3.942221076041284,3.94758015255452,3.9529426920400703,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,61898.0,0.0015975136696906
49236,3.575115321862601,-30.33511554074772,4.409225,4.40143935272588,4.407296378871621,4.413153405016974,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,62082.0,0.0033210151236264
49431,3.548054920290077,-30.33581838328604,3.7679,3.765126406394995,3.770293449496956,3.7754604925989534,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,62634.0,0.0020383678683298
49545,3.557911184295238,-30.33559816722914,0.257565,0.2548928339470806,0.256408402500338,0.2578956900340708,2,1,1,0.0,0.0,0.0,0.0,1.0,templ,templ,4.376664999999999,4,62405.0,0.0173069975634373
49702,3.547714325949791,-30.33370172649842,4.874412,4.875289085441896,4.881659928385381,4.888030771335641,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,62592.0,0.0023795835227157
49721,3.552666895237592,-30.33391780163697,2.511017,2.5081957591518447,2.5119998552348632,2.515824053112034,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,62617.0,0.0043304926775712
49723,3.551861072039059,-30.3349071448452,2.494205,2.491566414373635,2.4953524785024324,2.4991385426312283,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,62619.0,0.0012184712875748
50000,3.58097922560424,-30.33405400065976,2.123974,2.1195908794877343,2.1229735936405354,2.1263563077933365,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,6,62937.0,0.003054185448523
50379,3.559976443700897,-30.33209503223014,1.775153,1.773995623298564,1.777003592810349,1.7800205172596837,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,63343.0,0.0027164486373189
50802,3.556858323764129,-30.33084637331541,5.162643,5.152828258142037,5.1607903921310605,5.1674635810733145,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,63812.0,0.0040785001494363
51076,3.553695099646515,-30.33005478898781,5.929627,5.918334523405107,5.925836387915639,5.933338252426147,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,64133.0,0.0147686828036656
51398,3.575060222246004,-30.33130673480997,3.785574,3.7802711214047298,3.785454586609391,3.790638051814052,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,64480.0,0.0069959541795188
51435,3.562258433860792,-30.32908799652893,3.677697,3.675260414632653,3.6803300119560056,3.685399609279359,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,64528.0,0.0010224045199208
51660,3.56095117776596,-30.32932097580294,4.437427,4.436110037013021,4.442537537028433,4.448436220460564,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,64792.0,0.0094827377278649
52621,3.560646611968914,-30.32610828345969,6.189387,6.186853576196185,6.194646608117826,6.202439640039467,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,65886.0,0.0054248730292599
53362,3.566449472746168,-30.32439621998799,2.963415,2.9578838195746844,2.962317997777702,2.9666098686461138,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,66701.0,0.0070524200286847
53845,3.560745780823197,-30.32315188086716,5.280225,5.272761855807489,5.281457048389576,5.289879557689166,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,67255.0,0.0029083607000195
60010,3.547025001,-30.37529332999998,3.67289,3.665916968915365,3.671242576154189,3.677611879067099,2,1,1,0.0,0.0,0.0,1.0,0.0,templ,templ,7.294441666666666,"5,7",40373.0,0.0467087699497409
60018,3.574879169,-30.35606971999999,2.311847,2.313387178469941,2.3169800347563267,2.320621770221293,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,8.753329999999998,"4,6",51666.0,0.0605764635766517
60040,3.554079167,-30.37987860999999,3.98985,3.981588742981065,3.986990506031188,3.9923922690813103,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,8.753329999999998,"4,6",36027.0,0.0295396181095915
60046,3.556483332,-30.37639000000002,3.515004,3.508042132562684,3.5134864037191726,3.518375280903687,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,8.753329999999998,"4,6",39286.0,0.0527356509414027
60053,3.552411668,-30.37398972,2.392292,2.3878823980025863,2.3915560328407643,2.3952296676789424,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,6,40778.0,0.0362609399465647
60055,3.550452916,-30.37851332999998,2.397385,2.393261877138713,2.3969413451917605,2.4006208142627865,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,37042.0,0.078268229272465
60061,3.551117917,-30.37475583000003,3.749341,3.735434756613824,3.741339404549866,3.7464845610845465,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",40113.0,0.0835977672239972
60067,3.545253332,-30.37469750000003,2.379089,2.371559081653101,2.3752173323841697,2.3790323205423243,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,14.094689999999998,"3,5,6,7",41282.0,0.0892992531067123
60076,3.552054167,-30.37716139000003,2.385176,2.382498515694627,2.386166312658998,2.389842953789713,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,,
60081,3.546264998,-30.37326694000001,3.477236,3.472108800616864,3.476958111413412,3.48180742220996,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,6.800248333333332,"3,6",41302.0,0.127263187815302
60141,3.62034203,-30.38859876999999,7.127927,7.1207437117584345,7.129553885116241,7.138360590497764,2,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.6259999999999994,2,31035.0,0.0116421270935035
60157,3.6038467,-30.38223800000003,7.880038,7.875292254057935,7.884916136764945,7.894540019471954,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,12.344025000000002,"2,3,5,7",34541.0,0.1603105851703034
