SOURCE_ID,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,dist_pc
2128304183783972992,292.1966759075374,46.294246670091646,11.685114583674665,0.011286747,9.693278,0.8627825,85.57896397499647
2137210017510711552,297.6571013545259,52.98768832251624,16.233938751372,0.07619277,4.6324477,1.4041555,61.599345378550574
2137907455777871360,296.57997401308444,54.63835760111044,13.173555922888555,0.29472047,8.127223,0.71248055,75.90964853024519
2143787918839367808,282.0668584016869,48.76776864368171,16.377382582968973,0.019900413,6.089439,0.2912774,61.059818010230245
2146204847257954944,282.89538015470237,52.97616951349781,37.687095576025065,0.0693554,5.3065114,1.0035467,26.534281422210675
2152738321445976704,284.5835497657668,54.56235395643135,11.44495992339969,0.01055003,9.20783,0.80303764,87.37470525829094
2152827480669989760,284.2475561077482,55.197471161246604,12.983932887519343,0.04080694,8.789208,0.76911545,77.01826624205972
2153696472812627072,282.5604082753644,57.905590738984365,11.05575384361662,0.009301477,9.220083,0.7692394,90.45063901973369
2154110340158766720,280.9398535943906,57.94839482936611,10.015020369746857,0.015800854,7.332785,0.5742378,99.85002157567018
2155761600464808832,286.38248132192456,60.468226386895736,13.932985553749337,0.010773464,9.000869,0.7892189,71.77212637896564
2155984389008393088,285.3112353753517,60.878166446057556,10.345785030949509,0.011583771,8.60824,0.80191994,96.65772070543618
2156294760525421440,282.90882795478694,60.43395245659242,11.354841732507769,0.015654324,8.212097,0.71064377,88.06815837310182
2157540296744101248,275.36362741515444,58.856889370814606,12.2778029600883,0.012496923,8.527988,0.83850765,81.4477967475712
2157548616097840128,275.9767934763009,58.802040165760516,17.229260400740124,0.021904588,7.825722,0.6417022,58.040796687769756
2158414137906388480,273.81239857519427,59.82672398008543,15.16824116569802,0.0117810955,8.685333,0.82911396,65.92722182328127
2168221334959975424,310.62386994751097,49.262246002005824,16.126470933207028,0.05206188,8.70561,1.0074396,62.00984729652396
2171040585855284480,320.5019976876596,49.38911899248865,10.49241013990814,0.046456117,5.384253,1.2317176,95.30698730470661
2174771572407323008,325.7680402432174,55.209732184552344,17.70852061202834,0.02196699,8.214992,0.7341547,56.46999102346018
2175445469945842048,319.8778093995944,52.927968576201074,12.153113856759278,0.013387735,8.353512,0.6654215,82.28343877843483
2219355360155792768,331.49194628698814,66.69679940919372,11.427986868985974,0.0248091,8.24425,0.61163807,87.50447576325679
2222374481642772480,318.9276092989977,68.35193378243993,12.728837608436441,0.037587028,7.830695,0.55201674,78.5617690131594
2223329338772837120,332.15076842587507,69.54941719352388,10.37428259232911,0.12616554,8.293357,0.72394896,96.39220747075215
2226895604737698816,342.73323321662946,71.12427069689777,26.787668095816905,0.4748112,9.555551,1.3375969,37.330610354850464
2234535939240778624,302.65829007385247,57.38681195639217,14.15483142496868,0.01442667,7.413183,0.56277657,70.64725604827983
2250209644993681920,304.79426720101924,68.80906414133396,18.86679084845654,0.010268018,9.543725,1.0588617,53.00318469803827
2250421855034723584,304.1054103668929,69.22937630866619,11.623199871024909,0.012048584,9.07649,0.73897076,86.03482785260081
2252520513496857856,289.22100848834225,63.207775993612564,12.68551936530859,0.028967664,8.042624,0.6967678,78.830040079772
2253743170425680896,284.106987348472,65.25795904312747,10.643173954329633,0.067855,5.3926387,1.0964112,93.95693467860693
