SOURCE_ID,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_n_good_obs_al,dist_pc
1091831612070647680,125.13737521866267,65.39373015087426,27.687015723898373,0.04245094,11.889315,,1.3718054,0.3680065,268.34735,616,36.11801322223537
1092254511731868928,129.4503472979296,64.71585025054333,11.339471660941864,0.040967185,9.413093,0.8407898,2.806608,0.36654302,235.54169,556,88.18753023956491
782580012409694208,162.77803209847696,44.064950592971385,11.55986880853802,0.02523063,11.4608135,1.3716993,1.3980091,0.17487308,54.462204,516,86.50617204768004
788340461203094912,170.52268450334853,46.90778428617068,39.31865474776667,0.0146663785,9.270674,1.5887728,1.0189846,0.069872506,9.466784,683,25.433220094001328
789570952158240512,167.91416229759758,48.03460703757335,14.72817128481523,0.013693825,9.524558,0.9713812,0.9369459,0.07707475,7.762164,592,67.89709195132743
790970080701765760,176.88207453144287,50.17996627422664,11.508493169098225,0.020489037,11.288734,1.2480173,1.1517738,0.17521438,48.419186,605,86.89234857306323
805479923336561920,153.99366287866627,42.48220293933443,18.536356705538154,0.041850723,9.989424,1.2540674,2.5110435,0.34267887,157.18802,483,53.94803390362182
805862896980927360,154.3108356410568,42.63582485284996,10.193917211857693,0.018281313,8.737182,0.6644192,0.96158653,0.09420888,11.837956,489,98.09771643395214
805878358863149952,154.63597098157888,43.04809359914308,27.385944575218513,0.018396858,6.2571397,1.0599613,0.77971095,0.094535515,11.339743,452,36.515081568699955
805881416880407936,154.273151903808,42.91419397562115,14.459394988101115,1.019512,3.446242,0.14738464,8.851105,4.2858005,26042.06,311,69.1591868693619
807111151914958336,150.01375261236547,42.31647884859192,12.241664582379942,0.021519553,7.129296,1.210351,0.90850645,0.14254402,18.890585,437,81.68823718952008
813089746389964032,144.5906562535372,40.23983896438572,25.978847109603826,0.08040398,5.2370076,0.29596996,0.84300256,0.49252334,350.8839,321,38.49285519796301
818854107897169024,139.07494305091146,44.92360356778819,16.632371933046397,0.023634445,8.550672,0.881793,1.2240449,0.15218021,33.041428,505,60.1237156086636
820947371877195904,145.9371090200466,44.70126637210994,13.729371519419656,0.029348556,7.610005,0.5557189,1.3338158,0.22149722,49.621967,689,72.83654598358994
821143806502181632,144.54249443641316,44.96916825024789,10.402662825032229,0.016824178,9.3646,0.7938528,1.0224566,0.086967856,9.858482,440,96.12923314150595
824554285413021440,143.5810790436915,46.90200003077768,11.03347335585636,0.026447669,6.5035734,0.31403255,0.99595183,0.17980626,42.811127,370,90.63329087292523
828275788674846080,150.59726383251802,52.48935810892126,16.87948662944982,0.023640886,11.5911045,1.7151852,1.2072321,0.20472959,73.21081,498,59.24350793082116
830599121168505984,160.67195333141254,46.68304879747081,10.688664036718027,0.015204235,10.69242,1.0254755,0.9988914,0.08292865,9.819222,455,93.55706162760559
831846968083299968,164.04917744765962,48.017808599606205,13.29414062265438,0.016173124,9.464905,0.82598686,0.93706983,0.072950065,6.2957454,350,75.22110893696373
833845674063974144,159.1988705830557,47.719762683430694,17.425619879853183,0.02290736,7.956847,0.7011843,0.89694023,0.10997227,8.106415,399,57.38676769577424
835469687097717888,161.76301109913217,49.00109178101728,18.856225377921685,0.19706568,10.291687,1.3749189,12.146,1.4856802,2346.106,351,53.032883302873365
840379758134032256,175.630452269316,53.31155420465772,12.382003843316832,0.01809174,9.915282,1.0028868,1.3453859,0.142581,36.38038,644,80.76237195966858
840705424030433536,178.66435821480835,54.233307153046944,17.230373062435948,0.016173102,8.623502,0.8857479,0.96514726,0.09259615,10.956412,529,58.037048668441585
843673555670047232,165.2036113202409,54.3360646076503,10.235196246435871,0.012745842,9.103893,0.7750225,0.87458915,0.06339148,6.711595,540,97.7020836652959
844806430603756928,173.08173406644508,56.09886209639385,16.592944775106556,0.0137835145,10.200454,1.2095194,1.1090319,0.095554076,15.968327,570,60.2665779675373
846946629987527168,155.68145370147047,50.12872314718098,12.27305537594609,0.015540047,9.525489,0.979208,1.0945123,0.08828836,13.082011,615,81.4793031863847
848504122567105792,156.49578588813057,52.62158522542736,12.698286301974479,0.022715854,8.23862,0.638628,1.0346713,0.13909864,16.096601,440,78.75078386321375
848603765808355072,157.19297489325166,52.89065272880221,12.139324290721463,0.015085915,9.643781,0.93519497,1.056157,0.092586406,12.691127,462,82.37690797702284
849418332125923968,161.15301768836082,53.80119453624852,14.782895566559578,0.021896359,11.505098,1.6516924,1.2471014,0.1492875,35.374195,394,67.64574609199718
850502897267526400,159.49757148108569,54.88706219985225,14.33217185822422,0.016572768,9.036957,0.80685234,0.91747034,0.11687285,18.222273,434,69.77309579400352
850821716983823104,163.955021846714,56.03777245902915,34.674222969797036,0.020086195,11.775159,2.2648277,1.4399598,0.15873145,49.977177,545,28.839867612060104
855240070100335360,160.44756180957222,58.47935806027039,13.12717085917259,0.09667271,11.781427,1.5743427,7.1029396,0.88096416,1435.303,682,76.17787646157218
855717880917133568,165.62726212318583,55.02901070549297,12.75315885617241,0.023991292,7.402189,0.6125126,1.2258346,0.192513,36.327335,481,78.41194572088384
856774374153131008,170.37147426097445,58.48448863781707,24.384099475680504,0.019937348,7.5105925,0.7984061,0.9671117,0.117984354,12.569984,476,41.01033138407882
856919367958918016,165.36132128151925,56.86777174940386,24.217335374255608,0.02221552,11.142105,1.9326372,1.3295965,0.16544367,56.022556,588,41.29273450385695
858125777022899200,175.35362203588585,58.93209330237376,12.719684167830883,0.15196434,9.248789,0.8614664,12.113803,1.6926875,4392.3374,483,78.61830426018606
911892548456750848,129.50133255978477,40.94426860464167,12.438039920454099,0.017035428,10.913507,1.2690763,1.1093985,0.10273454,16.374027,354,80.39851989504558
913351840905370880,131.55087509390302,41.90571290615573,14.001626057662836,0.019347442,10.97646,1.2768974,0.9166089,0.08264796,8.810713,291,71.42027617947403
917982605923642752,126.06483664375773,44.94891926611746,27.119684880462913,0.02378907,7.535038,0.8139777,1.0050608,0.1263807,13.112943,365,36.87358479302989
918112451374737920,127.29405534108805,45.76235954580827,20.114686877955613,0.015016137,10.650284,1.5029507,1.079496,0.08172356,9.656837,364,49.714917565827726
926237739225188352,119.81986607299538,44.85214657163822,17.132832534841583,0.02410238,8.289265,0.7052512,1.043328,0.13838701,12.687062,240,58.36746480573981
927483176661470336,115.44944208346593,46.16026209832268,22.18167648671851,0.03372851,10.473843,1.5328684,2.4028726,0.27487528,102.43561,260,45.0822551937749
931510996992111744,122.76544717630182,48.27993585318767,15.376967112655695,0.35498425,10.182498,1.161212,28.350231,2.6852422,9764.96,319,65.0323300215015
932115419149180544,125.26103759976122,50.01903151530999,27.28162920860388,0.019310066,10.901684,1.9688244,1.2853322,0.12818052,23.954405,325,36.654702413616384
932265910507938432,119.83078243860838,45.415111093427555,16.18185951579472,0.017945627,9.845754,1.0528488,1.0929706,0.09803631,11.590136,244,61.79759495649584
950202106252382848,108.31517207752998,44.25036992357705,12.754238298489163,0.01737316,10.968906,1.248002,1.0605817,0.09451982,10.608304,184,78.40530940357745
953958076629104000,103.28161288642424,44.83968006066651,10.083252773879714,0.043911528,6.1973357,0.3228526,1.1316211,0.20615625,45.05717,147,99.17434605928578
954713853434626176,102.88336609879795,47.36473763545569,53.63216228407958,0.017776808,8.463108,1.5233946,1.085017,0.10811042,14.463024,297,18.6455283063768
965357052975460864,97.4823914255082,45.57341708891347,11.92369099246525,0.046085313,9.8519125,0.98891926,2.900299,0.34177464,138.00027,270,83.86664839200498
966166607068159872,102.1113197691515,46.00942552516773,12.344693718378343,0.4182713,10.041519,1.0418854,29.761936,3.2344043,12455.703,211,81.00646502968603
967658369468831744,96.90979679546993,48.77704251826276,13.869340266622297,0.020115586,7.179912,0.72473955,1.014648,0.12580696,14.703052,299,72.10148289508636
970003524691852928,92.90243230144635,48.71283253246732,10.589935886231721,0.09690147,7.034011,0.25547838,3.1954916,0.6973852,443.64938,280,94.42927801858825
974681156392107776,110.68705030045771,46.37710916370841,16.165971725176046,0.47363624,11.762286,1.8287354,15.308288,2.6912124,7309.562,214,61.85832914965773
977980962586493184,107.782664385505,47.9098731076686,13.272024274366906,0.022721121,7.9823256,1.1782203,1.031501,0.12449497,7.9751897,236,75.34645652595458
979317968726707584,104.4119004661015,49.86469832170987,16.954070039185076,0.032178868,11.568401,2.0111713,1.6774943,0.19604489,67.24206,318,58.982887158584994
980346286976928640,109.83645599497945,51.49333912986165,11.121524992194956,0.02128702,7.6940455,0.716043,1.0167589,0.13279046,11.936282,309,89.91572654845412
982388939061848320,116.72607994373905,50.31602739415443,10.307934726152668,0.014177098,9.668418,0.79530334,0.98256034,0.084940456,10.342808,265,97.012643809517
982905022332185344,115.47252483137339,52.623056154383455,11.386165231739874,0.03051609,10.363396,1.1274128,1.9165868,0.22654709,66.803406,239,87.82588164208417
983901420386095360,113.15966472820656,52.98291245066554,13.075599709746376,0.025752036,9.609556,0.8636751,0.99595535,0.076399505,6.253017,203,76.47832774007402
985610542491481984,113.84028667733695,54.849773078642905,78.1626317485545,0.020801144,10.324608,2.34797,1.1125215,0.13048309,25.922064,342,12.793837382765627
986446858524398592,110.81794728747145,52.279242315958236,12.422755304332139,0.099196486,7.9372883,0.65130043,3.7258594,0.89890254,668.2916,359,80.49744002051412
986657930396493568,108.36618307262107,52.65679985943783,36.93054212455263,0.01733695,8.595443,1.3057756,1.1536821,0.11615443,18.249172,358,27.07785866309196
989575553220494720,112.61664187543688,58.219756785970496,10.697298542747262,0.01518688,8.820501,0.7306709,1.0409999,0.09366472,14.27544,444,93.48154545784806
990461175476495360,109.65089396397791,58.918700409187444,10.108051391748466,0.025392009,7.515203,0.48731947,0.9471735,0.12578341,11.063813,245,98.93103638316805
990705816813310336,108.97788271342215,59.63631819571704,16.59595503190119,0.09420973,4.895882,1.234024,0.8886795,0.5055888,385.14264,225,60.255646516140416
991312708576369280,100.52705128795249,50.62446468867859,11.702005438915952,0.01716251,9.944928,0.96614075,1.0979012,0.09595662,11.821595,232,85.45543797770084
993912473758425088,102.3016713434653,53.98991644352342,17.286783654906973,0.15016766,9.5552435,1.0429697,4.828742,0.83737063,770.31244,296,57.84766096243376
994119559900533760,101.86098665619723,55.09426235343057,11.155874462660245,0.015831657,8.649458,0.6718025,1.0917649,0.10413673,18.23149,483,89.63887173050338
994222123719005440,100.6314595975284,53.71474133801168,10.249963635287274,0.012883713,11.9649935,1.4644022,1.0053929,0.0648338,6.342007,289,97.56132173555493
997748566746917376,96.96156896796106,55.948243397872716,15.142035870736235,0.01502469,10.523,1.3404026,1.0435574,0.070549265,8.819929,420,66.04131759670558
999934361503498880,103.96788185816114,55.63890486191706,36.89551058776995,0.016906617,9.683261,1.6581907,1.0417162,0.081351794,9.434835,308,27.103568539080687
1000715839392385920,102.99965956576557,57.1490857449398,14.687433564694484,0.093039654,7.836578,0.64444923,3.9933043,0.7438974,368.79523,327,68.08541435065897
1004358968092652544,97.69602304387136,58.16112834050636,18.218259854179408,0.048567656,5.609718,1.1062875,1.2065383,0.26010135,140.86852,366,54.889984444403034
1012870940436984064,138.11727163586897,49.20569596652714,26.247039919660768,0.02190489,7.454318,0.9622164,1.037217,0.12516208,13.446887,432,38.09953438791145
1014662663353577600,130.73384783771834,48.19208589156165,18.000431974911407,0.025849393,7.752913,0.7062764,1.0250815,0.1378168,12.441948,281,55.554222331651665
1018881764347586304,143.70547859236333,52.05131762281671,12.390637014155372,0.11067495,4.4407907,0.07970238,1.0386107,0.98114717,1643.3857,377,80.70610081286178
1021033886560186880,147.12214838803956,54.65412063040031,37.43345588886439,0.020479629,11.567241,2.26291,1.2569408,0.18124783,52.32581,545,26.71407104299653
1022215621041121792,147.58483631535168,56.492731011681464,20.37205116748542,0.013435579,10.900624,1.5868673,1.1069099,0.10109342,16.837345,527,49.086858842964155
1023887978228642176,136.61716141995325,54.73258272121593,10.787665336684185,0.018244967,9.3164,0.74628067,1.1982919,0.11042381,15.377563,311,92.69846336439753
1026145550476716160,141.23079278038912,57.95011388938677,25.921948052736564,0.08631409,11.246049,2.0796118,2.7325222,0.63143504,400.46268,315,38.57734758072824
1033349172706023936,122.55223779272065,55.804053059616805,10.022544156268726,0.035615284,7.525812,0.39145327,1.3649094,0.22689286,39.657143,263,99.77506553308997
1038134487827875968,139.39293109210243,58.10307059418049,16.618140777048712,0.017084783,11.194457,1.6465092,0.9797961,0.11231336,18.152008,342,60.175203316432274
1040254964721358592,140.6515669526545,62.84290802043729,12.343239351987457,0.0135862045,10.165293,1.0054216,1.0784104,0.09482725,17.390604,638,81.01600977534186
1044069612939035904,130.6276021532654,63.397721684008324,10.257605924406969,0.0154523235,8.721955,0.7865658,1.0519779,0.099178344,14.932295,514,97.48863500601031
1051911883920331136,153.02972295290672,61.70505800751385,15.033238460866164,0.01890421,11.3791685,1.4623861,1.3517381,0.14856909,51.3585,559,66.51926679691499
1055805426392571136,168.65045952011522,65.44582325308328,15.222477343031008,0.091127455,10.47956,1.4965935,8.760789,1.0351454,1810.473,464,65.69232966917893
1056449121731762048,170.06974512850476,64.77047143108778,18.619584859685798,0.014084723,10.264754,1.292676,1.1015623,0.096376546,13.827813,409,53.706890219939886
1059439621559832576,167.51373622765706,67.38610149554792,24.62459046589032,0.011751174,10.710414,1.7036304,1.0151739,0.0763023,8.810656,386,40.609812430594026
1059681166225199872,162.75068955316723,66.70919874890659,12.019420464723458,0.011582508,11.992815,1.5611563,1.1479622,0.08399705,12.663744,459,83.19868690299685
1060489139768503168,165.41295448877844,68.47485018746387,12.97149279722502,0.010715589,9.489835,0.9340315,0.914695,0.066159025,6.2518964,445,77.09212930480362
1063358521520134912,144.52758417026737,62.81425484978588,10.115697539130004,0.022724316,11.236937,1.1974468,1.8785567,0.18705292,118.30864,720,98.8562574287887
1068689984683130496,140.00003348845982,66.7843748807355,10.557975062888351,0.023160333,7.9657264,0.75728893,1.2646637,0.19037268,34.615555,528,94.71513183574706
1069025095212021632,137.74304844924188,67.46410036121077,13.674147544962398,0.017451951,7.5955644,0.6114545,1.0986546,0.12822899,18.02994,524,73.13070132612422
1070266164665414272,149.77115960616663,68.79602233278615,11.524400258317455,0.012607147,11.754063,1.4436493,1.1007274,0.08992121,14.560785,472,86.77241136937035
1078440415142612992,158.02948216526443,74.10162458595089,15.322894038156116,0.012680068,11.666506,1.6489477,1.0255401,0.09782432,13.846351,370,65.261823093592
1080668854630325632,172.23495106821346,76.88409275076083,13.142659956029615,0.017039798,11.082807,1.2586555,1.3600861,0.1570874,37.07865,327,76.08809809776886
1084880155963747584,120.56911683468766,60.99358532214522,16.943308473581887,0.021243718,6.778468,0.5203805,1.0519885,0.153281,26.483543,318,59.020350220218575
1088242909196669440,118.18815223648285,62.789401347705216,12.666680315190602,0.19254728,10.453337,1.0403805,6.0493073,0.8759866,774.13354,314,78.94728335416686
1090557415535145216,127.34882852380981,62.92808458508994,12.436421302840667,0.016004782,9.965486,0.94173527,1.0783752,0.0891057,14.66151,542,80.40898387477311
1092203212642591360,129.5049712890416,64.0863258680854,10.205325108973355,0.07710688,10.999928,1.1400957,5.380777,0.75408703,1082.6151,519,97.98805910854504
1093639758944202880,125.21973858598993,66.65108602333017,10.511752086814173,0.013820017,10.22797,0.982584,0.9575078,0.086205296,14.93359,733,95.13161951891817
1097036665758344576,120.65288658841213,68.27433493346548,11.936253374543607,0.19634902,11.801949,1.7500029,13.68937,1.8073139,5924.3394,573,83.77838243051168
1097259454301733760,126.40720839793504,69.01343358903611,11.231772823855296,0.014707677,10.907785,1.2159958,1.1200622,0.10696851,23.231445,528,89.03313979749377
1098326392897863680,122.58738707958943,69.72560126912373,33.463540006349675,0.29774243,6.4029765,0.7547498,14.882623,2.636032,11755.252,468,29.883269965169582
1098362161385333504,123.20388265155961,70.1484181398953,10.999841822454503,0.015670799,8.692043,0.64365864,1.1722276,0.12354583,22.369133,560,90.9103981803313
1098436618938349312,121.77724685253258,70.58256091492139,10.908107372599124,0.2789041,9.188007,0.83772945,20.53213,2.6310596,10967.108,488,91.67493185041187
1112113680298377344,108.99851274879443,73.3223296557635,14.060191083595946,0.15749012,7.632105,0.7021189,8.439922,1.4858036,1753.1516,432,71.1227887341234
1112430069066649984,102.44666367042619,69.97301710758491,10.240891587031207,0.015053826,11.03127,1.1082802,1.0429916,0.11391162,24.621584,574,97.64774790374437
1113038403936857984,102.1532316765152,71.72069504180729,11.239727937126133,0.012606816,9.714257,0.8649998,0.99016535,0.08059447,10.696037,475,88.97012504162875
1114713926515670016,103.35126866200643,72.91926198953036,19.55317758440405,0.110359326,11.20225,2.0375767,9.577833,1.174163,2682.595,461,51.142582615196886
1114998150271095040,99.47659462451394,73.69549175844308,24.768436102955718,0.09169641,6.1597915,0.5540118,4.294012,0.8559665,1178.1519,376,40.37396611733051
1115421320512494336,104.61093392515664,75.19861718172655,13.301869006826207,0.112054914,11.900034,,3.194321,0.6793468,477.68286,182,75.17740548240427
1119467080921447680,140.68015747552576,70.73336478596795,11.734074531323678,0.017045809,11.265728,1.4205227,1.309318,0.13112243,29.881037,409,85.22188923638903
1119989933060503680,144.22093505242242,71.76483601510645,31.516267963321674,0.012961814,9.122702,1.2567396,1.0673112,0.08383293,9.871503,416,31.729645183998
807358129713727360,147.46450559557812,41.184163495645926,10.856542655229047,0.012826248,9.754121,0.8147259,0.8781545,0.050347354,3.744501,583,92.11035518000297
811174740731790976,140.24680865802844,38.188339472189625,19.646418974022144,0.10653366,6.9124827,0.47128344,2.1138985,0.41333917,122.69932,210,50.89986125829187
817117120043108096,138.7839791219429,44.04867569621192,17.44738992418883,0.017755896,8.834843,0.8559694,1.025983,0.09715453,14.686557,437,57.31516314733204
822358285813713792,150.8505004729569,47.12803896812617,10.229293123247999,0.016911086,8.814744,0.7863054,0.9955958,0.09681681,11.523026,469,97.75846560964328
823765969936234368,152.56979520696004,49.50714087452638,10.805169900040294,0.068957195,7.1079564,0.551445,2.8679051,0.53607947,308.64566,494,92.54829023986665
827465242447332864,151.3453387532297,52.305810776614756,25.545415690971087,0.016736647,11.604151,1.9716845,1.2435662,0.14207155,35.856483,502,39.14596701409113
828860282195521664,159.01113269723442,43.32729839027181,10.43723704954957,0.023363585,11.229937,1.1600399,1.2665963,0.1862352,61.0113,727,95.81079698129076
830598472631618048,160.7262488085711,46.690166821023546,10.988686280436381,0.058639955,9.121429,0.8320694,3.958688,0.47468245,313.7993,457,91.00268899116193
839312823835196032,167.96577373271327,52.0973443147045,11.09069978425092,0.020286962,8.34031,0.7163477,0.9444512,0.11422434,15.187924,788,90.16563602416016
839663018288483200,169.32866421814225,52.39697958281607,13.779302648354186,0.05468499,10.21593,1.1419859,3.5858572,0.548711,469.39062,713,72.57261310821423
840595953904470144,177.34484023396868,53.78431950988008,12.671832784504536,0.012878728,10.668297,1.1651945,1.0520864,0.08192149,11.692778,600,78.91518275263444
843480797537960832,167.88002531684998,54.14955708961617,11.000675596049307,0.024818642,6.648767,0.29631186,1.0687693,0.1922729,54.703163,516,90.90350781356845
844587730868607104,174.20707070009476,55.41391546677718,16.46693418330117,0.012814296,9.903263,1.0627108,1.0259484,0.08665947,13.6999655,592,60.727758359177905
847049812281797760,153.54864301302825,49.698548025256805,10.598803387808804,0.015105564,10.869429,1.1151485,1.1108514,0.10134743,18.195961,621,94.35027364978227
853356645337238144,155.65677377612204,56.84478246846912,11.896727647922912,0.014596275,10.924479,1.1591682,0.968849,0.09119699,12.0827465,430,84.05672800071146
854776424087139456,158.02226781729678,57.29436016105697,10.693334139831936,0.013703849,10.351312,0.9465704,1.0544204,0.088599466,16.826258,632,93.5162024232525
858932440600725248,178.73098661061772,60.76962544943354,10.044440468211162,0.011753574,11.778676,1.1907711,0.9657944,0.0791975,10.696686,426,99.55756153514167
860437122263301632,166.29253342713056,59.07863518750197,12.355681444874813,0.015508886,11.579223,1.4860992,1.2008761,0.11995458,28.875385,543,80.93442716709114
860990657648737920,169.60862018123626,60.597000783460864,12.302359527196458,0.012786542,9.34637,0.8434315,1.0585909,0.08812992,12.779782,478,81.28521994413592
861664417758020992,163.94212211854583,60.72740177998597,15.573610985053671,0.01078174,10.599942,1.2609873,1.0769764,0.075302824,10.650262,576,64.21118396752824
862701669539874944,175.0765511060522,62.39638341877684,11.8522800694712,0.064188205,6.9596486,0.69442654,3.3245115,0.6194209,390.27316,382,84.3719515686922
914599889681430272,125.65800213701327,40.358186050532765,11.863890528021598,0.059504885,8.733655,0.92284966,2.9614189,0.39162177,129.80222,229,84.28938193909299
916838392276048640,128.2434687601931,43.26189148508274,14.683769269735722,0.014670002,11.571396,1.4555149,0.8811122,0.07416937,7.3696156,323,68.10240488190387
918448833213111552,129.3726132621222,47.11993325031871,16.688263733503195,0.026750715,7.5056024,0.589046,1.0645026,0.15940754,18.638647,294,59.92235117859563
929002942248931328,121.58041892926403,44.7765935185936,11.84582175330336,0.013514962,10.553495,1.1021385,1.0674427,0.0777487,9.668309,271,84.41795097255597
933307564631478272,119.90767276173682,48.77585515159255,14.90249011966371,0.03633959,8.504257,0.7912779,1.8621117,0.24305896,61.52603,214,67.10287958389641
971499272821709440,93.50716166381079,51.668469680157074,67.60088721844436,0.02402403,11.674985,2.6221266,1.1114676,0.15068032,30.105415,265,14.792705260932701
974431532894305920,109.00555115201028,45.82573183567298,10.960935126238669,0.021670112,9.710394,0.82594204,0.9375819,0.07531113,5.2347584,181,91.2330917465395
975925219440361216,113.86231439807858,48.24249043943552,33.75342717934179,0.02066001,10.903182,2.0670147,1.2339689,0.13323869,26.218336,270,29.626621163140225
976045444164676480,113.78106238518296,48.68102978680338,16.73255789987455,0.39818975,6.8794565,0.4959364,12.266374,3.017117,8400.743,219,59.763725664890565
981892539625776256,115.39440774504897,49.04500752170717,23.476863158114927,0.026552817,8.324893,0.9357829,1.2099036,0.1324201,17.041365,201,42.59512837235002
992785646135669504,98.06936661386668,52.412728997434634,29.868153066521355,0.10350647,9.877644,1.5813217,3.8621016,0.47813624,169.04315,173,33.48047660572896
994929590732667520,101.08748153939428,55.86761957176108,13.219826477758454,0.024009528,8.274725,0.6645074,1.0755712,0.1317636,14.334605,359,75.64395808692638
995762333350851712,95.44237824804918,53.45178235916701,16.25028427610955,0.12095181,5.2251244,0.59952736,1.4297845,0.7939177,924.2471,206,61.53738500871371
1003703727881026304,99.42049806752281,61.48002037612373,19.85407538927081,0.031043677,5.6914687,1.0979371,0.9420915,0.20085223,59.313057,274,50.367492839299
1003856525637853696,102.77061557709453,61.52514813753343,12.092376058151281,0.03157391,10.249573,1.2436228,2.042819,0.23910895,97.12806,352,82.69673347827417
1014895725459025024,130.6249750281117,48.67723036713606,17.577873106726948,0.019705573,8.951944,0.9623318,0.9442552,0.08691371,8.749171,282,56.889704114276824
1018594551294590720,144.03492267672365,51.12818865305333,13.076165266589152,0.013435913,9.645404,0.88771534,0.940078,0.076210484,7.8231344,415,76.47501997815027
1019003329101872896,140.66593812472226,50.60391998038255,15.148247256140042,0.015727935,8.962192,0.9201946,0.9853156,0.09028529,9.65529,366,66.0142380231264
1023509471350549376,137.1779190483282,53.74208171138546,16.289271854656526,0.016801134,10.883133,1.4232473,0.8701991,0.085243806,10.778044,351,61.390098275886736
1028755206966173440,128.1394314656791,53.114514910633694,16.808051600336682,0.02607987,5.956534,1.1795616,1.0394028,0.153159,29.720121,212,59.49529569387858
1032050477674238976,126.28930402249362,53.93163565890921,12.185753990093128,0.021580175,7.2281675,0.6503949,0.9685769,0.13088298,15.04317,293,82.06303859514874
1032359165563802240,125.9762284216879,55.118145027788636,14.407814006902974,0.013515912,9.9753895,1.025631,1.0301404,0.07549327,8.097963,291,69.40678159232807
1034734282478978176,124.83928822478335,56.45217047199934,11.617595555255024,0.018806579,9.437393,0.79350567,1.3618058,0.12709397,19.399729,258,86.07633096227617
1037871395312511744,133.61529807838852,58.70026312107869,12.584586054951044,0.023180652,9.684632,1.0254946,1.6144204,0.15867175,59.901066,547,79.46228788404039
1038070372556592256,134.72316858219912,60.154437180067305,11.485913849690291,0.023772193,8.705157,0.6899071,1.2711074,0.15201578,32.724586,410,87.06316389679034
1038151083581568128,138.72048533155714,57.906940677846904,12.710869403909147,0.017133426,10.137805,0.93041515,0.9759362,0.085411295,8.948461,310,78.67282466866165
1047559604579391872,157.69193395510402,59.74981103357841,42.5343537713421,0.0166411,8.350623,1.3584733,1.0122262,0.10548957,13.953813,610,23.510407737139737
1055207910542160512,163.3792833670975,63.551074962201724,11.872965973494237,0.32178375,7.8735003,0.7505617,18.490513,3.3923264,9976.597,478,84.2249529083505
1057879895596316416,175.08760130595263,67.24494559386969,40.41555108163215,0.0146321,11.484356,1.8302937,1.0614915,0.112963855,19.230738,377,24.74295099874253
1059521225937701632,160.48392976447823,65.71598438637281,14.020647411537132,0.11869688,4.762891,1.3236642,1.8094463,0.974506,1644.6938,305,71.32338262619263
1061520550394795392,174.01302726996136,69.3223903144074,12.397661692981002,0.06353267,4.92018,1.1528201,1.1077064,0.58707833,570.29297,299,80.66037167042194
1065484358533000448,148.81984681358605,65.10223352623623,12.887386424096874,0.011758922,10.25534,1.0942316,1.0297604,0.0804097,11.210152,520,77.59525221733065
1065792668464776960,153.93063597447016,66.07828526626682,26.4038569911167,0.35883343,10.996414,1.940815,26.040648,3.7390714,24540.51,503,37.873254666408755
1067205918863507968,152.13279067706603,68.43686914228503,27.441880564179133,0.0150534315,8.577981,0.9764452,1.0470623,0.107065804,15.303029,496,36.440651276113186
1068587145987113728,137.8737651562473,65.8501304393635,15.084180140470052,0.13715608,10.875956,1.5131483,10.048971,1.434587,3589.9365,597,66.29462063483672
1068982214258617856,137.597576949849,67.13483839139721,48.63356320236432,0.025120966,8.302411,1.3169479,1.2245616,0.16815181,20.560163,452,20.561931599356573
1070274204844833792,150.7328804968028,68.7850796057905,13.984594628607425,0.015857251,10.161298,,1.0460356,0.10673835,14.725756,376,71.50725684635589
1070968207136129920,145.1469376080827,69.59362649930553,10.896067964151376,0.012601547,9.065627,0.7196102,0.87899643,0.06266812,5.362145,442,91.77622636808539
1074817940941954432,176.56070218053367,71.84640379339693,14.58418145350739,0.01418553,10.173722,1.097538,1.0946512,0.09775355,13.070713,310,68.56744090766281
1076970406751899008,161.90900262984917,71.6557222491935,10.321760152303911,0.018026635,8.24857,0.5981488,1.0141664,0.13701172,18.528904,416,96.88270074525911
1077943165305533440,154.5034964120892,73.07321998136645,16.1363403927644,0.09407101,6.4495044,0.46066952,4.4721847,0.8355771,859.8335,297,61.971920253269076
1078844936638284672,168.5170048509512,73.90933423501662,10.957926267370993,0.013212721,9.557609,0.8329773,1.0631621,0.08623414,8.738664,319,91.25814279090949
1087107934024401152,112.78937997847183,61.30269836853322,12.25724403337607,0.023374403,10.49895,1.1455879,1.4986205,0.18856911,57.505253,499,81.58440814893079
1088661200357001472,117.45562358232038,64.22775114553657,11.81880214697577,0.012677024,11.847881,1.5161657,1.187843,0.09617048,18.320164,538,84.61094344115769
1089324485042432384,115.00366174812585,63.91816341480024,11.068821099166087,0.014035447,10.366935,1.0018997,1.0152899,0.08123707,14.201866,519,90.34385785450439
1092230803512999424,130.05279074554068,64.3280541536806,13.203483843456517,0.11637105,4.222566,1.3584721,1.790153,0.73465556,925.50165,334,75.73758652308933
1092731424900372992,133.19403417402742,65.6168528732188,10.782475921247531,0.013754919,10.480101,1.0202808,1.1435364,0.10143374,22.116287,711,92.74307749943021
1093577396019656192,126.41871964796329,66.46004868629325,28.41478680526598,0.015107923,8.610287,1.0866055,0.9565091,0.10252943,15.414795,786,35.19294397150552
1097341333558642816,127.7645913148456,69.00329868213247,11.375668575886067,0.012320637,10.548685,1.0213518,1.0248135,0.082108125,13.036867,541,87.9069211035017
