phase,rv_keplerian_m_s,rv_circular_m_s
0.4006677796327212,-166.35259750977093,-166.35259750977093
0.4023372287145242,-167.60004990405025,-167.60004990405025
0.4040066777963272,-168.82906164712463,-168.82906164712463
0.4056761268781302,-170.0394975136353,-170.0394975136353
0.40734557595993326,-171.23122432208487,-171.23122432208487
0.40901502504173626,-172.40411094949073,-172.40411094949073
0.41068447412353926,-173.55802834581263,-173.55802834581263
0.41235392320534225,-174.69284954815146,-174.69284954815146
0.41402337228714525,-175.80844969471877,-175.80844969471877
0.41569282136894825,-176.90470603857509,-176.90470603857509
0.41736227045075125,-177.98149796113537,-177.98149796113537
0.41903171953255425,-179.03870698544048,-179.03870698544048
0.4207011686143573,-180.07621678919296,-180.07621678919296
0.4223706176961603,-181.09391321755552,-181.09391321755552
0.4240400667779633,-182.09168429571147,-182.09168429571147
0.4257095158597663,-183.069420241185,-183.069420241185
0.4273789649415693,-184.02701347592014,-184.02701347592014
0.4290484140233723,-184.9643586381175,-184.9643586381175
0.4307178631051753,-185.88135259382688,-185.88135259382688
0.4323873121869783,-186.77789444829497,-186.77789444829497
0.4340567612687813,-187.6538855570665,-187.6538855570665
0.43572621035058434,-188.50922953683786,-188.50922953683786
0.43739565943238734,-189.34383227606193,-189.34383227606193
0.43906510851419034,-190.15760194530299,-190.15760194530299
0.44073455759599334,-190.95044900734047,-190.95044900734047
0.44240400667779634,-191.7222862270206,-191.7222862270206
0.44407345575959933,-192.4730286808546,-192.4730286808546
0.44574290484140233,-193.2025937663627,-193.2025937663627
0.44741235392320533,-193.91090121116264,-193.91090121116264
0.4490818030050084,-194.59787308180185,-194.59787308180185
0.4507512520868114,-195.26343379233234,-195.26343379233234
0.4524207011686144,-195.90751011262728,-195.90751011262728
0.4540901502504174,-196.5300311764382,-196.5300311764382
0.4557595993322204,-197.13092848919246,-197.13092848919246
0.4574290484140234,-197.71013593552922,-197.71013593552922
0.4590984974958264,-198.26758978657443,-198.26758978657443
0.4607679465776294,-198.8032287069523,-198.8032287069523
0.4624373956594324,-199.31699376153423,-199.31699376153423
0.4641068447412354,-199.8088284219231,-199.8088284219231
0.4657762938230384,-200.27867857267307,-200.27867857267307
0.4674457429048414,-200.72649251724377,-200.72649251724377
0.4691151919866444,-201.15222098368832,-201.15222098368832
0.4707846410684474,-201.5558171300746,-201.5558171300746
0.4724540901502504,-201.9372365496392,-201.9372365496392
0.4741235392320534,-202.29643727567344,-202.29643727567344
0.47579298831385647,-202.6333797861407,-202.6333797861407
0.47746243739565947,-202.94802700802506,-202.94802700802506
0.47913188647746247,-203.24034432141048,-203.24034432141048
0.48080133555926546,-203.51029956328964,-203.51029956328964
0.48247078464106846,-203.75786303110308,-203.75786303110308
0.48414023372287146,-203.98300748600712,-203.98300748600712
0.48580968280467446,-204.1857081558709,-204.1857081558709
0.48747913188647746,-204.3659427380021,-204.3659427380021
0.48914858096828046,-204.5236914016007,-204.5236914016007
0.4908180300500835,-204.65893678994112,-204.65893678994112
0.4924874791318865,-204.7716640222817,-204.7716640222817
0.4941569282136895,-204.86186069550226,-204.86186069550226
0.4958263772954925,-204.92951688546853,-204.92951688546853
0.4974958263772955,-204.97462514812426,-204.97462514812426
0.4991652754590985,-204.9971805203102,-204.9971805203102
0.5008347245409015,-204.9971805203102,-204.9971805203102
0.5025041736227045,-204.97462514812426,-204.97462514812426
0.5041736227045075,-204.92951688546853,-204.92951688546853
0.5058430717863105,-204.86186069550226,-204.86186069550226
0.5075125208681135,-204.77166402228173,-204.77166402228173
0.5091819699499165,-204.65893678994112,-204.65893678994112
0.5108514190317196,-204.5236914016007,-204.5236914016007
0.5125208681135226,-204.3659427380021,-204.3659427380021
0.5141903171953256,-204.18570815587094,-204.18570815587094
0.5158597662771286,-203.98300748600712,-203.98300748600712
0.5175292153589316,-203.75786303110308,-203.75786303110308
0.5191986644407346,-203.51029956328964,-203.51029956328964
0.5208681135225376,-203.24034432141048,-203.24034432141048
