SOURCE_ID,ra,dec,parallax,parallax_error,pmra,pmdec,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,ruwe
219605599154126976,57.93894765565835,34.889521309422825,7.32655713927798,0.01967198,-9.741558911173733,-14.034570355258689,11.452805,0.23884349,9.639581,0.6726246,1.0800894
4347871779739475072,240.0970504866678,-8.194329552615438,6.923696456657203,0.01963456,-2.569919411990815,-24.433283582496617,-11.892737,0.8752374,8.548849,0.56820774,1.0584235
3999244370876485504,180.61084864217239,20.122951284935944,11.123780229692642,0.018324846,-12.054123641675654,-7.852014822215769,0.8676979,0.3207086,9.6890955,0.8277359,0.99835473
4781993433199502976,63.44994058145223,-51.593360863690556,7.121108706896289,0.014052608,-2.6048636902958826,21.50583757880693,16.86428,0.11925383,6.9775124,1.4912391,1.0416888
3523295027349309312,188.9139668016815,-17.150521025536353,13.246300468332125,0.026762027,-40.90694445736099,-34.20396834359223,17.238499,0.1733702,7.0338244,0.5058508,0.8896718
305927329334464512,28.424971572406452,34.49416849975901,8.585702832211563,0.02142228,9.622511233769664,-68.74945522119951,-10.381328,0.19144744,8.316356,0.71341944,0.98059434
682729002101021696,124.02901072929811,26.256684920757344,8.002896395625546,0.015360203,11.085114203574886,-33.13534020308712,24.656134,0.34180334,9.825026,0.7750521,0.8565048
3634505783775620352,199.40474720346674,-6.396591380593205,8.902182923894067,0.0193072,45.591092763034396,0.34496951342219323,-67.92578,0.23204237,8.901909,0.6369276,0.86191034
4189930267304812160,296.67048607301666,-11.484138909682008,7.054008473113977,0.019687422,-1.7254352729060813,-25.01805672167665,1.3595018,0.20849301,9.9196825,0.8455219,1.0195202
4389128926346268032,260.33678212570226,3.5140532906910393,10.221461838668755,0.014645259,-174.0114239438565,-61.82893834153615,-109.452095,0.1727809,9.887773,0.8611927,1.0112743
2747624719669805440,5.647584873255307,6.15997231788266,7.251333066459977,0.018068714,-41.49802636439312,-46.8484268140037,-40.034996,0.6892304,9.993967,0.7258854,0.9830311
6759456192288661120,289.8558185828904,-29.021036072951105,13.997570404064678,0.036225192,-140.26894875030547,-1.5382735944505213,42.696907,0.2281792,8.000137,0.6329174,1.0968419
1172986874554943488,218.4240528714405,8.322087550451409,12.62619391662328,0.033262245,-50.78791967246819,16.364756959472967,-25.87564,0.27045318,8.24352,0.65060997,1.0475088
5538755538206541440,116.64788878221461,-38.1120860339557,6.807276900505327,0.012137762,-39.76228246848498,20.848847492524747,26.24915,0.22844584,9.699578,0.66574,0.9479798
1889509740197911168,343.8787645072786,31.554029748071454,10.309654862819608,0.019748528,-9.99646056851113,-41.88325318749975,-21.951626,0.16476351,8.717078,0.87255955,1.0555857
528459858505011712,0.03295665763857029,66.93332386578973,15.295121397451963,0.012159852,102.81405905320743,-23.47118962730536,-1.114439,0.16968143,8.715127,0.83417606,0.90543926
3319596479531147392,87.06271949379361,3.8986499806206183,11.50668941028962,0.028397745,-27.370344029438314,-66.14979507241455,-101.34633,0.14500763,7.6580057,0.668417,1.0927191
4325789119489966080,250.21597424037674,-16.371770213715706,8.166812805810801,0.016239837,30.973064973052793,4.4764981399156625,27.39004,0.13804077,9.271927,0.94488907,0.99442255
914400740637960448,127.42090966386046,40.027749069712634,7.4951729190356335,0.015165257,2.563885124284706,-82.71028099269967,-40.9598,0.18249229,9.787241,0.72907543,1.0321366
87952756900029568,39.41347956054783,20.484621592176982,7.478436402794796,0.020777797,-10.295614897968381,-16.187007640857967,10.654158,0.30827284,9.699365,0.6986637,1.0789675
334041188822986368,41.19364542603911,38.39119846463672,7.165970995225383,0.021110617,44.02791174444715,15.6216232941996,27.869545,0.49407864,9.925355,0.6840191,1.090839
1203472655502425088,240.4692357956506,19.80583329848657,6.833364676989225,0.017112369,-12.029188484096325,-1.2183674744738082,-19.96503,0.3346357,9.852837,0.6851578,0.98992306
3560030123150672128,168.37026065899346,-15.268555066225929,12.779396884600768,0.021973751,-87.345031942114,-19.31990523759885,-2.5300934,0.28240845,8.783922,0.7266054,0.9605039
1374185888847485440,234.7035111810675,34.674964156357966,7.782462365558816,0.021638481,-6.910153517439321,-16.729792387948187,2.5933855,0.12836367,5.842829,1.2057052,0.9634264
460732897173581312,43.62218565084461,57.520734775145094,14.148748574826524,0.01713876,-62.47137132428007,41.58539206596211,-52.447044,0.775088,9.771947,1.0275545,1.2853826
364936877150585728,9.093069344945013,33.644222359540095,7.607760387390986,0.027906673,12.847315884013758,-13.22190952863481,8.74885,0.5743128,8.376439,0.3945341,1.0173836
2204252189262656640,327.7407377951699,61.61574812722932,7.555715220571227,0.015380285,25.12048127456624,9.311556948115474,-18.702768,1.3447009,8.587142,0.48854446,0.90265435
5238800073161376640,164.13504688504003,-65.30227029763503,6.9818564328683586,0.014240415,-59.308253262550195,48.31468138550719,16.767103,0.18270741,9.035856,0.74058914,1.0637498
2171886866212509952,319.84390028032277,50.22391678197635,6.765032945561576,0.013123026,58.30089332094353,12.911289465996731,-14.475373,0.18086931,9.17366,0.6366148,0.9253471
643439431550053632,147.41408693726868,25.6028064507189,10.182624626247858,0.019939287,20.630092115413035,10.20956111193734,-3.3185806,0.15200461,9.801085,0.90894985,1.0432906
2772447745151191936,0.2284290126840509,16.395799425003943,6.9348311202553035,0.02325083,11.048348528311106,13.252421217632149,22.451101,0.25997797,9.469255,0.6029215,1.0994126
