specObjID,plate,mjd,fiberID,ra,dec,z,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,oiii_5007_flux,oiii_5007_flux_err,nii_6584_flux,nii_6584_flux_err,lgm_tot_p50,lgm_tot_p16,lgm_tot_p84,sfr_tot_p50
300662581104764928,267,51608,172,148.40568,-0.041013942,0.1110355,661.7244,6.191997,135.8446,3.07524,62.87858,2.784092,257.8566,4.055047,10.5958,10.50155,10.69852,0.9414937
300662855982671872,267,51608,173,148.24054,0.11791934,0.08234423,205.8799,3.045944,46.9252,2.253267,16.82545,2.152422,71.37787,2.146207,10.16364,10.08866,10.25352,0.3407368
300664230372206592,267,51608,178,148.12516,-0.41786911,0.05177494,151.0803,4.412542,32.35971,3.28867,19.38296,3.56437,102.9211,4.279146,10.55623,10.4666,10.65234,0.0322901
300665055005927424,267,51608,181,147.8307,-0.17603576,0.03704123,142.7995,2.539015,38.72056,2.020909,61.89884,2.543088,20.31067,1.559555,9.11881,9.031665,9.227972,-0.6792246
300665329883834368,267,51608,182,147.72827,0.13585898,0.08011292,166.6004,3.439218,48.60486,2.687743,33.17283,2.81045,63.6263,2.676329,10.23796,10.14023,10.33438,-0.2570093
300665604761741312,267,51608,183,147.92467,-0.23894113,0.06465202,302.0594,3.924648,66.28398,2.594217,28.85373,2.583353,115.9089,2.801136,9.972538,9.880946,10.06606,-0.07868595
300666429395462144,267,51608,186,147.86306,-0.16839547,0.1258022,322.898,4.425548,68.62122,2.804698,14.56087,2.467841,107.7153,2.848806,10.67832,10.59114,10.78139,0.9499127
300666979151276032,267,51608,188,147.78785,0.0098501986,0.1327755,213.6901,5.589685,41.74068,3.397546,71.88594,4.524001,219.5685,5.208125,11.03869,10.92292,11.14492,0.05964404
300667254029182976,267,51608,189,147.90346,-0.3177735,0.0792563,150.9513,3.859812,34.89052,2.978564,26.64145,3.100027,89.92256,3.384989,10.64978,10.55296,10.74464,-0.1255503
300668353540810752,267,51608,193,147.85775,-0.04388436,0.07448252,113.5525,2.372455,29.64138,1.916025,10.94909,1.784128,37.02156,1.673235,9.783442,9.709517,9.875787,-0.07528552
300669727930345472,267,51608,198,147.81045,0.046493486,0.1333251,242.1171,3.539927,44.05736,2.231546,11.61989,2.240019,125.6245,2.698405,10.68994,10.58842,10.78647,0.9699833
300670277686159360,267,51608,200,147.77579,0.05411649,0.08020487,167.4065,2.650855,45.88344,2.083282,13.65809,1.842152,56.78626,1.834561,9.930161,9.848987,10.0285,-0.05630505
300672751587321856,267,51608,209,147.90662,-1.1703902,0.06287614,151.5709,2.673202,39.58074,1.982732,15.4572,1.973304,51.24837,1.807892,9.807639,9.731225,9.899595,-0.1488666
300674125976856576,267,51608,214,147.80929,-0.72849148,0.03680692,323.2633,3.871348,70.00838,2.275418,27.10915,2.110068,108.3483,2.333258,10.06454,9.97729,10.15662,-0.200828
300675775244298240,267,51608,220,147.65921,-1.0037984,0.03727411,172.9532,2.501132,46.19492,1.896508,26.81836,1.894686,50.81336,1.801032,9.590242,9.52142,9.681688,-0.2371874
300676325000112128,267,51608,222,147.64572,-0.27665868,0.06367001,270.1227,4.424151,59.54145,3.084947,27.02074,3.017359,117.5956,3.327346,10.22881,10.13387,10.32212,-0.06385112
300676599878019072,267,51608,223,147.82997,-0.44150459,0.08107782,89.55761,2.406978,17.90499,1.967553,16.80273,2.139389,40.15483,2.101715,10.52183,10.41883,10.63025,0.009345332
300678249145460736,267,51608,229,147.86931,-0.56269163,0.0371546,732.1072,6.706946,147.4689,3.155749,68.83253,2.763731,215.644,3.309934,9.880125,9.791718,9.970487,-0.05909066
300678798901274624,267,51608,231,147.8548,-0.36901139,0.07910439,367.6431,4.601235,76.19621,2.945373,21.31556,2.582665,138.4123,3.062431,10.49521,10.41067,10.5903,0.6323105
300679073779181568,267,51608,232,147.7359,-0.31801106,0.05252608,257.3629,3.982412,65.85088,2.673676,24.48704,2.558568,95.99925,2.815305,9.910865,9.82613,10.00735,-0.1872817
300682372314064896,267,51608,244,147.40154,-0.83309354,0.08136618,354.9441,4.05916,77.33115,2.755032,24.42945,2.396262,113.7861,2.519552,10.13407,10.04639,10.22901,0.2234096
300685670848948224,267,51608,256,147.60714,-0.75427855,0.1256663,178.9259,3.338372,48.07443,2.419599,29.85422,2.328833,78.98722,2.500422,11.07409,11.04677,11.13667,0.7976806
300685945726855168,267,51608,257,147.52334,-0.84953021,0.09255436,240.4535,3.223991,56.27959,2.139345,15.56774,1.923998,71.10073,1.8552,9.848537,9.777802,9.941079,0.201619
300686770360576000,267,51608,260,147.42829,-0.84007574,0.08097252,73.12326,4.779845,31.29603,4.112629,37.87999,3.802993,63.11119,3.921458,10.87984,10.7875,10.96304,-0.9462859
300687594994296832,267,51608,263,147.43725,-0.34209863,0.09523784,78.36694,2.611777,19.99411,2.19906,42.78285,2.72123,44.62761,2.202727,10.51907,10.42279,10.61689,0.2226197
300688969383831552,267,51608,268,147.56782,-0.28138654,0.1259008,121.7341,3.701471,30.5525,2.743062,21.48228,2.88918,88.82385,3.179532,10.73571,10.6389,10.83502,-0.06031256
300691993040807936,267,51608,279,147.4905,-0.31634141,0.06365392,205.4111,3.441482,49.79659,2.463042,14.78505,2.39604,72.0042,2.355003,10.14175,10.06406,10.23778,0.2553846
300695291575691264,267,51608,291,147.07152,-1.2306963,0.06696795,213.6567,3.545455,57.40089,2.835768,49.01106,3.024706,69.56985,2.487296,10.08787,9.997892,10.18643,-0.06720676
300695566453598208,267,51608,292,147.22992,-0.89837162,0.08512671,171.8185,2.670748,43.74771,2.293757,42.19922,2.544891,40.58176,1.791486,9.983566,9.917219,10.07059,0.4029852
300696391087319040,267,51608,295,147.07786,-0.87301304,0.06685378,153.4416,3.742943,40.20667,3.001977,29.25554,3.328949,78.76233,3.169369,10.63173,10.53671,10.73452,0.03470102
300698040354760704,267,51608,301,146.78847,-0.31065752,0.05661373,86.15946,2.05165,21.42213,1.931363,20.60324,1.93604,15.16521,1.368317,9.405702,9.318319,9.504146,-0.3492937
300698864988481536,267,51608,304,147.34191,-0.54030367,0.1253882,375.5125,4.464956,87.45477,2.895989,29.80406,2.606321,132.4469,2.958981,10.3644,10.28335,10.4509,0.6928027
300699139866388480,267,51608,305,147.36287,-0.32793275,0.036578,190.5719,2.972147,49.47713,2.046206,51.20166,2.374477,43.35619,1.888904,9.297723,9.220586,9.399889,-0.5551799
300699414744295424,267,51608,306,147.22073,-0.29316914,0.08420008,80.78886,6.229854,25.76162,4.800033,47.07151,5.371298,125.7663,6.366876,11.29601,11.20166,11.38529,-0.9864712
300700239378016256,267,51608,309,147.39152,-0.24981181,0.03620402,181.898,2.998813,41.81347,2.17581,16.31828,2.09271,59.38943,2.069721,9.793032,9.703703,9.886352,-0.4782557
300701613767550976,267,51608,314,147.40538,0.11135887,0.06903543,240.6416,3.406973,63.58613,2.517336,20.62229,2.343444,90.13706,2.346674,9.954155,9.874044,10.04603,-0.05035771
300702713279178752,267,51608,318,147.49765,0.10419984,0.08416865,77.96598,1.978819,22.90193,1.92491,20.20629,2.191805,16.92961,1.493205,9.928359,9.847779,10.02784,0.05157023
300703263034992640,267,51608,320,147.37888,-0.38506069,0.1163653,396.0972,4.593658,90.2422,2.710786,67.93123,2.764414,104.9147,2.447429,10.1613,10.09324,10.25238,0.6751044
300705462058248192,267,51608,328,147.24571,1.1384966,0.02552898,318.014,3.685425,82.50459,3.035689,113.5187,3.009628,61.67018,1.792972,9.284393,9.167809,9.409682,-1.020794
300705736936155136,267,51608,329,147.19636,1.0532201,0.02726925,283.4354,7.783105,80.64535,5.582968,112.5854,6.458562,174.2049,7.089195,10.3834,10.29413,10.47823,-0.1630996
300707111325689856,267,51608,334,147.30638,1.1777612,0.02502265,132.1454,3.792178,35.75417,3.186168,24.1864,3.934504,71.00978,3.572607,9.871923,9.787072,9.972424,-0.3139794
300707935959410688,267,51608,337,147.20183,0.92040828,0.02855049,43.80646,1.709719,14.86939,2.184654,17.43116,2.150306,7.199251,1.244774,9.082833,9.013775,9.17522,-0.655131
300710959616387072,267,51608,348,146.7729,0.70115846,0.03038891,138.2226,2.703249,35.16845,2.906108,79.2635,3.595001,12.66583,1.563434,8.756393,8.702564,8.823506,-0.6856732
300712883761735680,267,51608,355,147.37271,0.24256335,0.06938305,82.7048,2.703203,18.74982,2.730434,13.45825,2.559514,56.70716,2.552496,10.66269,10.54961,10.76558,-0.03002499
300713708395456512,267,51608,358,147.30934,0.3442723,0.07294767,277.6913,3.502074,81.46915,2.689712,77.41117,2.920129,69.25172,2.054905,9.863623,9.790909,9.982266,0.4332767
300718106441967616,267,51608,374,147.64263,0.78011335,0.08081359,190.4596,3.089953,34.71544,2.219832,19.16951,2.293681,69.0127,2.267645,10.56999,10.47719,10.66936,0.463352
300719205953595392,267,51608,378,147.56153,1.2298604,0.09892269,115.2665,4.22546,24.34726,3.657398,33.40894,4.282706,79.28927,4.614231,10.84768,10.74955,10.94357,0.2597745
300719755709409280,267,51608,380,147.45014,0.75806793,0.07320447,362.7931,3.921815,91.86626,2.596873,26.23361,2.241884,107.428,2.237974,10.02805,9.952782,10.11686,0.2616978
300721130098944000,267,51608,385,147.50009,0.64493882,0.09785258,240.6636,3.711795,65.26759,2.791241,16.21121,2.644735,105.8659,2.879528,10.31192,10.22673,10.41031,0.3806043
300725803023362048,267,51608,402,147.66407,1.210253,0.06303807,240.7912,3.219587,70.18707,2.467898,32.88492,2.117299,59.7957,1.729674,9.647291,9.581315,9.738261,0.07690421
300726077901268992,267,51608,403,147.8556,0.93210938,0.1164241,320.3292,4.8383,73.24532,3.136828,17.83123,3.171563,127.1261,3.684787,10.60441,10.50897,10.70076,0.6489584
300726627657082880,267,51608,405,147.62725,1.220489,0.1306843,467.7469,5.964449,91.38157,3.619728,144.1277,4.439923,262.4843,4.834754,10.87177,10.7612,10.96497,0.5989978
300727452290803712,267,51608,408,147.72594,1.1926648,0.02833657,403.5322,4.124889,133.7764,3.078757,352.6557,4.84404,33.18724,1.488544,8.596456,8.530986,8.68104,-0.68762
300729651314059264,267,51608,416,147.74024,0.86319252,0.02513117,794.5677,6.912191,187.697,3.635218,75.86851,2.874546,250.4049,3.240401,9.507603,9.428089,9.606095,-0.4206373
300730201069873152,267,51608,418,147.83541,0.89975941,0.02049324,115.8531,2.00572,36.34275,2.087453,68.23159,2.394264,11.30907,1.085533,8.511279,8.446169,8.598856,-1.202332
300733224726849536,267,51608,429,147.67103,0.66726577,0.08665648,255.3856,3.346963,79.70146,2.681105,46.05843,2.557864,81.54813,2.078593,9.800471,9.731092,9.896713,0.1019466
300734873994291200,267,51608,435,147.86563,0.5020026,0.08063073,245.1226,5.412045,37.91085,3.699154,25.22724,3.975001,163.3945,4.9493,11.08662,10.98842,11.1826,-0.2130616
300735698628012032,267,51608,438,147.7793,0.22625902,0.07421976,190.1765,2.604056,58.66723,2.142268,77.76672,2.446718,34.95163,1.404765,9.479727,9.398656,9.616268,0.1849088
300736248383825920,267,51608,440,147.86458,0.25588937,0.0858379,522.236,4.921081,99.44359,2.754525,113.2058,3.001092,164.933,2.662507,10.84727,10.74851,10.94945,0.6696789
300738172529174528,267,51608,447,147.82756,1.1323062,0.08834895,298.9723,3.822321,58.42739,2.69111,18.29012,2.579597,108.2495,2.591106,10.30523,10.21202,10.40175,0.3813092
300738447407081472,267,51608,448,147.89586,1.1120728,0.02054176,182.9019,10.22667,67.62199,7.579397,87.11272,8.168595,74.39542,8.984309,10.37194,10.28106,10.45588,-1.500359
300739272040802304,267,51608,451,147.99447,0.98467764,0.0466621,563.0275,5.93625,206.2887,3.679489,316.7859,4.590294,116.5738,2.399572,9.149796,9.06491,9.284305,-0.4352404
300739821796616192,267,51608,453,147.96838,0.76446076,0.1427079,234.954,3.251319,53.53412,2.471125,14.18542,2.209085,80.6431,2.562717,10.48629,10.40199,10.58005,0.6909093
300740646430337024,267,51608,456,147.99331,0.93640433,0.0880089,258.7148,3.512493,56.74957,2.61239,25.94346,2.54135,79.41491,2.277211,10.19501,10.10859,10.29358,0.2724679
300741745941964800,267,51608,460,147.9313,0.95214425,0.02719792,103.7139,2.066362,22.88308,2.1467,69.57492,2.583532,9.762487,1.116325,8.727859,8.669301,8.813364,-0.8434943
300742845453592576,267,51608,464,147.95132,0.60521717,0.03107532,54.51644,1.621801,15.57128,1.799573,16.57702,1.805128,6.72329,1.084199,9.202699,9.111903,9.299096,-1.205593
300744769598941184,267,51608,471,148.06874,0.5475899,0.0766883,121.9495,2.165179,40.76297,1.8557,29.04739,2.110308,31.1424,1.498663,9.756457,9.685003,9.847955,-0.05414481
300745594232662016,267,51608,474,147.89718,0.43473978,0.02063313,1615.863,12.72154,491.2562,5.860299,465.3918,5.990117,311.3021,3.726539,9.396223,9.303869,9.498045,-0.390406
300746143988475904,267,51608,476,147.90535,0.41213467,0.0935129,125.0809,2.680183,29.65475,2.378293,20.45291,2.368426,37.05072,1.940552,10.25833,10.17151,10.35999,0.2468232
300748068133824512,267,51608,483,148.24725,0.50288721,0.03552244,1489.198,11.72215,435.304,6.524838,1136.897,11.18169,132.2474,2.88816,9.228323,9.173508,9.309336,-0.02136666
300748617889638400,267,51608,485,148.18812,0.75165767,0.02616739,2008.508,14.68418,652.4969,7.216549,2147.528,17.18211,139.4422,2.398625,8.485353,8.36093,8.651177,-0.2876188
300749992279173120,267,51608,490,148.23848,0.54952673,0.07917745,225.959,2.833634,57.90806,2.152777,35.79316,1.966972,60.37647,1.607021,9.782539,9.71111,9.876727,0.1033481
300750816912893952,267,51608,493,148.14636,0.24905748,0.08185273,1902.939,12.50428,328.7025,4.390118,429.9758,5.213962,548.7486,4.649296,10.12967,10.09712,10.30201,1.242481
300753565691963392,267,51608,503,148.41382,0.59534421,0.09474918,560.9105,5.524244,153.242,3.417337,77.42367,2.950464,151.5102,2.605667,9.939402,9.838399,10.09711,0.3918995
300754115447777280,267,51608,505,148.33526,0.72067232,0.02078303,282.2596,3.608432,94.89962,3.100027,114.8077,3.430614,53.88492,1.957381,8.857337,8.789945,8.955684,-0.8698019
300754665203591168,267,51608,507,148.4297,0.66652892,0.09665815,31.83925,2.686687,13.7003,2.717071,14.98844,2.667522,19.21963,2.259088,10.55641,10.46264,10.65306,-0.2511294
300755489837312000,267,51608,510,148.39516,0.59630101,0.09438431,94.46148,4.389953,23.86093,3.829411,58.24282,3.94381,88.80113,3.738286,10.99036,10.89863,11.08006,-0.616134
300758238616381440,267,51608,520,148.44366,0.49440186,0.02076184,627.834,5.328325,223.9737,3.956278,625.7214,7.005453,48.6262,1.57941,8.802424,8.759869,8.855371,-0.5913914
300758513494288384,267,51608,521,148.06238,1.2082125,0.09917402,98.60318,4.182631,19.00392,3.773029,147.8519,5.228453,123.3741,4.67048,10.6705,10.56758,10.77509,-0.4675722
300758788372195328,267,51608,522,148.04775,1.0954677,0.0202142,1482.796,14.15764,280.2601,6.561121,71.1323,5.903343,902.1597,10.57504,10.48113,10.38939,10.57943,-0.09926607
300759063250102272,267,51608,523,148.04667,1.1789327,0.06115794,294.662,5.588205,43.4965,4.131476,33.7829,4.214995,169.3631,4.903591,10.85309,10.75951,10.94508,-0.2798376
300760162761730048,267,51608,527,148.23259,1.0715144,0.09863139,295.8098,3.395192,90.64887,2.481857,92.23936,2.748619,73.01641,1.967893,9.838661,9.780648,9.923796,0.3127707
300760437639636992,267,51608,528,148.16127,1.1031797,0.06287378,93.78834,2.199248,27.30935,1.820855,22.63283,1.943323,20.37842,1.333207,9.542772,9.471795,9.635749,-0.1874999
300760712517543936,267,51608,529,148.10327,1.2529087,0.08115898,1821.166,13.49144,294.9541,4.768464,125.9498,4.056274,839.2515,7.293208,10.82232,10.72488,10.93087,1.471289
300761262273357824,267,51608,531,148.07488,0.88948517,0.04655245,70.88,2.088715,19.00775,1.633041,16.89259,1.695655,20.00998,1.388493,9.58652,9.509115,9.682005,-0.3586956
300761537151264768,267,51608,532,148.18634,1.0591506,0.04833083,183.4266,2.86227,53.02825,2.264342,33.23087,2.341923,42.86845,1.901507,9.638206,9.556543,9.742972,-0.2069229
300762636662892544,267,51608,536,148.05468,0.92452048,0.04688425,163.4166,3.28244,26.77592,2.200272,12.66671,2.209862,67.60773,2.400674,9.981749,9.888005,10.08129,-0.134413
300764011052427264,267,51608,541,148.52474,0.65054949,0.03454532,475.1909,4.81842,129.862,3.066569,51.63588,2.498042,147.078,2.432759,9.800086,9.727224,9.900822,0.1557378
300764835686148096,267,51608,544,148.54249,0.60547208,0.03512238,578.2524,5.73483,136.3546,3.132781,208.4404,3.787976,119.8987,2.610343,9.507027,9.428754,9.602949,-0.340394
300765935197775872,267,51608,548,148.55894,0.63831949,0.03467124,568.1908,5.560901,103.9492,3.017,25.56212,2.511547,221.4088,3.432079,10.29606,10.21517,10.38898,0.4097604
300766484953589760,267,51608,550,148.64297,0.69178339,0.03460572,30.74401,1.404338,12.34943,1.697297,15.28888,1.80099,5.731369,1.06876,8.854539,8.782349,8.955226,-0.7284839
300766759831496704,267,51608,551,148.60823,0.60640483,0.07965201,83.65855,2.208812,22.88907,1.997719,9.92093,1.821951,28.64763,1.53718,10.19154,10.11493,10.28403,0.2940627
300769508610566144,267,51608,561,148.34836,1.0864122,0.09367687,211.3983,3.480358,41.23113,2.439424,13.67821,2.447318,143.802,3.032281,10.38316,10.29026,10.48153,-0.1831578
300771157878007808,267,51608,567,148.32598,0.88944426,0.09498237,258.3044,3.310326,56.68415,2.169563,38.59486,2.262063,105.9083,2.231333,10.17574,10.08394,10.2738,0.1972916
300771707633821696,267,51608,569,148.30144,0.97190834,0.09804763,311.0261,3.703207,78.53085,2.662092,19.06509,2.353613,108.5181,2.438461,10.21005,10.12421,10.30054,0.2984565
300773082023356416,267,51608,574,148.55166,0.80530386,0.02883614,375.5454,4.486389,88.90245,2.86814,21.49068,2.522044,139.5597,3.081744,9.670417,9.580297,9.762299,-0.45968
300774456412891136,267,51608,579,148.44052,0.78675317,0.02051127,386.9496,3.878381,111.6566,2.686309,230.4097,3.674206,42.9607,1.392396,8.584379,8.516062,8.679173,-1.120883
300775281046611968,267,51608,582,148.92037,0.54011713,0.04658309,551.4218,5.021487,211.7393,3.257212,578.579,5.857135,53.89565,1.515585,8.650187,8.555486,8.742856,-0.2673076
300775555924518912,267,51608,583,148.85481,0.54131065,0.09519172,88.99931,2.306907,22.79305,1.984416,15.1907,2.170213,45.33305,1.993226,10.34308,10.21027,10.4769,-1.247347
300775830802425856,267,51608,584,148.8171,0.5629577,0.06268381,125.5628,4.048922,24.33388,2.88429,19.21826,2.990637,57.85829,3.360934,11.041,10.94328,11.14388,0.1870522
300776380558239744,267,51608,586,148.89918,0.70034673,0.03461061,405.3625,3.727412,133.0558,2.657568,354.7021,4.204065,22.61897,1.14044,8.523927,8.404814,8.688051,-0.1232342
300777205191960576,267,51608,589,148.81045,0.61289957,0.04755318,330.7124,3.748957,104.6024,2.539125,137.3915,3.006269,56.0465,1.70088,9.214755,9.14758,9.30654,-0.5058416
300777480069867520,267,51608,590,148.86002,0.74859553,0.08944283,158.5138,2.67717,40.13844,2.189026,14.58842,2.167369,77.83401,2.174662,10.26641,10.17104,10.36053,0.08431192
300778854459402240,267,51608,595,148.72043,0.38881386,0.09474451,310.0363,3.695294,61.87346,2.450828,16.26287,2.270177,154.3787,2.744055,10.53776,10.44273,10.64042,0.6403877
300780228848936960,267,51608,600,148.80535,0.48843689,0.07153107,807.9829,6.445383,253.1404,3.920272,486.0197,5.47638,111.2496,2.036048,9.490767,9.362554,9.677738,0.3063344
300781053482657792,267,51608,603,148.75745,0.96953324,0.0629528,366.8863,4.550111,78.1082,2.995414,15.43292,2.703936,194.0781,3.357604,10.71517,10.62752,10.8111,0.7502728
300782427872192512,267,51608,608,148.63264,1.0879794,0.1247545,248.6414,3.321208,61.9308,2.218984,21.10355,2.227959,76.84927,2.218026,10.25037,10.15856,10.40684,0.6984149
300783252505913344,267,51608,611,148.76194,0.75748407,0.04713756,302.2073,4.23329,86.11896,3.127371,59.23248,2.909816,78.71181,2.27281,9.616385,9.552298,9.706693,0.05454562
300786001284982784,267,51608,621,148.92474,0.22252607,0.03546179,420.5194,4.622836,106.9028,2.950669,202.5237,4.078989,88.06135,2.256118,9.520961,9.435987,9.618425,-0.3285406
300786551040796672,267,51608,623,148.97539,0.33293438,0.04747811,291.8169,3.847029,81.85916,2.532189,33.10904,2.345544,103.7394,2.461523,9.785173,9.717001,9.871798,6.704271e-17
300786825918703616,267,51608,624,149.041,0.32583021,0.03545549,152.9519,2.461179,48.14282,2.230792,71.70038,2.71929,24.89766,1.528388,9.299997,9.250948,9.357688,-0.1156168
300787375674517504,267,51608,626,149.06013,0.50943641,0.08021554,391.5531,4.375581,99.94367,2.916342,34.20815,2.691606,152.1624,2.828011,10.08694,10.00045,10.17871,0.1726641
300788750064052224,267,51608,631,149.07411,0.57468091,0.0650007,1948.772,14.13681,404.4327,5.153185,413.2411,5.431853,634.2519,5.488029,10.08703,9.923734,10.22604,0.7592734
300789024941959168,267,51608,632,149.11525,0.30553309,0.08655048,485.7838,4.832771,61.75042,2.546633,24.64422,2.392589,327.8547,3.630581,10.59083,10.49096,10.68793,-0.005618804
300789849575680000,267,51608,635,149.03238,0.28812968,0.1269907,312.8085,4.478615,67.13624,2.630679,20.86701,2.679077,111.648,2.996014,10.49552,10.40271,10.59465,0.7546034
300790674209400832,267,51608,638,149.00909,0.44023281,0.08823899,429.9605,4.337895,120.2159,2.949283,147.9382,3.446869,83.39346,2.028704,9.909039,9.817814,10.04338,0.3079281
301741477308950528,268,51633,1,150.0698,-0.97445885,0.06874236,878.3365,7.679183,256.4054,4.280243,610.9689,6.511196,114.4482,2.177,9.106053,8.998894,9.293658,0.09032455
301743676332206080,268,51633,9,150.01692,-0.58805614,0.04600773,419.6267,5.200779,93.89392,3.123051,19.20123,2.606654,133.8887,3.130474,9.907157,9.820089,10.00038,-0.0634144
301745325599647744,268,51633,15,150.34628,-0.63458886,0.09237399,338.8247,4.646174,74.67306,3.079823,16.87775,2.965215,140.4263,3.540036,10.77462,10.68707,10.8724,0.8378403
301746974867089408,268,51633,21,150.44875,-0.38537523,0.0904035,354.1077,4.60586,70.86655,3.460815,344.1903,5.725019,202.2737,3.488322,10.51837,10.4229,10.61237,0.115815
301747249744996352,268,51633,22,150.37263,-0.44165289,0.09158873,200.6974,3.06337,46.71999,2.422739,16.45599,2.413144,69.58862,2.258788,10.18547,10.10421,10.28489,0.3645708
301748349256624128,268,51633,26,150.38232,-0.18610224,0.08745652,194.2369,3.766193,27.90254,2.748427,40.16806,3.181441,206.1471,3.774476,10.60459,10.5043,10.70717,-0.3665633
301748899012438016,268,51633,28,150.51385,-0.21379652,0.04516219,113.3944,2.775391,30.90452,1.977475,37.62562,2.074425,24.35784,1.477183,9.251246,9.19556,9.33003,-0.2652694
301750548279879680,268,51633,34,150.44798,-0.16134973,0.06505554,149.2251,3.075001,27.10853,2.193411,21.11656,2.406235,70.10525,2.614192,10.42206,10.32574,10.52066,-0.7372938
301751647791507456,268,51633,38,150.47062,-0.12517918,0.03283051,151.1079,7.748601,45.61246,5.380959,95.64,6.192943,146.4963,7.47864,10.63039,10.54179,10.7116,-1.618128
301752747303135232,268,51633,42,149.79426,-0.8594179,0.1045381,367.2041,5.242109,79.74321,2.943239,19.22576,2.624943,223.8131,4.919735,10.49853,10.38771,10.62582,0.5617778
301753571936856064,268,51633,45,149.91718,-0.74347471,0.0354549,335.107,4.096743,64.6968,2.489207,19.22739,2.231221,112.8126,2.7128,9.880773,9.790584,9.972001,-0.09535272
301754121692669952,268,51633,47,149.91562,-0.7848048,0.09454266,238.5995,3.186757,57.1456,2.308317,19.07742,2.171837,75.55002,2.119354,10.15134,10.08037,10.2443,0.4329053
301756320715925504,268,51633,55,149.79936,-1.0282642,0.1009298,78.37866,2.289528,18.41115,1.854182,12.20515,2.020533,28.65302,2.747892,10.69131,10.57278,10.84729,0.3364407
301760718762436608,268,51633,71,150.301,-0.006601762,0.03264355,128.2808,2.394579,27.99174,1.952725,22.77008,1.986404,32.7762,1.698053,9.28467,9.200379,9.384112,-0.7312996
301761268518250496,268,51633,73,150.359,0.082449834,0.03266715,154.1149,2.555123,31.06005,1.878894,19.06136,1.786409,45.89472,1.740022,9.630978,9.543975,9.728466,-0.5311669
301761818274064384,268,51633,75,150.29487,-0.10716579,0.09199978,710.4791,6.351629,200.2337,3.369928,211.9003,3.825894,169.5144,2.66513,9.797049,9.743414,9.872291,0.4707875
301762368029878272,268,51633,77,150.31918,-0.030709698,0.03270648,325.8842,3.751862,86.29787,2.600488,155.9731,3.666002,48.87628,1.723623,8.880196,8.826972,8.955033,-1.090852
301762642907785216,268,51633,78,150.34506,-0.1570532,0.09086309,182.9527,2.839248,39.43608,2.04968,23.87024,2.8085,55.98114,2.025812,10.18891,10.10198,10.28587,0.3159702
301766766076389376,268,51633,93,149.67279,-0.44755657,0.08149754,158.9809,2.400363,43.76684,1.934761,22.72418,1.883693,42.66686,1.619133,9.816175,9.743278,9.905418,0.01581639
301771164122900480,268,51633,109,150.20822,-0.14916317,0.04281429,305.8771,3.961233,75.59972,2.640663,12.83736,2.253856,117.3492,3.245783,10.24981,10.16092,10.33467,-0.002765471
301771988756621312,268,51633,112,150.23171,0.086507759,0.03274609,361.5466,4.882787,59.74278,2.846905,21.22882,2.70054,163.9825,3.77909,10.24053,10.14958,10.33739,0.1189493
301772538512435200,268,51633,114,150.25565,-0.063820756,0.09239345,266.9763,4.087619,62.51258,2.953876,20.15755,2.906842,118.8978,3.258107,10.641,10.55074,10.73563,0.4350625
301774462657783808,268,51633,121,149.43835,-1.0835669,0.0848731,133.3562,7.429982,27.22198,4.97001,56.82618,5.258578,99.67264,6.555888,11.06528,10.97956,11.15472,-1.021594
301775562169411584,268,51633,125,149.23826,-0.77788891,0.1254833,246.018,3.446709,42.82127,2.159318,17.8418,2.034689,99.37981,2.549941,10.74429,10.61304,10.87998,0.8961826
301776936558946304,268,51633,130,149.2899,-1.1391807,0.03273103,90.21249,2.016093,28.64391,1.947046,15.18732,1.749837,24.84239,1.457987,9.235268,9.179499,9.309093,-0.3520504
301778585826387968,268,51633,136,149.3282,-0.47076727,0.08837859,275.9362,3.460713,62.26284,2.279772,16.22207,2.130393,92.25349,2.305222,10.34083,10.25812,10.4381,0.4361416
301779135582201856,268,51633,138,149.44566,-0.6958272,0.0937748,66.83553,3.791213,20.31474,3.399639,165.2497,4.262227,87.51591,3.23341,10.77127,10.67322,10.87097,-1.425267
301779410460108800,268,51633,139,149.55485,-0.67151591,0.03282471,75.67236,1.861429,19.92695,1.788812,23.07946,1.809614,13.61429,1.255922,9.05108,8.975402,9.149763,-0.7039508
301781884361271296,268,51633,148,150.18439,-0.031021588,0.08827484,146.5363,2.762363,23.97026,2.063216,35.55265,2.400281,85.52791,2.384567,10.50967,10.40766,10.61327,-0.1608541
301782159239178240,268,51633,149,149.96619,-0.34525963,0.08772417,71.42527,1.84292,14.99787,1.67101,8.135857,1.578449,21.14782,1.385977,10.11281,10.02178,10.21323,0.05484781
301782434117085184,268,51633,150,150.14725,-0.049772248,0.0914688,141.9309,2.763535,21.67218,2.142093,51.25844,2.791431,83.99052,2.404024,10.53069,10.42881,10.63652,-0.08212341
301782708994992128,268,51633,151,150.00629,-0.23570428,0.09126621,279.7733,3.134969,72.18984,2.150751,49.25061,2.395111,90.95322,1.893103,9.990554,9.923459,10.08738,0.4828245
301784908018247680,268,51633,159,149.94785,0.027582261,0.1402985,167.4758,3.517955,35.09498,2.599133,58.94191,3.292383,80.79646,2.553179,10.69126,10.59747,10.77985,-0.07622106
