tjd,aperture_difference_flux,scaled_aperture_flux,mit_difference_flux,residual
1331.740724427515,0.3529090881347656,1450.0387140571606,-623.3415302351486,2073.3802442923093
1331.761558012094,-0.4563312530517578,-71.27068777452007,46.669555337129395,-117.94024311164947
1331.782391596499,-0.5902061462402344,-322.9451574113449,968.523768936497,-1291.468926347842
1331.8032251806706,-0.4728984832763672,-102.41580229767135,-673.3551549490253,570.9393526513539
1331.8240587647256,-1.5658283233642578,-2157.0395730679766,-1207.2362177868486,-949.803355281128
1331.8448923485485,1.5361995697021484,3674.5335187365486,-656.011302981058,4330.544821717606
1331.865725932197,-0.7623119354248047,-646.4907616903573,-810.1035654703956,163.61280378003823
1331.886559515729,0.11274909973144531,998.5564661923738,-35.04104859135151,1033.5975147837253
1331.907393099027,-0.8365211486816406,-785.9983567573898,-342.8592182873491,-443.13913847004073
1331.928226682151,-1.274557113647461,-1609.4721727881679,-462.21766299068304,-1147.2545097974848
1331.949060265101,-0.6032466888427734,-347.4603713181817,392.1725118610367,-739.6328831792184
1331.969893847876,0.6079025268554688,1929.4067039950014,-771.9488697285324,2701.355573723534
1331.990727430477,0.06690788269042969,912.3785151850728,-1467.5839752387149,2379.9624904237876
1332.0115610128435,0.2188587188720703,1198.034362940238,417.45864228670166,780.5757206535363
1332.0323945950945,0.5998725891113281,1914.3110406122628,2159.691957354975,-245.3809167427121
1332.053228177112,1.4251422882080078,3465.7543985172297,1467.091576097719,1998.6628224195106
1332.0740617590145,0.11565780639648438,1004.0246102918219,575.3907065982955,428.63390369352635
1332.094895340684,0.41925048828125,1574.755427543719,698.172083302492,876.583344241227
1332.1157289221785,0.5866718292236328,1889.4946305714238,217.7839435625899,1671.710687008834
1332.136562503498,0.0455322265625,872.1939309735883,-23.360215898012882,895.5541468716012
1332.1573960846426,-0.323974609375,177.5495899258059,-204.2652943704191,381.814884296225
1332.1782296655545,-1.1555061340332031,-1385.665516883087,-371.09893828182646,-1014.5665786012606
1332.1990632463514,1.110870361328125,2874.947424666769,-50.96244179832922,2925.9098664650983
1332.2198968269145,-0.9719886779785156,-1040.666859392929,-251.02606135190928,-789.6407980410197
1332.2407304073026,-0.8246059417724609,-763.5986871250935,-2257.4494387797695,1493.850751654676
1332.2615639875162,-1.9225177764892578,-2827.588223395568,-3295.135399837824,467.54717644225593
1332.282397567555,-1.4921512603759766,-2018.5323794460237,-1328.1679234085695,-690.3644560374541
1332.3032311631946,0.48708343505859375,1702.276133611109,-830.313571570361,2532.58970518147
1332.3240647428852,-0.8613643646240234,-832.7016858690689,-1191.9059977296174,359.2043118605485
1332.3448983223416,-0.874969482421875,-858.278257581438,-227.0532924119899,-631.2249651694481
1332.365731901624,1.0521507263183594,2764.5590415548954,1648.153625690688,1116.4054158642075
1332.3865654807319,1.5636482238769531,3726.1348706940285,1773.112363629404,1953.0225070646245
1332.407399059606,0.19693756103515625,1156.8242776058405,2416.9174823238855,-1260.093204718045
1332.428232638365,0.8903465270996094,2460.3796315585837,3563.1968832827774,-1102.8172517241937
1332.449066216891,2.174152374267578,4873.835567973586,1380.760563507223,3493.0750044663628
1332.469899795243,-0.19243621826171875,424.8316159417626,1141.3019123000065,-716.4702963582439
1332.490733373419,2.6350975036621094,5740.376845498443,1363.8099665358357,4376.566878962607
1332.511566951362,-0.6411972045898438,-418.8044127258653,2438.574503805581,-2857.3789165314465
1332.53240052919,1.7766456604003906,4126.553616840625,2715.50161225798,1411.0520045826452
1332.5532341067847,-0.6405658721923828,-417.6175565311654,1134.9321171034944,-1552.54967363466
1332.574067684147,-0.8374977111816406,-787.8342189074996,1332.656422631577,-2120.4906415390765
1332.5949012613914,0.7100296020507812,2121.397725411949,481.84339935042476,1639.5543260615243
1332.6157348384031,-0.8890876770019531,-884.8193740562671,-411.3149070957579,-473.50446696050915
1332.6365684152415,-0.8470268249511719,-805.7482175441177,902.7624529586685,-1708.510670502786
1332.6574019918467,0.9863948822021484,2640.9431282247506,707.9224902440819,1933.0206379806687
1332.678235568335,-0.6603870391845703,-454.8798211091745,1455.8082826078587,-1910.6881037170333
1332.6990691445915,1.539957046508789,3681.597285212557,3061.931759970553,619.6655252420042
1332.719902720672,1.9001617431640625,4358.754322146891,1751.534113392045,2607.2202087548467
1332.74073629652,0.6988258361816406,2100.3355100413537,754.1539036381408,1346.1816064032128
1332.761569872193,0.45706748962402344,1645.8484721730672,2058.2428842003123,-412.39441202724515
1332.7824034476926,1.7988243103027344,4168.247767390383,1978.6022321159307,2189.6455352744524
1332.8032370229594,0.24000167846679688,1237.7814956237667,309.2585664362223,928.5229291875444
1332.8240705980506,-0.7976837158203125,-712.9869796079073,166.4901437005999,-879.4771233085072
1332.86573774771,1.9769535064697266,4503.116912040581,1763.7935924808091,2739.3233195597722
1332.886571322219,1.0521087646484375,2764.480156853133,1221.921913721191,1542.558243131942
1332.9074048964956,-0.7708797454833984,-662.5975835229611,9.180919664975363,-671.7785031879365
1332.9282384706567,-0.49373817443847656,-141.59281372755277,250.76732983773968,-392.36014356529245
1332.949072044583,0.4221172332763672,1580.1446869414044,681.0393917487359,899.1052951926686
1332.969905618278,0.6585197448730469,2024.563168330183,565.931760061445,1458.6314082687381
1332.9907391917975,-0.6737632751464844,-480.0261126301117,617.5009549722052,-1097.527067602317
1333.0115727651435,-0.20756912231445312,396.38292395158516,2002.9443990391057,-1606.5614750875206
1333.032406338315,1.249441146850586,3135.449809564473,2673.44626130983,462.0035482546432
1333.053239911194,1.5759429931640625,3749.248088310449,993.994221459724,2755.253866850725
1333.074073483957,0.7027549743652344,2107.721986660936,1144.988950637792,962.7330360231442
1333.094907056488,1.3501052856445312,3324.6906234245184,2041.0304765168514,1283.660146907667
1333.115740628843,0.6639232635498047,2034.7213665162394,29.047022698208366,2005.674343818031
1333.1365742009666,-0.5937862396240234,-329.6754567389934,1577.7390662314838,-1907.4145229704773
1333.1574077729156,2.7012672424316406,5864.770848841427,3173.74467052772,2691.0261783137075
1333.1782413446304,0.42076873779296875,1577.6096194802176,1752.2579535220004,-174.64833404178285
1333.199074916171,0.5411376953125,1803.8939721542938,2513.610305413301,-709.7163332590071
1333.2199084874785,1.5405120849609375,3682.640714676779,3410.72037550456,271.9203391722194
1333.2407420586119,1.7694530487060547,4113.032061824875,2458.3549372216,1654.6771246032754
1333.2615756295716,0.48540687561035156,1699.1243312088695,3045.410687948702,-1346.2863567398326
1333.2824092002395,2.459728240966797,5410.696162823263,3961.5134164785954,1449.1827463446675
1333.3032427707903,1.981801986694336,4512.231680762415,4679.388244491985,-167.15656372956983
1333.324076341109,1.465982437133789,3542.530727341742,4678.591088620522,-1136.06036127878
1333.3449099111945,1.1144695281982422,2881.713580677037,3668.466921960477,-786.75334128344
1333.3657434811055,1.1314716339111328,2913.676227563909,3431.3607247848868,-517.6844972209778
1333.386577050785,0.8204307556152344,2328.943375749163,2567.441069783324,-238.4976940341612
1333.4074106202884,-0.2619361877441406,294.17703581344307,2825.6169736732463,-2531.439937859803
1333.428244189559,1.4151973724365234,3447.0587241995104,1510.5104846901936,1936.5482395093168
1333.449077758655,-0.6458530426025391,-427.5570289532442,2159.1121140470714,-2586.6691430003157
1333.4699113275178,1.8133316040039062,4195.520360190647,2706.791499288951,1488.728860901696
1333.4907448962072,0.5772209167480469,1871.727644333545,91.4491736030609,1780.278470730484
1333.511578464606,-0.7804222106933594,-680.5366818374126,1631.3953005566718,-2311.9319823940846
1333.5324120328864,1.9227333068847656,4401.187120358608,4317.358475259074,83.82864509953379
1333.5532456009346,1.2269725799560547,3093.210637438901,3951.1382217512037,-857.9275843123028
1333.57407916875,1.0984973907470703,2851.687194651609,4036.785769314589,-1185.09857466298
1333.5949127363328,1.5867652893066406,3769.593170028658,3074.9802531692426,694.6129168594152
1333.6157463037416,0.2126007080078125,1186.2697853728355,2633.2645893918225,-1446.994804018987
1333.636579870917,2.0165271759033203,4577.51235713917,2260.8713479260236,2316.641009213146
1333.6574134379175,0.6682872772216797,2042.9253754995425,1487.5937270683953,555.3316484311472
1333.678247004685,0.7088031768798828,2119.092140719526,2541.1559958505195,-422.0638551309935
1333.6990805712205,1.4088096618652344,3435.0503211902965,3328.818125306561,106.23219588373559
1333.719914137581,1.5250816345214844,3653.6326584377402,2981.339602855901,672.2930555818393
1333.740747703709,-0.09976577758789062,599.044894116046,1508.1334830293893,-909.0885889133433
1333.761581269604,0.9182701110839844,2512.873814913285,2068.5038565543655,444.3699583589196
1333.7824148352656,1.9653301239013672,4481.26584965236,3400.621042240247,1080.644807412113
1333.803248400752,0.7751445770263672,2243.8088542060846,4103.743110506756,-1859.9342563006717
1333.824081966007,1.2502689361572266,3137.0059895901522,4223.35086514433,-1086.3448755541776
1333.844915531087,2.090618133544922,4716.7976407739625,3574.9644773432246,1141.8331634307378
1333.865749095876,1.354318618774414,3332.6113646151284,4320.57785243548,-987.9664878203516
1333.886582660491,2.258974075317383,5033.293821250015,4664.929036004995,368.36478524501945
1333.9074162248714,2.5307064056396484,5544.129635854581,3911.165837239207,1632.9637986153734
1333.928249789078,0.9209117889404297,2517.839965456062,4440.847157662188,-1923.0071922061256
1333.949083352994,0.8709278106689453,2423.8739429838424,3803.6931974012073,-1379.8192544173648
1333.969916916735,0.2057018280029297,1173.3004232694232,3290.1180669163077,-2116.817643646885
1333.990750480244,1.653573989868164,3895.1883722393895,3332.547031337911,562.6413409014785
1334.011584043519,0.9287090301513672,2532.4981773108448,2436.62816278972,95.87001452112463
1334.0324176065615,1.5968761444091797,3788.6007974851655,2818.38287711826,970.2179203669057
1334.053251169429,1.3360347747802734,3298.2391486562374,4785.872616022215,-1487.6334673659776
1334.074084732064,2.271862030029297,5057.5221816958965,3880.1392836578575,1177.382898038039
1334.094918294409,-0.12085342407226562,559.4017458121132,3143.914952949239,-2584.5132071371254
1334.1157518565785,1.9605426788330078,4472.265822314908,3638.7211554175815,833.5446668973268
1334.136585418515,0.3137035369873047,1376.3353029331251,3203.50061291273,-1827.165309979605
1334.1574189802768,0.8081607818603516,2305.876771820147,2409.143121929626,-103.26635010947894
1334.1782525417475,0.3374977111816406,1421.066514500741,2939.867123622018,-1518.800609121277
1334.1990861029865,1.4495525360107422,3511.64378093345,4207.792896685167,-696.1491157517166
1334.219919664051,1.6260490417480469,3843.4435935514325,2720.323892384744,1123.1197011666886
1334.240753224823,0.9912166595458984,2650.007697590918,3433.6285968536895,-783.6208992627717
1334.2615867854206,1.652059555053711,3892.341351639415,2365.0121086110585,1527.3292430283564
1334.282420345786,-0.27521514892578125,269.21361337386463,1714.7040376560062,-1445.4904242821417
1334.3032539058595,1.6641216278076172,3915.01711772788,2891.9140333026226,1023.1030844252573
1334.324087465759,0.1615123748779297,1090.2276609769565,3534.6172375924407,-2444.389576615484
1334.344921025426,1.9219207763671875,4399.659625679024,4283.351864003149,116.30776167587555
1334.36575458486,2.0385475158691406,4618.9088972231875,2993.2097658332987,1625.6991313898889
1334.38658814406,0.6303195953369141,1971.5490630775016,1634.3809005818832,337.1681624956184
1334.40742170297,-0.36734580993652344,96.01507931770834,2661.5538807866515,-2565.5388014689433
1334.428255261705,1.531686782836914,3666.049827628815,3044.567819151662,621.4820084771527
1334.4490888202076,0.7273197174072266,2153.901808206373,4568.782311463969,-2414.8805032575956
1334.46992237842,2.186746597290039,4897.511735507131,4457.998620195113,439.51311531201736
1334.490755936457,0.7118396759033203,2124.8005245925237,3939.732271260226,-1814.931746667702
1334.5115894942019,1.646697998046875,3882.262038155121,4212.016780271874,-329.7547421167533
1334.532423051773,-0.000598907470703125,785.4709583904735,4346.48168460862,-3561.0107262181464
1334.5532566090535,0.9346694946289062,2543.703390629386,3871.8939912774968,-1328.1906006481108
1334.574090166101,1.1269340515136719,2905.14592276877,2235.6534521792028,669.4924705895673
1334.594923722915,0.2271575927734375,1213.635605547909,1477.993062882578,-264.3574573346689
1334.615757279497,-0.11870384216308594,563.4427939433118,2174.836700935196,-1611.3939069918843
1334.636590835787,0.5291080474853516,1781.2791624262818,2416.1309588471827,-634.8517964209009
1334.6574243919026,0.3500957489013672,1444.7498533708092,1610.2040143432748,-165.45416097246562
1334.6782579477285,-0.1356067657470703,531.6666018060604,2960.657471751433,-2428.9908699453727
1334.699091503321,1.3857593536376953,3391.7175202448343,3248.51851460977,143.19900563506417
1334.71992505868,0.7574539184570312,2210.5517810766546,2724.874381647616,-514.3226005709612
1334.740758613806,0.9650440216064453,2600.8051577006713,3765.3819708953492,-1164.576813194678
1334.7615921686415,1.3740673065185547,3369.7373737991843,3707.0767555414996,-337.33938174231525
1334.7824257232435,0.2382049560546875,1234.4037961210258,4009.196397481526,-2774.7926013605
1334.8032592776135,2.319042205810547,5146.217271823075,4066.1302300508123,1080.0870417722626
1334.824092831751,0.8643474578857422,2411.5033874801734,3911.455888008578,-1499.9525005284045
1334.844926385597,2.5053176879882812,5496.400805619988,2646.5599716675238,2849.8408339524644
1334.8657599392095,-0.18365859985351562,441.3328612831789,1017.9152961719084,-576.5824348887295
1334.886593492589,0.28172874450683594,1316.225160190078,2523.5303201079087,-1207.3051599178307
1334.9074270456795,1.6696224212646484,3925.3581849952952,3069.0120928922056,856.3460921030896
1334.9282605985359,0.24958229064941406,1255.792307303457,3158.5255998449816,-1902.7332925415246
1334.949094151159,1.9315528869628906,4417.767250401786,3839.174398173981,578.5928522278055
1334.9699277034915,0.9864425659179688,2641.032769931299,4324.67201281774,-1683.6392428864415
1334.990761255591,0.7482662200927734,2193.2796170589227,4191.569056138068,-1998.2894390791453
1335.0115948073994,1.6849231719970703,3954.1224157925226,2749.462687088949,1204.6597287035734
1335.0324283589755,-0.1268901824951172,548.0531057630948,1547.1741838061196,-999.1210780430248
1335.053261910261,-0.010728836059570312,766.4274742513466,2730.1300208490684,-1963.7025465977217
1335.074095461312,1.99615478515625,4539.213834433462,3821.640930440811,717.5729039926505
1335.094929012131,1.1211700439453125,2894.3100332812082,4585.333585277859,-1691.023551996651
1335.115762562659,1.5059146881103516,3617.6002780735744,4005.319087476437,-387.71880940286246
1335.136596112896,-0.055782318115234375,681.730404236224,1134.4268861756825,-452.6964819394585
1335.1574296629005,-1.0415287017822266,-1171.396738554749,532.9238499450487,-1704.3205884997976
1335.178263212672,-0.8346920013427734,-782.559700894196,1240.7720109431516,-2023.3317118373475
1335.199096762094,-0.7230072021484375,-572.6008958167014,1417.8526281712602,-1990.4535239879615
1335.219930311342,-0.6744670867919922,-481.349224218765,2776.6157994807336,-3257.9650236994985
1335.2407638602394,0.4999675750732422,1726.4973227204673,3094.87390232956,-1368.376579609093
1335.261597408905,-0.21326637268066406,385.6725328531909,2273.4461772188047,-1887.7736443656138
1335.28243095728,0.6939544677734375,2091.1777133003766,2653.5424465825618,-562.3647332821852
1335.3032645054209,0.31970787048339844,1387.6229866216904,2549.511019701389,-1161.8880330796987
1335.324098053271,-0.07523155212402344,645.1673449692919,1653.29051593359,-1008.1231709642982
1335.3657651481576,1.3016109466552734,3233.5250078648683,100.87729484675947,3132.647713018109
1335.386598695193,-1.1483325958251953,-1372.1798185499565,-423.80374306332897,-948.3760754866275
1335.407432241938,-1.1514110565185547,-1377.9670871247167,1992.521086554832,-3370.4881736795487
1335.4282657883914,0.11183738708496094,996.8425167631698,2719.808465247411,-1722.965948484241
1335.449099334612,-1.295684814453125,-1649.190620125601,591.9297410987723,-2241.1203612243735
1335.4699328804836,-1.9727325439453125,-2921.9881117274817,256.09629222190824,-3178.08440394939
1335.490766426121,-1.2981147766113281,-1653.7587614913036,-34.13084210130455,-1619.627919389999
1335.5115999714694,-1.6351318359375,-2287.3248293653173,417.41424471255664,-2704.7390740778737
1335.532433516527,-1.0076541900634766,-1107.7152702228163,1532.5739056852556,-2640.289175908072
1335.553267061292,-0.2435932159423828,328.66040748845404,1561.1761896814394,-1232.5157821929854
1335.574100605824,-0.9067249298095703,-917.9760484743628,656.1792135574012,-1574.1552620317639
1335.594934150008,-1.982229232788086,-2939.841154003647,1216.7798593190232,-4156.6210133226705
1335.6157676939586,0.3449516296386719,1435.0793060683754,2449.2100762454697,-1014.1307701770943
1335.63660123756,0.9825229644775391,2633.6642216530263,2998.790216345797,-365.12599469277075
1335.6574347808705,0.3417644500732422,1429.0876544026853,2546.0173424568598,-1116.9296880541744
1335.678268323948,-0.3040504455566406,215.00548058995946,1755.298114256263,-1540.2926336663036
1335.6991018666758,-0.49472999572753906,-143.45736122375797,1850.0450873761818,-1993.5024485999397
1335.719935409112,0.18416213989257812,1132.8074715874122,2464.0448361217727,-1331.2373645343605
1335.7407689513175,1.0587615966796875,2776.986967750756,1495.7564389862487,1281.2305287645072
1335.7616024931735,-1.3827800750732422,-1812.9229899702536,1327.6366888600737,-3140.5596788303274
1335.7824360347372,0.6711311340332031,2048.2716068780846,2023.0937958293755,25.177811048709145
1335.803269575951,-0.13264083862304688,537.2423159533664,1741.2260262153554,-1203.983710261989
1335.824103116933,-0.6283645629882812,-394.68003665957906,1064.208561950085,-1458.8885986096639
1335.844936657566,-1.227447509765625,-1520.9097523866812,2990.074713404117,-4510.984465790798
1335.865770197966,2.7835559844970703,6019.467334666008,3264.3473617814034,2755.119972884605
1335.886603737959,0.07367134094238281,925.0932948418878,2216.0771173480775,-1290.9838225061899
1335.907437277719,-0.2214508056640625,370.28643034123576,2134.091775913152,-1763.8053455719164
1335.928270817129,0.20598793029785156,1173.8382735087132,1589.3148197901314,-415.4765462814182
1335.949104356248,0.20442581176757812,1170.90161120219,2555.8729147686195,-1384.9713035664295
1335.9699378950766,-0.19742393493652344,415.4550934368075,2188.147047472158,-1772.6919540353506
1335.990771433556,-0.5189418792724609,-188.97383414073715,954.9128603320489,-1143.886694472786
1336.0116049717444,-1.4629650115966797,-1963.6644837019226,1784.6495148634017,-3748.3139985653243
1336.032438509584,0.024486541748046875,832.629667371418,2546.7661160778657,-1714.1364487064477
1336.053272047131,0.4319725036621094,1598.671834850813,1673.5226964974463,-74.85086164663335
1336.074105584387,0.0589141845703125,897.350979499311,2633.779869949413,-1736.4288904501018
1336.0949391212948,0.410980224609375,1559.2079699599767,3012.8714229111624,-1453.6634529511857
1336.115772657854,0.05040550231933594,881.3553133828274,1548.7230338123793,-667.3677204295519
1336.1366061941205,-0.44480133056640625,-49.59532313113425,1430.9688258923343,-1480.5641490234684
1336.157439730038,-0.03285026550292969,724.8408937494461,1536.1368161194487,-811.2959223700026
1336.178273265665,-0.4028949737548828,29.185394251798584,1873.4200023741002,-1844.2346081223018
1336.199106800943,-0.0036907196044921875,779.6585901378799,2628.7398287348956,-1849.0812385970157
1336.2199403358713,-0.1617145538330078,482.58597463671964,1166.0723951125374,-683.4864204758178
1336.240773870451,-2.6026172637939453,-4106.122784216543,2275.966993903794,-6382.089778120337
1336.261607404739,1.6072196960449219,3808.0458764696286,4112.141733533864,-304.09585706423513
1336.282440938678,-0.5328578948974609,-215.1348697798013,2356.6090252054455,-2571.7438949852467
1336.3032744723255,0.05903816223144531,897.5840479363368,2120.604661615455,-1223.020613679118
1336.324108005566,-0.43486595153808594,-30.91757715472454,1950.35566287567,-1981.2732400303946
1336.344941538458,-1.0578765869140625,-1202.1295012277778,1480.1622645174457,-2682.2917657452235
1336.365775071058,-0.5188560485839844,-188.8124790689502,1406.899076210153,-1595.7115552791033
1336.386608603309,0.33119773864746094,1409.2230522315758,1949.4239767814297,-540.2009245498539
1336.407442135152,-0.32343482971191406,178.56433404393306,1132.7856035640302,-954.2212695200972
1336.428275666704,-1.7009296417236328,-2411.0196273972247,-279.989145384319,-2131.030482012906
1336.4491091979075,-1.4571170806884766,-1952.6708248108357,1210.2456295750285,-3162.916454385864
1336.469942728762,-0.311492919921875,201.0142030318964,1674.975096238625,-1473.9608932067285
1336.4907762592084,0.052089691162109375,884.5214584581144,1634.1108012324314,-749.5893427743171
1336.511609789363,0.3758697509765625,1493.2029885943116,3229.5401433341945,-1736.3371547398829
1336.532443319111,0.7182712554931641,2136.891397971762,2737.3185569147968,-600.4271589430346
1336.55327684851,0.017486572265625,819.4702648501234,1788.600529950925,-969.1302651008016
1336.5741103775604,-0.04029273986816406,710.849616191383,959.5800814453455,-248.7304652539625
1336.5949439062606,-0.7392215728759766,-603.082661711395,1315.7319314852057,-1918.8145931966005
1336.615777434553,0.9217662811279297,2519.4463448374086,1789.8028899824417,729.6434548549669
1336.636610962496,-0.06378364562988281,666.6885258774145,-18.024624187958125,684.7131500653726
1336.6574444900325,-2.1413097381591797,-3238.900229721918,-38.224978100255385,-3200.675251621663
1336.678278017278,0.059741973876953125,898.9071595249901,1150.670311902616,-251.76315237762594
1336.699111544057,-1.0479164123535156,-1183.4051415639628,1194.9991110099054,-2378.4042525738682
1336.7199450705455,-0.41898345947265625,-1.059717537607412,1332.0411925017518,-1333.1009100393592
1336.740778596568,-0.7455883026123047,-615.0516223697276,2085.5336154891997,-2700.5852378589275
1336.7616121223,0.37615966796875,1493.7480101701256,2473.074230763374,-979.3262205932485
1336.7824456475655,-1.192300796508789,-1454.8366433240394,2053.8669266980114,-3508.703570022051
1336.8032791724825,-1.4768753051757812,-1989.814762336201,865.4830939124263,-2855.2978562486273
1336.824112696992,-0.45350074768066406,-65.94955607381132,872.1713532224978,-938.1209092963092
1336.844946221152,-0.7407493591308594,-605.9547819892033,2017.726928100887,-2623.6817100900903
1336.865779744905,0.16745948791503906,1101.4077746176638,2735.230060509801,-1633.8222858921374
1336.8866132682494,-0.2861213684082031,248.71076225213096,2755.589626757717,-2506.8788645055856
1336.9074467911864,0.3716545104980469,1485.2786617354395,2152.4920583643307,-667.2133966288911
1336.9282803137755,0.1965618133544922,1156.1179009582397,1393.1360100201828,-237.01810906194305
1336.949113835899,-1.258657455444336,-1579.5820421566932,1353.782432255923,-2933.364474412616
1336.969947357673,-1.0784873962402344,-1240.8762324662275,1290.1566285864055,-2531.032861052633
1336.9907808789799,-0.8315792083740234,-776.7078902907211,1858.0663721534406,-2634.7742624441616
1337.011614399938,-0.4287910461425781,-19.497223740467575,2086.283703207844,-2105.780926948312
1337.0324479204319,-0.6015262603759766,-344.22609854591803,959.4213730977223,-1303.6474716436403
1337.053281440518,-0.9188518524169922,-940.7737272837336,226.4906616977247,-1167.2643889814583
1337.074114960196,-1.0895442962646484,-1261.6623513806535,1420.2935078981006,-2681.9558592787544
1337.0949484794664,-0.5953655242919922,-332.6443900598739,1531.872979189173,-1864.517369249047
1337.115781998329,-0.537841796875,-224.50422094823261,108.51112584525441,-333.015346793487
1337.136615516785,-1.7068309783935547,-2422.1136849996456,1461.939433858438,-3884.0531188580835
1337.1574490347755,0.7649059295654297,2224.5609869760274,1906.8934074232645,317.66757955276285
1337.178282552301,-1.4593143463134766,-1956.8015146485827,1879.9208165023883,-3836.722331150971
1337.1991160694752,-0.3740062713623047,83.4939257470379,1091.5459391436118,-1008.0520133965739
1337.219949586184,-1.951284408569336,-2881.667272122044,1434.3048072987606,-4315.972079420804
1337.240783102428,-0.07209968566894531,651.055012255386,258.4126377160778,392.6423745393082
1337.261616618264,-2.4540557861328125,-3826.8386689628323,-246.5638116115192,-3580.274857351313
1337.2824501336354,-0.6251869201660156,-388.7063133351986,1574.9698275402068,-1963.6761408754055
1337.3032836486,-0.7697906494140625,-660.5501669453973,1681.3399517005457,-2341.890118645943
1337.3241171630966,-0.6273708343505859,-392.811903495112,1753.4252968719577,-2146.23720036707
1337.344950677128,-0.28755950927734375,246.00716838263338,1703.191193696101,-1457.1840253134676
1337.365784190753,0.30080413818359375,1352.0854284776713,840.3814162363766,511.70401224129466
1337.3866177039115,-1.3823566436767578,-1812.1269716161046,253.88734086181728,-2066.014312477922
1337.4074512166055,-0.9164314270019531,-936.2235142593405,-1093.0717929383923,156.84827867905176
1337.4282847288325,-1.904306411743164,-2793.352262830631,-320.39433864827697,-2472.957924182354
1337.449118240594,-1.168405532836914,-1409.9153913385412,702.9341732773422,-2112.8495646158835
1337.46995175189,-0.6811771392822266,-493.9636051642457,468.09997536487043,-962.063580529116
1337.490785262779,-1.375213623046875,-1798.698643975165,-542.4521608454925,-1256.2464831296725
1337.5116187731446,-2.6430721282958984,-4182.174808052144,-801.4281811812775,-3380.7466268708663
1337.532452283045,-1.6868247985839844,-2384.503610600229,324.35811972142324,-2708.8617303216524
1337.5532857924775,-0.6617431640625,-457.42923124340894,1088.7683919689516,-1546.1976232123607
1337.574119301445,-0.08946990966796875,618.400331393961,1120.4415229262816,-502.04119153232057
1337.594952809947,-1.0318889617919922,-1153.274771158939,2328.7660834606863,-3482.0408546196254
1337.615786317984,0.4037342071533203,1545.586016232893,3180.832990121317,-1635.246973888424
1337.6366198254968,0.06598281860351562,910.6394660780353,2509.653317149119,-1599.013851071084
1337.6574533325438,-0.2034473419189453,404.13155306562265,2286.2957135105307,-1882.164160444908
1337.678286839125,-0.5579643249511719,-262.3330211116271,2027.584281327577,-2289.917302439204
1337.6991203452405,-0.7950725555419922,-708.0781997573209,2123.7224886130084,-2831.800688370329
1337.719953850832,0.648956298828125,2006.5846276648504,1047.4417070983861,959.1429205664642
1337.7407873559584,-1.1030654907226562,-1287.0811536894976,1388.4936056458457,-2675.5747593353435
1337.7616208605614,-0.15291404724121094,499.1302479972791,1717.9924102684085,-1218.8621622711294
1337.7824543646984,-1.7917823791503906,-2581.8157637178856,3192.7851653654125,-5774.600929083298
1337.8032878683684,1.3049335479736328,3239.771241977156,2647.7710411363164,592.0002008408396
1337.824121371574,-0.3532562255859375,122.50241076860846,289.016662219788,-166.51425145117952
1337.865788376414,0.45685386657714844,1645.4468773277308,302.4331044422488,1343.013772885482
1337.8866218781066,-1.28497314453125,-1629.0535071665845,1319.027295015238,-2948.0808021818225
1337.907455379332,0.17744827270507812,1120.1859193054077,2050.8159992385526,-930.630079933145
1337.928288880092,-0.5351390838623047,-219.4233290210733,586.044650717279,-805.4679797383523
1337.949122380329,-2.150989532470703,-3257.097496151229,916.6930779016063,-4173.790574052835
1337.969955880042,0.43522071838378906,1604.7782279008852,1275.2533145665718,329.5249133343134
1337.9907893793475,-1.1900596618652344,-1450.6234831162678,1023.6344050247458,-2474.2578881410136
1338.01162287813,-1.1812324523925781,-1434.0290104000414,1545.768293159922,-2979.7973035599634
1338.032456376446,-0.19771766662597656,414.90290052446977,1862.4456320801248,-1447.542731555655
1338.0532898742376,-0.0921783447265625,613.3086824620159,2737.5168571268005,-2124.2081746647846
1338.0741233716215,0.1408405303955078,1051.366188354125,1349.0260996373825,-297.65991128325754
1338.09495686854,-1.3381710052490234,-1729.0613806601614,631.7871403852353,-2360.8485210453964
1338.115790364936,-0.1515636444091797,501.66890112672775,1063.821917902388,-562.1530167756601
1338.136623860924,-0.5619068145751953,-269.74459740904297,1299.080031552787,-1568.82462896183
1338.157457356446,-0.9980010986328125,-1089.5682031491729,2239.67780730497,-3329.246010454143
1338.178290851502,-0.8208351135253906,-756.5098209712518,2124.3005370349156,-2880.8103580061675
1338.199124346092,-0.8354148864746094,-783.9186691654687,850.9854103183204,-1634.9040794837892
1338.219957840334,-1.7162857055664062,-2439.887842574048,1708.2333267894126,-4148.1211693634605
1338.240791334052,-0.16230201721191406,481.4815888120442,2425.6322319128894,-1944.1506431008452
1338.26162482742,0.107330322265625,988.3695826602218,2410.658598562862,-1422.2890159026404
1338.282458320381,-0.5169200897216797,-185.17302578308806,1403.8515311390822,-1589.0245569221702
1338.303291812935,-1.0772476196289062,-1238.5455480959708,1587.8174397599216,-2826.3629878558922
1338.32412530508,-0.2685070037841797,281.82440865108344,1955.4313944859643,-1673.606985834881
1338.3449587969344,-1.7456417083740234,-2495.074862793461,1278.3691554195655,-3773.4440182130265
1338.365792288383,-0.4329795837402344,-27.371351243672734,1175.709824431314,-1203.0811756749868
1338.386625779481,-1.097696304321289,-1276.9874975321559,806.9437701311604,-2083.9312676633162
