id,ra,dec,x,y,use_phot,flag_eazy,flag_star,flag_artifact,flag_nearbcg,nusefilt,z_phot,z_phot_chi2,z025,z160,z500,z840,z975,z_spec,mu,mu_low_68,mu_high_68,flux_radius,iso_area,use_aper,f_f090w,e_f090w,w_f090w,f_f115w,e_f115w,w_f115w,f_f150w,e_f150w,w_f150w,f_f200w,e_f200w,w_f200w,f_f277w,e_f277w,w_f277w,f_f356w,e_f356w,w_f356w,f_f444w,e_f444w,w_f444w
762,3.590819,-30.46453,6782.497,253.4914,1,1,0,0,0,11,11.87474,3.663815,0.2676516,2.772704,11.35581,12.79207,14.09648,,1.25974,1.254558,1.270449,0.1200667,0.0032,0.32,0.2086077,0.2882255,0.2101248,0.07242513,0.2459653,0.380015,0.3036949,0.2265487,0.5952581,0.8966097,0.184066,0.547387,0.7065962,0.1490195,0.5595443,0.5623138,0.1464235,0.4382746,0.3788819,0.2320038,0.1729153
788,3.604537,-30.46451,5718.342,254.6346,1,1,0,0,0,9,10.88845,4.500602,0.8587829,8.734194,10.70366,11.61409,12.46778,,1.275436,1.269343,1.283561,0.3659336,0.0528,0.32,-0.1241217,0.7779268,0.2321311,0.005657757,0.7203824,0.3565255,1.689413,0.6412034,0.5980058,3.155933,0.5205412,0.5508072,1.688211,0.3965966,0.6357567,2.465545,0.3991321,0.4746824,2.1195,0.6355836,0.1854157
801,3.583364,-30.46442,7360.836,262.9379,1,1,0,0,0,4,6.212433,1.802596,0.4215616,2.441383,7.672482,15.35328,19.1925,,1.237315,1.232961,1.247821,0.2858407,0.016,0.32,,,,1.937203,1.600279,0.06437404,,,,,,,5.940012,0.9176458,0.1058093,,,,,,
830,3.608691,-30.46433,5396.124,270.9914,1,1,0,0,0,9,12.69092,10.76856,0.4589198,10.18443,12.38822,13.43929,14.38199,,1.278592,1.274283,1.290623,0.2059007,0.008,0.32,0.4326143,0.5287001,0.1525448,-0.219401,0.5330161,0.1976703,-0.1465571,0.5350222,0.2607106,2.102206,0.4250402,0.2507582,1.097437,0.2190749,0.6324246,0.7078413,0.2149197,0.4969229,0.7919284,0.3386828,0.1982033
833,3.649527,-30.46431,2228.216,271.7898,1,1,0,0,0,7,6.670753,2.883452,0.1600735,1.242415,5.401968,7.927846,11.97756,,1.21253,1.209423,1.221607,0.1351519,0.0128,0.32,,,,1.2614,0.6972257,0.05860469,1.157999,0.5823217,0.1116435,1.162409,0.4623825,0.1074903,1.113933,0.3896689,0.101405,1.282026,0.3347246,0.1039258,0.4263763,0.5192043,0.04278363
848,3.583107,-30.46425,7380.796,278.3945,1,1,0,0,0,4,7.316927,0.1382245,0.3140573,1.914414,6.484184,12.8787,18.80537,,1.239794,1.237686,1.250483,0.1512868,0.0064,0.32,,,,1.298411,0.776839,0.06425536,,,,,,,2.250027,0.4335239,0.1115109,,,,,,
853,3.612762,-30.46438,5080.318,266.4891,1,1,0,0,0,9,9.425545,5.234796,0.2355451,2.765759,9.898209,10.99651,11.84501,,1.273429,1.26786,1.283073,0.4102024,0.0496,0.32,-0.0660528,0.2267108,0.2235623,0.1710879,0.20904,0.3463303,0.6336408,0.1857811,0.5826746,0.9551121,0.1494583,0.5465155,0.8074392,0.1158217,0.6097353,0.7104695,0.1163755,0.4567154,0.7911225,0.1819149,0.1851346
867,3.647038,-30.46417,2421.335,284.6687,1,1,0,0,0,7,7.187422,0.9439272,0.3928578,2.891874,7.239367,17.83935,19.66166,,1.218101,1.215937,1.227959,0.09317093,0.0048,0.32,,,,0.123924,0.5083559,0.05856167,0.1241009,0.4218798,0.1129931,-0.1484071,0.3534505,0.09772038,0.1087871,0.2961552,0.09325722,1.092928,0.2700138,0.08483927,1.451619,0.398123,0.03865357
900,3.647165,-30.46407,2411.497,293.5118,1,1,0,0,0,7,6.698818,2.755994,0.2250485,2.675702,6.590631,13.48695,19.17021,,1.217235,1.214631,1.226315,0.109884,0.0032,0.32,,,,0.8780887,0.6150945,0.05885432,0.373598,0.5117421,0.11299,0.3614864,0.4144511,0.1045703,0.4512779,0.3334919,0.108209,1.435987,0.3031171,0.09905143,0.9147606,0.4687264,0.0410297
901,3.641402,-30.46406,2858.511,294.5027,1,1,0,0,0,7,13.4298,1.774644,0.534717,3.05699,11.07523,14.66468,17.82063,,1.235293,1.233743,1.24571,0.09306206,0.0064,0.32,,,,0.5373832,0.538556,0.05805431,-0.3612641,0.4605173,0.1055077,0.7541288,0.3588502,0.1054782,0.693921,0.2875759,0.1100432,0.7528255,0.2631305,0.09939697,0.9515362,0.4029026,0.04199243
924,3.618279,-30.46404,4652.292,297.1839,1,1,0,0,0,10,14.86226,4.663333,0.6597797,4.608407,14.14912,15.86557,18.28125,,1.274851,1.269096,1.285842,0.3068092,0.0272,0.32,0.05762265,0.9667356,0.2259577,-0.5200197,0.8246264,0.4090102,0.04896574,0.740268,0.6744516,1.241123,0.5870411,0.6510354,2.277235,0.4597577,0.7111521,1.648199,0.4406966,0.5853137,1.374339,0.6864462,0.2389519
926,3.635009,-30.46397,3354.5,302.506,1,1,0,0,0,4,6.743837,0.04252148,0.5390459,3.096363,9.712465,17.01301,19.47336,,1.239416,1.236446,1.249729,0.1044697,0.0048,0.32,,,,,,,,,,,,,0.7566041,0.3519993,0.09104706,1.067023,0.2851482,0.1049194,0.7535156,0.4459152,0.04249601
937,3.616127,-30.46399,4819.233,301.9481,1,1,0,0,0,10,6.100114,4.182908,5.620812,5.823607,6.101172,6.292718,6.503115,,1.266259,1.259626,1.276318,1.013786,0.208,0.32,1.212626,0.2386133,0.2018152,1.333838,0.192708,0.4075207,1.410223,0.1725824,0.6752062,0.9856689,0.1378519,0.6424163,1.314607,0.1051676,0.7395326,1.940798,0.1025098,0.5886235,1.495302,0.1605466,0.237696
942,3.62268,-30.46392,4310.86,308.137,1,1,0,0,0,10,12.50491,19.55587,0.5071938,3.930463,12.38747,14.88719,17.62987,,1.267876,1.261225,1.278722,0.09007459,0.0128,0.32,-0.5090418,0.2261941,0.224585,-0.008374226,0.1937229,0.4032619,0.07395676,0.1722024,0.6781894,0.2943995,0.137609,0.6446868,0.3770293,0.1059405,0.7287806,0.221927,0.1029491,0.5836117,0.3229638,0.1602319,0.2386306
949,3.621107,-30.46389,4432.926,310.6278,1,1,0,0,0,10,6.920771,2.897381,0.1293941,1.201918,6.658391,7.338397,7.951648,,1.262963,1.258513,1.274527,0.09115394,0.0448,0.32,0.1436144,0.2291504,0.2188276,0.7993197,0.1939308,0.4023978,0.6830533,0.1741158,0.6633659,0.7015509,0.1387119,0.6344753,0.5554416,0.1065133,0.7209642,0.7081776,0.1040924,0.5708611,0.5229893,0.1614487,0.2350471
1009,3.60506,-30.46366,5677.756,331.3815,1,1,0,0,0,9,6.73273,2.358159,0.495331,1.849917,5.770854,13.68711,18.37742,,1.273552,1.268268,1.284586,0.1484708,0.0192,0.32,0.02292086,0.3270858,0.2310798,0.5470851,0.2948318,0.3745786,0.04076823,0.2681287,0.6018455,0.3519747,0.2179958,0.5526986,0.5579876,0.1682421,0.6217189,0.8292474,0.1673707,0.4750641,0.5459296,0.2584965,0.1972682
1012,3.635472,-30.46366,3318.511,330.5166,1,1,0,0,0,4,8.271218,0.4592646,0.5454132,3.157734,10.21463,16.2555,19.21708,,1.242184,1.23808,1.25404,0.2280941,0.08,0.32,,,,,,,,,,,,,3.61498,0.6530561,0.1027653,4.058504,0.5909645,0.09490137,5.370626,0.8805792,0.0423364
1015,3.628004,-30.46364,3897.901,333.1636,1,1,0,0,0,10,6.160617,3.68664,0.4465367,2.052202,5.394095,6.678452,17.68809,,1.251458,1.249976,1.261921,0.1068219,0.016,0.32,0.3063093,0.2370894,0.2200853,0.2870692,0.2170921,0.345727,0.3166762,0.1799399,0.6687236,0.08219464,0.1441123,0.632867,0.336517,0.1181637,0.6307031,0.4468066,0.106901,0.5827433,0.2549983,0.1660367,0.2392702
1022,3.628057,-30.46359,3893.795,337.3955,1,1,0,0,0,10,6.372131,2.108671,0.389062,2.059254,6.455906,9.623092,14.46157,,1.252086,1.248977,1.263014,0.1209002,0.008,0.32,-0.0120584,0.2515004,0.2211016,0.2669429,0.2306936,0.3461021,0.2976542,0.1916247,0.6665804,0.2805264,0.1528761,0.6357545,0.2560041,0.1266295,0.6208373,0.4454779,0.1137415,0.5819118,0.459814,0.1776275,0.236336
1034,3.594441,-30.46357,6501.539,340.0012,1,1,0,0,0,9,14.64336,13.03215,3.829536,13.09664,14.6086,15.90281,18.44024,,1.272938,1.266106,1.284082,0.2726052,0.0128,0.32,-0.3444186,0.6744995,0.2343852,-0.9136391,0.6066432,0.3816215,-0.5373126,0.5547976,0.6063321,1.022502,0.4530368,0.5519827,1.934719,0.3450859,0.6374073,1.571933,0.3446775,0.4831625,0.02551338,0.5357364,0.1980944
1038,3.647867,-30.46352,2356.963,343.2895,1,1,0,0,0,7,14.84076,5.685714,0.7289661,3.146994,11.3415,16.28003,19.26712,,1.224704,1.219952,1.233129,0.09752337,0.0096,0.32,,,,-0.3911315,0.5139071,0.05730335,0.1173432,0.4278934,0.1098394,0.4020098,0.338725,0.1064015,0.7769458,0.2719441,0.1106017,0.8916542,0.2479014,0.1006493,0.7795427,0.3801994,0.04238395
1054,3.61827,-30.46345,4653.009,349.7559,1,1,0,0,0,10,14.84547,5.494295,0.8743528,3.705696,12.92859,16.72165,19.37201,,1.277601,1.271485,1.289677,0.1479057,0.0064,0.32,0.2030782,0.3233586,0.2203752,-0.2084407,0.2728697,0.4075933,-0.1323563,0.244763,0.6731723,0.2391794,0.1969632,0.631045,0.5225775,0.1530247,0.7004651,0.5618546,0.1491479,0.5575997,0.4504968,0.2333397,0.2256499
1066,3.635475,-30.4634,3318.287,353.9914,1,1,0,0,0,4,6.697235,2.504017,0.1799636,3.443336,6.980083,17.50061,19.60855,,1.240236,1.236017,1.251565,0.1247941,0.0096,0.32,,,,,,,,,,,,,0.4673198,0.3419042,0.1042375,1.699284,0.3152755,0.09270437,1.008146,0.4631888,0.04254222
1069,3.592307,-30.46342,6667.069,352.811,1,1,0,0,0,10,6.054236,6.765083,0.1392459,1.380272,5.713752,6.362432,6.678513,,1.259147,1.252388,1.266523,0.1586107,0.0224,0.32,0.7840531,0.3463577,0.2168698,0.8855763,0.2989237,0.3834723,0.8922588,0.2745934,0.6038856,0.6320339,0.2226675,0.5574864,0.6754979,0.1734285,0.6157238,0.9270801,0.1750174,0.457206,0.5673422,0.2696416,0.1907902
1072,3.628536,-30.46342,3856.585,352.8476,1,1,0,0,0,10,7.054107,2.831657,0.2823385,1.532406,6.288106,8.187716,11.89805,,1.253435,1.249854,1.265958,0.1641315,0.0848,0.32,-0.3707851,0.3588124,0.2171606,0.4289046,0.3255744,0.3473934,0.5774367,0.2697479,0.6724905,0.7359231,0.2181106,0.624398,1.014301,0.1878702,0.5638689,1.558594,0.1682138,0.5318855,1.723287,0.2640079,0.2138766
1107,3.65284,-30.46323,1971.203,368.4989,1,1,0,0,0,7,9.231567,1.13531,0.5248226,2.439059,9.214828,10.23562,11.11642,,1.212434,1.208788,1.222226,0.1534438,0.048,0.32,,,,0.4540573,0.7590651,0.05669967,2.767705,0.6326669,0.1084597,2.469161,0.4997322,0.1055254,2.112583,0.4025662,0.1089522,2.490104,0.3582982,0.1040085,2.370649,0.5631513,0.04170263
1122,3.586192,-30.46319,7141.501,373.4981,1,1,0,0,0,4,10.00436,2.467077,0.5169069,3.335533,10.43043,16.86863,19.42969,,1.254943,1.250428,1.265561,0.1201574,0.0048,0.32,,,,-0.8707166,0.6863902,0.06589007,,,,,,,2.300986,0.3770808,0.1179954,,,,,,
1130,3.604986,-30.46317,5683.506,375.5028,1,1,0,0,0,9,10.64976,3.17415,0.1632292,1.731385,8.803903,11.09274,12.50621,,1.282497,1.275717,1.292477,0.120252,0.0032,0.32,0.09339941,0.2830679,0.2317013,0.1398941,0.257239,0.3695237,0.5557923,0.2325232,0.6009848,0.7279331,0.1890197,0.5520708,0.5626311,0.1422346,0.6532465,0.4926725,0.1422967,0.4935664,0.4490208,0.2222964,0.2003207
1140,3.621318,-30.46312,4416.496,379.9866,1,1,0,0,0,10,6.172994,6.595315,0.5427756,2.670495,6.345321,16.4916,19.23837,,1.26409,1.261048,1.277664,0.1512115,0.008,0.32,-0.01391144,0.3470884,0.2213158,0.4627438,0.2950877,0.4032706,0.2487382,0.2706623,0.6369761,0.1118168,0.2095627,0.6450057,0.5332312,0.1598492,0.7427617,0.5227881,0.1569451,0.5826703,0.3922492,0.2453314,0.2361932
1147,3.609298,-30.4631,5348.996,382.0064,1,1,0,0,0,8,6.028004,0.5259326,0.2919059,2.077724,6.251354,14.72667,19.12535,,1.274699,1.269478,1.286044,0.1459377,0.0128,0.32,,,,0.4485782,0.608103,0.09206238,0.8948523,0.817476,0.06769658,0.4438159,0.6665932,0.06180277,0.5901692,0.178706,0.5761427,0.8065304,0.1837658,0.4120281,0.5126518,0.2796191,0.1762698
1160,3.621355,-30.46303,4413.686,387.6305,1,1,0,0,0,10,6.715215,4.890821,0.3391144,1.157009,4.934799,7.539626,9.924264,,1.265809,1.261966,1.277504,0.1726048,0.032,0.32,-0.06637147,0.3431345,0.2252258,0.5312456,0.2933773,0.4057888,0.8517798,0.2625505,0.673298,0.4477795,0.2091113,0.6443043,0.7348695,0.1584884,0.7515021,0.8315207,0.1550423,0.5938438,0.4403098,0.2425933,0.2402539
1164,3.598669,-30.46302,6173.516,389.4823,1,1,0,0,0,9,6.734835,2.904109,0.06941243,1.456541,6.368771,7.470401,8.635454,,1.272394,1.266145,1.282771,0.09280589,0.0176,0.32,0.09225192,0.2213045,0.2346187,0.4467865,0.1988884,0.3825871,0.4790623,0.190022,0.556957,0.3602112,0.1487833,0.5514853,0.1860601,0.1129006,0.6416952,0.6032896,0.1122693,0.4907351,0.3907681,0.1750937,0.1998404
1175,3.596949,-30.46291,6307,399.0021,1,1,0,0,0,9,11.35034,9.845357,0.4475882,9.538126,11.34427,13.17932,15.01385,,1.277882,1.272585,1.288292,0.1430093,0.0048,0.32,-0.1269881,0.2238145,0.2293859,-0.2864759,0.2097133,0.3441101,0.3793564,0.182894,0.6012161,0.5223124,0.1478243,0.5586636,0.7186167,0.1180809,0.5866266,0.3846767,0.1184763,0.4406623,0.1317907,0.1860193,0.177055
1182,3.605661,-30.46341,5631.175,354.1586,1,1,0,0,0,9,8.169832,10.83163,1.631628,7.855114,8.054795,8.197599,8.269246,,1.278048,1.272362,1.287753,0.3432333,0.0176,0.32,0.4658142,0.2245984,0.2277875,0.1067395,0.2030207,0.3671711,0.4035372,0.1836447,0.5963104,0.2540581,0.1496905,0.5448208,0.4693233,0.1139086,0.6303881,0.3173381,0.1130547,0.4839399,1.723823,0.1765115,0.196643
1190,3.638758,-30.46286,3063.573,402.3476,1,1,0,0,0,7,6.662656,1.462927,0.267609,1.11863,4.437778,6.562213,8.640845,,1.235639,1.234202,1.247424,0.1096166,0.024,0.32,,,,1.122922,0.5041313,0.05954727,1.008,0.4191794,0.1144536,0.9312589,0.3347952,0.1089141,1.168434,0.2767333,0.1068066,1.283558,0.2454867,0.1026391,0.5597479,0.3807645,0.04225825
1207,3.599474,-30.46281,6111.066,407.9136,1,1,0,0,0,9,6.709792,5.833899,0.5850803,0.9849623,4.650168,6.65385,6.828128,,1.274328,1.269995,1.282023,0.1138541,0.032,0.32,0.1230395,0.2556217,0.2134563,0.7777869,0.2192252,0.3822343,0.5616793,0.2014277,0.6016616,0.5372524,0.1630681,0.5572699,0.8848345,0.1451069,0.4715268,1.021178,0.1446097,0.3590338,0.2107928,0.2344558,0.1352894
1211,3.629072,-30.46277,3815.028,411.0069,1,1,0,0,0,10,8.637308,5.985376,0.3789019,1.491817,6.124051,8.711441,10.93328,,1.257565,1.25473,1.269845,0.141649,0.0144,0.32,0.2530881,0.3305423,0.2162012,0.5290848,0.3059605,0.3323438,0.5671653,0.2498157,0.6624593,0.391428,0.1994402,0.6309369,0.5080808,0.1649871,0.617718,0.5663551,0.1489855,0.5728619,0.7240313,0.2375686,0.2231595
1229,3.638867,-30.46277,3055.152,411.1871,1,1,0,0,0,7,6.667583,5.125367,0.1308573,1.205214,5.471266,6.895028,8.475575,,1.235726,1.23247,1.246323,0.2361978,0.04,0.32,,,,3.044244,1.051361,0.05895155,4.208995,0.8733247,0.1135345,3.100976,0.7012903,0.1068801,3.157304,0.6098741,0.09468711,3.537239,0.5261276,0.09621365,2.030804,0.8149307,0.03972218
1259,3.618658,-30.46268,4622.865,419.1051,1,1,0,0,0,10,6.793665,3.253958,0.6805733,2.395078,6.826718,14.87838,19.02907,,1.271268,1.267003,1.282971,0.1983591,0.0128,0.32,-0.5439348,0.5052651,0.2237554,0.3770852,0.4284534,0.4098369,0.06048181,0.3844594,0.6763904,0.4845289,0.3065548,0.6457956,0.7555309,0.2342001,0.7413376,1.244051,0.2313198,0.5746616,0.9247504,0.3557698,0.240633
1262,3.642882,-30.46266,2743.671,420.3353,1,1,0,0,0,7,6.65006,5.159145,0.7454268,3.664925,6.995321,17.8282,19.59305,,1.228374,1.227447,1.238576,0.109969,0.0048,0.32,,,,0.9727112,0.5551341,0.05778112,0.3366958,0.4661172,0.108911,0.01715252,0.3715456,0.104052,0.8422044,0.3082248,0.1013021,1.147881,0.2624536,0.1056565,0.6743713,0.40826,0.04324972
1269,3.626098,-30.46264,4045.711,423.1688,1,1,0,0,0,10,7.461639,2.966357,0.2767349,2.515151,7.643382,10.73079,14.97547,,1.261454,1.25666,1.27098,0.08600243,0.0112,0.32,-0.1063945,0.2273468,0.2223133,0.02249649,0.2155098,0.3258481,0.3041852,0.1732397,0.6700922,0.274835,0.1400199,0.622677,0.2671149,0.1200923,0.5671403,0.2787558,0.1085684,0.524761,0.4496387,0.169615,0.2129589
1270,3.618637,-30.46264,4624.497,423.5023,1,1,0,0,0,10,6.486815,3.911494,0.7646272,2.71352,7.387031,15.23149,19.17768,,1.270748,1.264895,1.285209,0.2671852,0.0128,0.32,-0.2524572,0.2262599,0.2244544,0.017116,0.1927842,0.4071985,-0.05514028,0.1735563,0.6676492,0.2350086,0.1376501,0.6443016,0.3097265,0.1064268,0.7221366,0.6250796,0.1046385,0.5649181,0.5063663,0.1615913,0.2346327
1272,3.585684,-30.46263,7180.86,424.5381,1,1,0,0,0,4,9.995142,1.882282,0.5094861,3.239855,10.14373,16.77542,19.41505,,1.256521,1.25586,1.267453,0.4699288,0.0272,0.32,,,,-1.028077,2.661667,0.06343736,,,,,,,9.993646,1.434592,0.1180233,,,,,,
1273,3.62664,-30.46263,4003.65,424.0718,1,1,0,0,0,10,6.645353,2.950577,0.09014381,1.040947,2.695677,7.638128,9.459921,,1.25881,1.253455,1.268009,0.3431675,0.0496,0.32,0.4416672,0.7979549,0.2221973,1.387273,0.7405054,0.339817,2.465585,0.6371249,0.6100037,1.794779,0.4867987,0.6343015,1.781739,0.4094099,0.6008372,2.162903,0.3676224,0.5635301,1.44678,0.574766,0.2283466
1284,3.652455,-30.46253,2001.001,431.4975,1,1,0,0,0,7,14.87254,9.102512,2.81153,13.0517,14.75641,16.16678,18.67867,,1.218356,1.214644,1.225449,0.1797282,0.008,0.32,,,,0.3654813,0.8838862,0.05800061,-1.236402,0.7395154,0.110106,1.202677,0.5894567,0.1051997,2.517238,0.471215,0.1102958,1.667561,0.4215631,0.1042125,0.2900614,0.6543265,0.04284609
1298,3.628273,-30.46254,3876.97,432.0632,1,1,0,0,0,10,6.02282,3.2036,0.09135281,5.743721,6.003614,6.577205,6.672872,,1.254659,1.250248,1.265509,0.1226781,0.0656,0.32,0.3859918,0.2698386,0.2023187,0.9774517,0.2365716,0.3466769,0.8441836,0.1974477,0.6613425,0.9175084,0.1583293,0.6243394,0.9399478,0.1302594,0.6180223,1.799218,0.1165145,0.5841302,1.305099,0.1843096,0.2312222
1304,3.630445,-30.46247,3708.5,438.5065,1,1,0,0,0,8,9.553355,2.646068,0.2155638,2.350168,9.519603,10.75132,11.74224,,1.257303,1.252287,1.270357,0.1129395,0.0064,0.32,0.1804772,0.2762411,0.2181558,-0.04603104,0.3058334,0.2344119,0.8447631,0.2538799,0.4520362,0.9365192,0.194308,0.4684482,0.5591634,0.2375926,0.2099209,0.8796142,0.2169022,0.1904764,0.525642,0.3272006,0.08290799
1331,3.619322,-30.46236,4571.339,448.6794,1,1,0,0,0,10,8.534528,3.023805,0.4490967,2.281998,7.912384,13.85219,19.07935,,1.275288,1.269389,1.287238,0.1102446,0.0048,0.32,-0.3331908,0.225462,0.2260459,-0.016922,0.1938084,0.4029064,0.1692523,0.1723771,0.6768154,0.1117839,0.1383403,0.6378885,0.2104085,0.1075835,0.7066913,0.4302659,0.1087324,0.5231798,0.8026416,0.1632008,0.2300274
1352,3.58421,-30.46227,7295.205,456.3975,1,1,0,0,0,4,9.995142,0.9647071,0.5111543,3.284253,10.29417,16.82519,19.42291,,1.254813,1.250878,1.266476,0.1675887,0.008,0.32,,,,-0.8008187,0.8571413,0.06424497,,,,,,,2.71085,0.4631806,0.1189091,,,,,,
1353,3.592411,-30.46227,6659.004,456.4883,1,1,0,0,0,9,12.82928,15.96897,0.5528129,10.70935,12.99137,14.15288,15.24831,,1.275231,1.268535,1.285019,0.2299739,0.0128,0.32,0.5695179,0.5809538,0.2343951,0.1645959,0.5630146,0.3286992,-0.2303283,0.5241174,0.5040352,1.632766,0.4222115,0.4714881,1.955961,0.3388023,0.4905882,1.042327,0.3460673,0.3555792,1.125794,0.5319321,0.1490735
1357,3.58458,-30.46224,7266.497,459.5009,1,1,0,0,0,4,6.702537,0.0447143,0.4691437,2.899605,9.018764,16.37453,19.35241,,1.250788,1.249582,1.262897,0.1201526,0.0064,0.32,,,,0.4657926,0.7160824,0.06321345,,,,,,,2.706799,0.4546535,0.0847513,,,,,,
1361,3.652863,-30.46231,1969.333,451.3324,1,1,0,0,0,7,6.668188,6.622089,4.384108,6.247363,6.600315,6.715314,6.794216,,1.210785,1.205831,1.220112,0.1289253,0.0112,0.32,,,,1.538409,0.5071496,0.05884058,0.7971432,0.4238081,0.1119672,1.208222,0.3395626,0.1058772,1.837697,0.27231,0.1103047,3.265928,0.2419871,0.1056292,1.626698,0.3678019,0.04528937
1362,3.652863,-30.46225,1969.348,457.1872,1,1,0,0,0,7,6.666035,5.242838,5.670352,6.237883,6.568679,6.713427,6.802366,,1.210912,1.20738,1.220232,0.2481116,0.0752,0.32,,,,1.753492,0.5068182,0.05891757,1.256815,0.4229556,0.112419,1.167515,0.3390156,0.1062192,1.925619,0.2719599,0.1105889,3.219538,0.2421418,0.1054944,1.615834,0.3721647,0.04423377
1364,3.627554,-30.46222,3932.772,460.6485,1,1,0,0,0,10,7.206391,1.237581,0.2882533,1.856004,6.891626,9.900356,15.21249,,1.259993,1.255193,1.27142,0.0993621,0.0208,0.32,0.04444792,0.22865,0.2197864,0.1092694,0.2096518,0.3443118,0.3779106,0.1737705,0.6660044,0.1915999,0.138347,0.6378269,0.3534874,0.1182909,0.5845457,0.3625059,0.1058784,0.5517651,0.5685855,0.1663673,0.2213545
1381,3.584109,-30.46225,7303.071,458.0683,1,1,0,0,0,4,9.99312,2.933733,0.507104,3.254271,10.24017,16.80576,19.41976,,1.25466,1.253619,1.265722,0.3306746,0.0288,0.32,,,,-0.285583,0.4799931,0.06568696,,,,,,,1.963665,0.2640776,0.1172892,,,,,,
1386,3.617419,-30.46213,4718.946,469.1076,1,1,0,0,0,10,6.601521,1.259701,0.06013378,1.04057,5.85569,6.544175,6.92102,,1.274973,1.27071,1.287784,0.1606736,0.04,0.32,0.4161316,0.3426999,0.2278486,0.7035453,0.2917025,0.4141905,0.5939241,0.259528,0.6953319,0.7355957,0.2072334,0.6619942,0.7271123,0.1615516,0.7298441,1.327892,0.1564044,0.5888467,0.8147539,0.2467038,0.234425
1391,3.625606,-30.46208,4083.868,473.3153,1,1,0,0,0,10,9.966294,2.132205,0.57988,3.554653,9.669763,11.44636,13.97264,,1.268249,1.263515,1.280475,0.08819265,0.0128,0.32,-0.2818982,0.2267585,0.2234683,-0.02282331,0.2078163,0.3504209,0.3218809,0.1728553,0.6730757,0.3992958,0.1378184,0.642729,0.264575,0.1142022,0.6271511,0.2773879,0.1022489,0.5916323,0.5074884,0.1609238,0.2365832
1397,3.64024,-30.46204,2948.608,476.0163,1,1,0,0,0,7,6.664506,6.544685,0.5488276,1.673276,5.903811,15.26948,18.74054,,1.235129,1.231095,1.245971,0.3043261,0.0192,0.32,,,,0.8364811,0.9537029,0.06003939,0.4826719,0.7967124,0.1143246,1.181731,0.6381535,0.1081696,2.060034,0.5926939,0.08401822,2.811432,0.5208987,0.08225751,0.4094173,0.8050451,0.03411121
1432,3.621999,-30.4619,4363.68,489.6952,1,1,0,0,0,10,9.879977,4.270146,0.3617983,2.253118,9.305367,10.6101,11.60823,,1.275149,1.270209,1.284482,0.123189,0.04,0.32,0.3198574,0.2765951,0.2196104,-0.04935997,0.2328149,0.4082505,0.767168,0.2091992,0.6719055,0.7062123,0.1669792,0.6402012,0.5924661,0.1261074,0.7520363,0.6911558,0.1230829,0.5969974,0.5809159,0.1928284,0.2409247
1433,3.608719,-30.46189,5393.895,490.3394,1,1,0,0,0,8,8.066401,6.812181,0.4596804,3.05035,9.506819,15.40199,19.11516,,1.286202,1.280137,1.297294,0.1514976,0.0128,0.32,,,,-0.008462319,0.5601321,0.113135,-0.2591713,0.6625613,0.1074498,0.577552,0.4718344,0.1286149,0.5471315,0.1964766,0.4969674,0.5802187,0.2060626,0.3416638,1.131372,0.3121718,0.1474569
1442,3.587674,-30.46185,7026.511,494.5012,1,1,0,0,0,5,13.36783,3.342353,0.7257449,3.213721,11.53965,14.41889,15.82068,,1.268641,1.265203,1.281718,0.1201487,0.0064,0.32,,,,0.7043681,0.4181267,0.1387307,-0.2553774,0.4774207,0.1414054,1.653612,0.4616869,0.09178811,2.089591,0.4040549,0.08029337,,,,,,
1446,3.585048,-30.46183,7230.244,496.0281,1,1,0,0,0,4,9.995143,4.654909,0.5122647,3.311943,10.40031,16.85783,19.42794,,1.258916,1.254893,1.270193,0.2872601,0.0112,0.32,,,,-1.634144,1.615859,0.06569657,,,,,,,6.383305,0.9128296,0.1112607,,,,,,
1455,3.643459,-30.46178,2698.886,499.3795,1,1,0,0,0,7,6.67171,4.033333,6.04168,6.355588,6.602538,6.714995,6.78768,,1.229591,1.226088,1.238144,0.1150765,0.1072,0.32,,,,5.53841,0.5931501,0.05827727,4.120591,0.4942455,0.1115381,3.237031,0.3934724,0.1068299,3.563085,0.3259845,0.1042813,5.924567,0.2789201,0.107718,3.330078,0.4385854,0.04315143
1465,3.628649,-30.4617,3847.749,507.3693,1,1,0,0,0,10,6.709896,8.034723,0.1073259,0.7990977,4.052077,6.713428,9.350995,,1.258867,1.255211,1.270487,0.08644922,0.0224,0.32,-0.01226825,0.228501,0.2200731,0.634869,0.2098461,0.3436747,0.2504357,0.1743887,0.6612908,0.4686707,0.1393686,0.6285102,0.436527,0.1165876,0.6017502,0.5142305,0.1055162,0.555559,-0.01508193,0.1651557,0.2246143
