RA,DEC,f555w,f555w_err,f435w,f435w_err,f475w,f475w_err,f606w,f606w_err,f814w,f814w_err
6.062230665502768,-72.08210618733173,20.676586353280516,0.020348518216263385,21.420584954123207,0.02534113463769196,21.026208991481745,0.021954087633307952,20.374706273799916,0.017515143735454684,20.017848605992846,0.022625098447324018
6.082237424931655,-72.08195293763727,19.151762592699182,0.006773241034289632,19.660187564930887,0.006940564326025377,19.403102601728712,0.007266592984769526,18.9835409306233,0.006303970562567889,18.78078182068431,0.010320375641670106
6.086040750548541,-72.08193261883105,18.75025761164712,0.005264575896981845,19.2318503830125,0.0035020690721883725,19.04136600689906,0.004177919857946486,18.623478034458863,0.003925224344557338,18.476670569064048,0.009917864191366725
6.085312958765199,-72.08190958397681,18.789836409570793,0.0059988436150585295,19.275409965544313,0.0037890033747472675,19.088674311817513,0.0037431556647035354,18.636252559239175,0.008334091724644013,18.481686563918423,0.011970252518094086
6.092175654988691,-72.08189091698593,18.68540783870481,0.0026938598133234275,19.16212241795261,0.0016610653559361664,18.988526013485064,0.0015405236501420541,18.56768365782348,0.0019805726561512417,18.428386000117605,0.003037025375880655
5.981797850850783,-72.08189129918728,18.48456321755383,0.012144685098961498,18.960798920364155,0.007945510518806992,18.708604192757093,0.0074632006999813035,18.385353522013418,0.007408862028492382,18.235464462929848,0.015867063437220292
6.098270952000729,-72.0817353521716,20.498348402139467,0.0036512096036671604,21.258589865239664,0.006112842059850053,20.87346058006659,0.004208365957901255,20.257508675189037,0.003440359017217339,19.903718777346747,0.0031086232344414277
6.084815001604635,-72.0817290957909,19.150678150430526,0.004916007391669443,19.735861410682787,0.005524411994348989,19.446633091722518,0.00498574313597349,19.017476647476414,0.004279417837930724,18.759352647356813,0.017602044562561033
6.071093887597204,-72.08172459620494,19.782660788697232,0.00646805680187237,20.38264469769633,0.0052962253514266915,20.07935083373613,0.0049505741398105756,19.58738003030173,0.0047074862755568285,19.30988983185631,0.005564125803590961
6.092535910671945,-72.08168111544283,18.82354326628486,0.0023532938574949156,19.3177833216171,0.001835209382736254,19.140633437178856,0.001720918717201945,18.684874111959374,0.002122170579632896,18.52742673244149,0.0028584648690065224
6.07532795339139,-72.08159046596903,21.15182445085114,0.016601792390017328,22.016167762877927,0.02299118554979818,21.63986024516535,0.01898732958320078,20.853589398460002,0.016023155815211607,20.225355170514916,0.029919671608677128
6.078498345234994,-72.08134298369005,18.110633227281955,0.0070621951968548044,18.52641352488031,0.005952363538477342,18.336461841344473,0.007215477935129896,18.015451591647228,0.006116029912294969,17.81578137851635,0.018372956495919728
6.068434135638839,-72.08129009542168,22.30874563323491,0.03459196617544811,23.52765655057783,0.07633059430588587,22.979369685480783,0.03985380850282861,21.9102249239749,0.02879204184021333,21.08998893421971,0.024906068095953585
5.956892964813557,-72.08127853657999,22.56205198247193,0.0796330553330106,23.51938201236205,0.051992348915301655,22.937388941890525,0.03972171951451175,22.150623809013382,0.06946433197194013,21.17046709081894,0.05424675249200499
6.08919497052351,-72.08121971284271,21.44755134767922,0.018199915638815872,22.371116148622,0.023837539119530887,21.95127041143001,0.015239263916564067,21.039627624176035,0.012626088596632742,20.49576219796119,0.025731856225399818
6.084858184264682,-72.0812203600742,17.906522681261368,0.003484071665845967,18.33441786543765,0.001811598347619781,18.195108252171437,0.002720912345418345,17.786849879535794,0.004049050625962764,17.624894391839057,0.018181423688305335
6.082150748177323,-72.08117856837438,18.014814578254462,0.005053243830380411,18.41274064760313,0.004274552532674186,18.209516015948658,0.004769851861046341,17.893342341442434,0.0038370239698996256,17.772412359149847,0.00620172637184413
6.111460154582284,-72.08112074833328,19.576697618638338,0.0028266870894413346,20.167369027282774,0.003068522270066596,19.944845511454027,0.0028515788184914855,19.38720972763531,0.00329380984860728,19.147395952150063,0.00436565698223299
5.968259684252832,-72.08112638668267,22.325092320660236,0.025606051381587135,23.2886966355483,0.049178653621826614,22.933973997241516,0.03352954343265808,21.768182684262115,0.028837460229021908,21.081406887771088,0.032359181310689655
6.068335858889866,-72.0810451394962,19.50809024914607,0.0071057304321012205,20.101754500904917,0.007414786234057011,19.7917584372625,0.006869768521992383,19.33508311690389,0.007079496155447985,19.068481975804346,0.011710233441932616
6.08328241675126,-72.08099207334324,20.00365668181971,0.007338289970701291,20.69884718738819,0.006794374608938572,20.347524908129813,0.006363095495677495,19.79924729974927,0.0069217979939166915,19.554768740543913,0.020307623046933947
6.083721103680976,-72.0809768632573,19.886215732299636,0.007286701295433102,20.512313581549435,0.004596189179343451,20.18232673184542,0.0056508504211768415,19.704293097190543,0.007945597790238573,19.501379246540118,0.016344185516602106
6.114339021124422,-72.08095444252164,21.81257492773646,0.016499568565886982,22.970650736125307,0.028049602384053185,22.37193065777,0.014467205608395687,21.439722521183,0.011476241698075797,20.789723920341707,0.01484178641377982
6.084887093913446,-72.08094770670854,18.71911737220496,0.007469332027215196,19.197763934541378,0.005836141056070454,19.024554457185275,0.006496572014670222,18.58147727946809,0.007731509217451919,18.449988231789163,0.023642236083457543
6.073033851199775,-72.0809530244873,18.439849982061336,0.0037884919472303716,18.84337281272216,0.003944498800430782,18.626155692745193,0.00452432152847719,18.279053996972777,0.0030675098792282704,18.15374660306933,0.006263957365134141
6.121179463806768,-72.08083661609278,21.885300251164193,0.011486422065513126,22.952900171588283,0.025467484540528457,22.481056152145037,0.013741229822372098,21.503002949278823,0.007402925175548932,20.823346284483264,0.007093398599645938
6.083327259354978,-72.0807629448057,20.62500518347235,0.06091652802555997,21.308449443928026,0.04443012038480686,20.99229138187627,0.04647368189801444,20.454711135448534,0.06504942735511693,20.099298742964933,0.09477796073898923
5.9738134710882225,-72.08071369098603,20.432356986076268,0.00705720276932777,21.241683864787475,0.007198633611792195,20.825399592638256,0.0056277026991465706,20.211497558005682,0.004216713765591695,19.846134167902036,0.006578550159536191
5.951337154455968,-72.0805916162711,18.01891208466122,0.0019620390448157085,18.441792873067634,0.001684584173023697,18.291593443435552,0.0022672008758699205,17.901924736718748,0.0019680841472198085,17.781543583112445,0.0030982384244312602
5.96885100960586,-72.08049920585489,18.897407364961904,0.002964717442232369,19.37086764130457,0.002838366171066448,19.172543866826437,0.0026958672514527803,18.751232283367088,0.0027030896137855485,18.599712476800363,0.004435457130436131
6.101280379393577,-72.08043078697342,21.251083432686872,0.0500313369275215,21.93137304409266,0.039722959453428984,21.573125531026896,0.04588219634125015,20.96441738085288,0.05338269072797552,20.257380982399376,0.029105280194841553
6.07722901799276,-72.08044059576433,18.283933738846084,0.006503895244097363,18.709680843117255,0.005725322175080025,18.49116001677188,0.005933166604010735,18.16516465404426,0.005283982347340807,18.007153506160876,0.011199467254199357
